fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_001,124188,2024-02-01 11:00:00,2024-02-01 11:00:00,1,0.025852,long|impulse_range_extended|impulse_efficiency_mixed|digestion_expanded|retention_strong|adverse_overlap_shallow|digestion_volume_flat|absorption_mixed|close_hold_mixed|prior_impulse_conflict|session_pressure_mid|spread_high|europe_morning,17247.2,17239.72,17239.72,17257.49,-8.88,1,stop,4.0,16.9,1.4
rw_001,124202,2024-02-01 12:10:00,2024-02-01 12:10:00,-1,0.109546,short|impulse_range_defined|impulse_efficiency_choppy|digestion_expanded|retention_mixed|adverse_overlap_moderate|digestion_volume_cooling|absorption_mixed|close_hold_mixed|prior_impulse_aligned|session_pressure_mid|spread_high|europe_morning,17233.8,17242.63,17242.63,17221.66,-10.23,1,stop,0.85,11.15,1.4
rw_001,124210,2024-02-01 12:50:00,2024-02-01 13:10:00,1,0.254077,long|impulse_range_defined|impulse_efficiency_choppy|digestion_moderate|retention_strong|adverse_overlap_shallow|digestion_volume_cooling|absorption_mixed|close_hold_mixed|prior_impulse_conflict|session_pressure_mid|spread_high|europe_morning,17243.9,17235.29,17235.29,17255.74,-10.01,5,stop,9.55,12.55,1.4
rw_001,124216,2024-02-01 13:20:00,2024-02-01 13:25:00,1,0.056666,long|impulse_range_defined|impulse_efficiency_choppy|digestion_expanded|retention_mixed|adverse_overlap_moderate|digestion_volume_flat|absorption_mixed|close_hold_mixed|prior_impulse_conflict|session_pressure_mid|spread_high|us_overlap,17237.05,17228.92,17228.92,17248.23,-9.53,2,stop,0.95,8.95,1.4
rw_001,124223,2024-02-01 13:55:00,2024-02-01 13:55:00,-1,0.024765,short|impulse_range_defined|impulse_efficiency_choppy|digestion_expanded|retention_strong|adverse_overlap_moderate|digestion_volume_rising|absorption_against|close_hold_mixed|prior_impulse_aligned|session_pressure_mid|spread_high|us_overlap,17226.3,17233.96,17233.96,17215.77,-9.06,1,stop,0.45,8.1,1.4
rw_001,124279,2024-02-01 18:35:00,2024-02-01 18:40:00,-1,0.106111,short|impulse_range_defined|impulse_efficiency_choppy|digestion_expanded|retention_weak|adverse_overlap_moderate|digestion_volume_flat|absorption_supportive|close_hold_mixed|prior_impulse_aligned|session_pressure_mid|spread_low|late_session,17206.4,17223.33,17223.33,17183.13,-18.33,2,stop,12.95,18.4,1.4
rw_001,124292,2024-02-01 19:40:00,2024-02-01 19:45:00,1,0.177472,long|impulse_range_extended|impulse_efficiency_choppy|digestion_expanded|retention_strong|adverse_overlap_shallow|digestion_volume_cooling|absorption_mixed|close_hold_mixed|prior_impulse_conflict|session_pressure_high|spread_low|late_session,17238.55,17264.39,17219.76,17264.39,24.69,2,target,40.55,5.6,1.15
rw_001,124300,2024-02-01 20:20:00,2024-02-01 20:30:00,1,0.105172,long|impulse_range_defined|impulse_efficiency_choppy|digestion_expanded|retention_strong|adverse_overlap_moderate|digestion_volume_rising|absorption_mixed|close_hold_mixed|prior_impulse_conflict|session_pressure_high|spread_low|late_session,17268.25,17296.04,17248.04,17296.04,26.39,3,target,28.75,10.7,1.4
rw_001,124414,2024-02-02 06:50:00,2024-02-02 07:10:00,-1,0.123735,short|impulse_range_extended|impulse_efficiency_choppy|digestion_expanded|retention_strong|adverse_overlap_moderate|digestion_volume_cooling|absorption_mixed|close_hold_mixed|prior_impulse_conflict|session_pressure_low|spread_high|early_session,17510.2,17514.39,17514.39,17504.44,-5.59,5,stop,4.35,6.45,1.4
rw_001,124448,2024-02-02 09:40:00,2024-02-02 09:45:00,-1,0.056584,short|impulse_range_thin|impulse_efficiency_choppy|digestion_expanded|retention_strong|adverse_overlap_shallow|digestion_volume_flat|absorption_mixed|close_hold_mixed|prior_impulse_conflict|session_pressure_low|spread_high|europe_morning,17499.05,17503.33,17503.33,17493.16,-5.68,2,stop,4.2,4.95,1.4
rw_001,124479,2024-02-02 12:15:00,2024-02-02 12:20:00,1,0.08747,long|impulse_range_defined|impulse_efficiency_choppy|digestion_expanded|retention_strong|adverse_overlap_deep|digestion_volume_cooling|absorption_supportive|close_hold_mixed|prior_impulse_aligned|session_pressure_mid|spread_high|europe_morning,17515.7,17508.76,17508.76,17525.24,-8.34,2,stop,2.1,9.2,1.4
rw_001,124497,2024-02-02 13:45:00,2024-02-02 14:05:00,1,0.104007,long|impulse_range_thin|impulse_efficiency_choppy|digestion_expanded|retention_strong|adverse_overlap_moderate|digestion_volume_flat|absorption_mixed|close_hold_mixed|prior_impulse_aligned|session_pressure_mid|spread_high|us_overlap,17520.15,17513.19,17513.19,17529.72,-8.36,5,stop,3.55,12.8,1.4
rw_001,124552,2024-02-02 18:20:00,2024-02-02 18:30:00,1,0.122181,long|impulse_range_extended|impulse_efficiency_choppy|digestion_expanded|retention_strong|adverse_overlap_shallow|digestion_volume_cooling|absorption_against|close_hold_weak|prior_impulse_aligned|session_pressure_mid|spread_low|late_session,17547.5,17576.6,17526.33,17576.6,28.85,3,target,41.5,12.5,0.25
rw_001,124558,2024-02-02 18:50:00,2024-02-02 19:25:00,1,0.203743,long|impulse_range_extended|impulse_efficiency_choppy|digestion_expanded|retention_strong|adverse_overlap_shallow|digestion_volume_cooling|absorption_mixed|close_hold_strong|prior_impulse_aligned|session_pressure_mid|spread_low|late_session,17605.75,17636.13,17583.66,17636.13,28.98,8,target,48.4,9.8,1.4
rw_001,124583,2024-02-02 20:55:00,2024-02-02 21:10:00,1,0.073126,long|impulse_range_defined|impulse_efficiency_choppy|digestion_expanded|retention_strong|adverse_overlap_deep|digestion_volume_rising|absorption_supportive|close_hold_mixed|prior_impulse_aligned|session_pressure_mid|spread_low|late_session,17626.6,17656.22,17605.06,17656.22,28.22,4,target,39.3,5.15,1.4
rw_001,124685,2024-02-05 06:30:00,2024-02-05 07:15:00,1,0.352987,long|impulse_range_defined|impulse_efficiency_choppy|digestion_moderate|retention_strong|adverse_overlap_shallow|digestion_volume_cooling|absorption_mixed|close_hold_mixed|prior_impulse_aligned|session_pressure_low|spread_high|early_session,17587.8,17594.77,17582.73,17594.77,5.57,10,target,12.6,4.75,1.4
rw_001,124768,2024-02-05 13:25:00,2024-02-05 13:25:00,1,0.185266,long|impulse_range_defined|impulse_efficiency_choppy|digestion_expanded|retention_strong|adverse_overlap_shallow|digestion_volume_cooling|absorption_supportive|close_hold_mixed|prior_impulse_aligned|session_pressure_mid|spread_high|us_overlap,17624.85,17617.88,17617.88,17634.43,-8.32,1,stop,2.1,7.15,1.35
rw_001,124825,2024-02-05 18:10:00,2024-02-05 18:20:00,-1,0.094909,short|impulse_range_extended|impulse_efficiency_choppy|digestion_expanded|retention_strong|adverse_overlap_shallow|digestion_volume_cooling|absorption_mixed|close_hold_mixed|prior_impulse_conflict|session_pressure_mid|spread_low|late_session,17520.95,17534.75,17534.75,17501.97,-15.2,3,stop,9.4,17.45,1.4
