fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_003,166607,2024-09-06 09:50:00,2024-09-06 09:50:00,-1,0.129323,short|midpoint_escape_extended|midpoint_cross_deep|rotation_compressed|midpoint_wick_mixed|close_escape_moderate|range_balance_mid|volume_reengagement_absent|prior_midpoint_neutral|session_escape_defined|spread_mid|europe_morning,18812.23,18822.68,18822.68,18797.87,-11.7,1,stop,3.38,10.75,1.25
rw_003,166617,2024-09-06 10:40:00,2024-09-06 10:40:00,-1,0.023832,short|midpoint_escape_extended|midpoint_cross_defined|rotation_compressed|midpoint_wick_rejecting|close_escape_strong|range_balance_escape_side|volume_reengagement_absent|prior_midpoint_neutral|session_escape_late_strong|spread_mid|europe_morning,18708.85,18722.72,18722.72,18689.78,-15.12,1,stop,0.12,17.0,1.25
rw_003,166678,2024-09-06 15:45:00,2024-09-06 15:45:00,1,-0.210159,long|midpoint_escape_extended|midpoint_cross_deep|rotation_uncompressed|midpoint_wick_mixed|close_escape_weak|range_balance_escape_side|volume_reengagement_defined|prior_midpoint_neutral|session_escape_late_strong|spread_mid|us_overlap,18812.73,18835.32,18796.3,18835.32,21.34,1,target,90.5,12.25,1.25
rw_003,166690,2024-09-06 16:45:00,2024-09-06 16:45:00,1,-0.070396,long|midpoint_escape_defined|midpoint_cross_deep|rotation_compressed|midpoint_wick_rejecting|close_escape_strong|range_balance_mid|volume_reengagement_strong|prior_midpoint_neutral|session_escape_late_strong|spread_low|us_overlap,18807.23,18840.33,18783.16,18840.33,31.85,1,target,35.12,22.38,1.25
rw_003,166697,2024-09-06 17:20:00,2024-09-06 17:20:00,-1,0.09071,short|midpoint_escape_extended|midpoint_cross_shallow|rotation_tight|midpoint_wick_against_escape|close_escape_weak|range_balance_escape_side|volume_reengagement_absent|prior_midpoint_neutral|session_escape_late_strong|spread_low|late_session,18711.23,18669.68,18741.45,18669.68,40.3,1,target,67.5,10.12,1.25
rw_003,166703,2024-09-06 17:50:00,2024-09-06 18:00:00,-1,-0.045857,short|midpoint_escape_extended|midpoint_cross_defined|rotation_tight|midpoint_wick_rejecting|close_escape_strong|range_balance_escape_side|volume_reengagement_absent|prior_midpoint_neutral|session_escape_late_strong|spread_low|late_session,18498.48,18532.56,18532.56,18451.61,-35.33,3,stop,34.38,103.37,1.25
rw_003,166982,2024-09-09 18:10:00,2024-09-09 18:10:00,-1,0.172213,short|midpoint_escape_extended|midpoint_cross_deep|rotation_tight|midpoint_wick_rejecting|close_escape_strong|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_late_strong|spread_low|late_session,18504.75,18477.38,18524.66,18477.38,26.12,1,target,38.5,1.25,1.25
rw_003,166991,2024-09-09 18:55:00,2024-09-09 19:00:00,1,0.034131,long|midpoint_escape_extended|midpoint_cross_deep|rotation_compressed|midpoint_wick_rejecting|close_escape_strong|range_balance_escape_side|volume_reengagement_absent|prior_midpoint_against|session_escape_late_strong|spread_low|late_session,18590.25,18620.84,18568.0,18620.84,29.34,2,target,43.38,0.5,1.25
rw_003,167170,2024-09-10 10:50:00,2024-09-10 10:55:00,-1,0.179296,short|midpoint_escape_extended|midpoint_cross_deep|rotation_tight|midpoint_wick_rejecting|close_escape_strong|range_balance_mid|volume_reengagement_absent|prior_midpoint_against|session_escape_defined|spread_mid|europe_morning,18637.53,18647.35,18647.35,18624.03,-11.07,2,stop,2.63,16.25,1.25
rw_003,167176,2024-09-10 11:20:00,2024-09-10 11:20:00,1,0.196721,long|midpoint_escape_thin|midpoint_cross_deep|rotation_tight|midpoint_wick_against_escape|close_escape_moderate|range_balance_mid|volume_reengagement_defined|prior_midpoint_with|session_escape_defined|spread_mid|europe_morning,18646.03,18635.74,18635.74,18660.17,-11.54,1,stop,0.0,13.5,1.25
rw_003,167209,2024-09-10 14:05:00,2024-09-10 14:10:00,1,0.112999,long|midpoint_escape_extended|midpoint_cross_deep|rotation_tight|midpoint_wick_mixed|close_escape_strong|range_balance_mid|volume_reengagement_defined|prior_midpoint_with|session_escape_late_strong|spread_mid|us_overlap,18644.9,18632.1,18632.1,18662.51,-14.05,2,stop,9.88,13.37,1.25
rw_003,167215,2024-09-10 14:35:00,2024-09-10 14:35:00,1,0.20929,long|midpoint_escape_extended|midpoint_cross_defined|rotation_tight|midpoint_wick_rejecting|close_escape_weak|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_defined|spread_mid|us_overlap,18641.53,18628.92,18628.92,18658.86,-13.86,1,stop,5.62,18.75,1.25
rw_003,167247,2024-09-10 17:15:00,2024-09-10 17:15:00,1,0.139551,long|midpoint_escape_defined|midpoint_cross_defined|rotation_uncompressed|midpoint_wick_rejecting|close_escape_weak|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_defined|spread_low|late_session,18682.65,18665.01,18665.01,18706.9,-18.89,1,stop,27.5,23.75,1.25
rw_003,167254,2024-09-10 17:50:00,2024-09-10 17:50:00,1,0.186064,long|midpoint_escape_extended|midpoint_cross_defined|rotation_compressed|midpoint_wick_rejecting|close_escape_strong|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_defined|spread_low|late_session,18696.65,18674.26,18674.26,18727.43,-23.64,1,stop,1.5,50.25,1.25
rw_003,167280,2024-09-10 20:00:00,2024-09-10 20:05:00,-1,0.190999,short|midpoint_escape_defined|midpoint_cross_deep|rotation_tight|midpoint_wick_mixed|close_escape_strong|range_balance_mid|volume_reengagement_absent|prior_midpoint_against|session_escape_late_strong|spread_low|late_session,18660.28,18689.34,18689.34,18620.32,-30.31,2,stop,3.13,32.75,1.25
rw_003,167286,2024-09-10 20:30:00,2024-09-10 20:50:00,1,0.156252,long|midpoint_escape_extended|midpoint_cross_deep|rotation_tight|midpoint_wick_rejecting|close_escape_weak|range_balance_escape_side|volume_reengagement_absent|prior_midpoint_with|session_escape_late_strong|spread_low|late_session,18719.53,18761.57,18688.96,18761.57,40.79,5,target,45.25,5.5,1.25
rw_003,167429,2024-09-11 09:25:00,2024-09-11 09:25:00,-1,0.181107,short|midpoint_escape_thin|midpoint_cross_deep|rotation_tight|midpoint_wick_rejecting|close_escape_moderate|range_balance_mid|volume_reengagement_absent|prior_midpoint_against|session_escape_defined|spread_mid|europe_morning,18756.34,18766.45,18766.45,18742.44,-11.36,1,stop,0.0,11.0,1.25
rw_003,167435,2024-09-11 09:55:00,2024-09-11 10:05:00,1,0.219051,long|midpoint_escape_extended|midpoint_cross_shallow|rotation_tight|midpoint_wick_against_escape|close_escape_moderate|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_defined|spread_mid|europe_morning,18769.21,18782.98,18759.19,18782.98,12.52,3,target,15.5,8.37,1.25
rw_003,167461,2024-09-11 12:05:00,2024-09-11 12:05:00,-1,0.185541,short|midpoint_escape_thin|midpoint_cross_deep|rotation_tight|midpoint_wick_rejecting|close_escape_moderate|range_balance_mid|volume_reengagement_absent|prior_midpoint_against|session_escape_defined|spread_mid|europe_morning,18756.09,18767.75,18767.75,18740.06,-12.91,1,stop,1.13,14.37,1.25
rw_003,167469,2024-09-11 12:45:00,2024-09-11 12:50:00,1,0.139113,long|midpoint_escape_extended|midpoint_cross_deep|rotation_tight|midpoint_wick_mixed|close_escape_weak|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_late_strong|spread_mid|europe_morning,18764.46,18780.32,18752.92,18780.32,14.61,2,target,18.0,10.12,1.25
rw_003,167475,2024-09-11 13:15:00,2024-09-11 13:25:00,1,0.095956,long|midpoint_escape_extended|midpoint_cross_defined|rotation_compressed|midpoint_wick_mixed|close_escape_strong|range_balance_escape_side|volume_reengagement_defined|prior_midpoint_with|session_escape_late_strong|spread_mid|us_overlap,18784.21,18772.68,18772.68,18800.07,-12.78,3,stop,5.13,19.75,1.25
rw_003,167517,2024-09-11 16:45:00,2024-09-11 16:45:00,1,0.101463,long|midpoint_escape_extended|midpoint_cross_defined|rotation_tight|midpoint_wick_mixed|close_escape_moderate|range_balance_mid|volume_reengagement_defined|prior_midpoint_with|session_escape_late_strong|spread_mid|us_overlap,18822.84,18806.27,18806.27,18845.62,-17.82,1,stop,4.25,64.25,1.25
rw_003,167540,2024-09-11 18:40:00,2024-09-11 18:45:00,1,-0.019246,long|midpoint_escape_extended|midpoint_cross_deep|rotation_tight|midpoint_wick_mixed|close_escape_strong|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_late_strong|spread_low|late_session,18737.96,18780.12,18707.3,18780.12,40.91,2,target,56.63,8.5,1.25
rw_003,167546,2024-09-11 19:10:00,2024-09-11 19:20:00,1,0.074492,long|midpoint_escape_extended|midpoint_cross_defined|rotation_tight|midpoint_wick_against_escape|close_escape_weak|range_balance_escape_side|volume_reengagement_absent|prior_midpoint_with|session_escape_late_strong|spread_low|late_session,18820.21,18867.96,18785.48,18867.96,46.5,3,target,67.63,1.75,1.25
rw_003,167730,2024-09-12 11:30:00,2024-09-12 11:30:00,-1,0.190615,short|midpoint_escape_extended|midpoint_cross_deep|rotation_tight|midpoint_wick_mixed|close_escape_strong|range_balance_mid|volume_reengagement_absent|prior_midpoint_against|session_escape_defined|spread_mid|europe_morning,19258.18,19269.09,19269.09,19243.18,-12.16,1,stop,5.13,19.0,1.25
rw_003,167736,2024-09-12 12:00:00,2024-09-12 12:05:00,1,0.146823,long|midpoint_escape_extended|midpoint_cross_deep|rotation_tight|midpoint_wick_rejecting|close_escape_moderate|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_defined|spread_mid|europe_morning,19277.55,19293.46,19265.98,19293.46,14.66,2,target,19.38,5.37,1.25
rw_003,167753,2024-09-12 13:25:00,2024-09-12 13:40:00,1,0.224562,long|midpoint_escape_defined|midpoint_cross_defined|rotation_tight|midpoint_wick_rejecting|close_escape_moderate|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_defined|spread_mid|us_overlap,19267.18,19283.49,19255.32,19283.49,15.06,4,target,21.5,5.88,1.25
rw_003,167760,2024-09-12 14:00:00,2024-09-12 14:00:00,1,0.185426,long|midpoint_escape_defined|midpoint_cross_defined|rotation_tight|midpoint_wick_against_escape|close_escape_weak|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_defined|spread_mid|us_overlap,19266.68,19254.81,19254.81,19283.0,-13.12,1,stop,6.12,13.88,1.25
rw_003,167767,2024-09-12 14:35:00,2024-09-12 14:35:00,-1,0.189411,short|midpoint_escape_extended|midpoint_cross_shallow|rotation_tight|midpoint_wick_against_escape|close_escape_strong|range_balance_mid|volume_reengagement_absent|prior_midpoint_against|session_escape_late_strong|spread_mid|us_overlap,19256.43,19266.97,19266.97,19241.93,-11.79,1,stop,3.13,13.5,1.25
rw_003,167808,2024-09-12 18:00:00,2024-09-12 18:00:00,1,0.17868,long|midpoint_escape_defined|midpoint_cross_deep|rotation_tight|midpoint_wick_against_escape|close_escape_weak|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_late_strong|spread_low|late_session,19258.3,19290.29,19235.03,19290.29,30.74,1,target,38.88,23.25,1.25
rw_003,167822,2024-09-12 19:10:00,2024-09-12 19:50:00,1,0.185673,long|midpoint_escape_defined|midpoint_cross_deep|rotation_tight|midpoint_wick_rejecting|close_escape_strong|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_late_strong|spread_low|late_session,19271.43,19313.92,19240.53,19313.92,41.24,9,target,68.75,9.13,1.25
rw_003,167950,2024-09-13 06:50:00,2024-09-13 07:05:00,1,0.206893,long|midpoint_escape_extended|midpoint_cross_deep|rotation_tight|midpoint_wick_rejecting|close_escape_strong|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_thin|spread_high|early_session,19430.11,19422.86,19422.86,19440.08,-8.5,4,stop,3.25,8.0,1.25
rw_003,167958,2024-09-13 07:30:00,2024-09-13 07:50:00,1,0.240772,long|midpoint_escape_defined|midpoint_cross_defined|rotation_tight|midpoint_wick_rejecting|close_escape_strong|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_defined|spread_high|early_session,19424.99,19433.58,19418.74,19433.58,7.34,5,target,8.75,4.25,1.25
rw_003,167995,2024-09-13 10:35:00,2024-09-13 10:45:00,1,0.142484,long|midpoint_escape_extended|midpoint_cross_deep|rotation_tight|midpoint_wick_mixed|close_escape_weak|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_defined|spread_high|europe_morning,19436.49,19430.32,19430.32,19444.97,-7.42,3,stop,7.12,14.75,1.25
rw_003,168008,2024-09-13 11:40:00,2024-09-13 11:45:00,-1,0.168952,short|midpoint_escape_defined|midpoint_cross_deep|rotation_tight|midpoint_wick_mixed|close_escape_weak|range_balance_mid|volume_reengagement_absent|prior_midpoint_against|session_escape_defined|spread_high|europe_morning,19428.24,19436.19,19436.19,19417.31,-9.2,2,stop,6.88,16.5,1.25
rw_003,168018,2024-09-13 12:30:00,2024-09-13 12:40:00,1,0.170342,long|midpoint_escape_extended|midpoint_cross_defined|rotation_tight|midpoint_wick_rejecting|close_escape_strong|range_balance_escape_side|volume_reengagement_absent|prior_midpoint_with|session_escape_defined|spread_mid|europe_morning,19443.61,19455.69,19434.83,19455.69,10.83,3,target,12.88,2.75,1.25
rw_003,168039,2024-09-13 14:15:00,2024-09-13 14:30:00,1,0.172391,long|midpoint_escape_thin|midpoint_cross_defined|rotation_compressed|midpoint_wick_against_escape|close_escape_moderate|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_defined|spread_mid|us_overlap,19432.24,19444.48,19423.34,19444.48,10.99,4,target,13.5,6.25,1.25
rw_003,168051,2024-09-13 15:15:00,2024-09-13 15:30:00,1,0.16732,long|midpoint_escape_extended|midpoint_cross_deep|rotation_tight|midpoint_wick_rejecting|close_escape_strong|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_defined|spread_high|us_overlap,19436.24,19427.99,19427.99,19447.59,-9.5,4,stop,8.37,12.63,1.25
rw_003,168106,2024-09-13 19:50:00,2024-09-13 19:50:00,1,0.215721,long|midpoint_escape_defined|midpoint_cross_shallow|rotation_tight|midpoint_wick_rejecting|close_escape_moderate|range_balance_mid|volume_reengagement_defined|prior_midpoint_with|session_escape_late_strong|spread_low|late_session,19469.99,19500.82,19447.57,19500.82,29.58,1,target,38.5,0.75,1.25
rw_003,168216,2024-09-16 06:05:00,2024-09-16 06:10:00,1,0.220502,long|midpoint_escape_defined|midpoint_cross_defined|rotation_tight|midpoint_wick_mixed|close_escape_weak|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_thin|spread_high|early_session,19504.59,19514.98,19497.03,19514.98,9.14,2,target,15.0,2.37,1.25
rw_003,168222,2024-09-16 06:35:00,2024-09-16 06:35:00,1,0.060733,long|midpoint_escape_extended|midpoint_cross_defined|rotation_uncompressed|midpoint_wick_rejecting|close_escape_strong|range_balance_escape_side|volume_reengagement_absent|prior_midpoint_with|session_escape_thin|spread_high|early_session,19521.72,19514.51,19514.51,19531.63,-8.46,1,stop,0.37,8.5,1.25
rw_003,168250,2024-09-16 08:55:00,2024-09-16 09:00:00,1,0.142717,long|midpoint_escape_extended|midpoint_cross_deep|rotation_tight|midpoint_wick_rejecting|close_escape_strong|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_defined|spread_high|europe_morning,19507.34,19502.88,19502.88,19513.48,-5.71,2,stop,2.63,7.12,1.25
rw_003,168298,2024-09-16 12:55:00,2024-09-16 13:00:00,1,0.179409,long|midpoint_escape_defined|midpoint_cross_shallow|rotation_tight|midpoint_wick_against_escape|close_escape_weak|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_defined|spread_high|europe_morning,19504.97,19498.39,19498.39,19514.02,-7.83,2,stop,5.0,13.0,1.25
rw_003,168306,2024-09-16 13:35:00,2024-09-16 13:40:00,-1,0.001505,short|midpoint_escape_extended|midpoint_cross_shallow|rotation_tight|midpoint_wick_rejecting|close_escape_strong|range_balance_escape_side|volume_reengagement_absent|prior_midpoint_against|session_escape_late_strong|spread_high|us_overlap,19461.59,19468.83,19468.83,19451.64,-8.49,2,stop,3.37,9.75,1.25
rw_003,168345,2024-09-16 16:50:00,2024-09-16 16:50:00,-1,0.026505,short|midpoint_escape_extended|midpoint_cross_defined|rotation_uncompressed|midpoint_wick_mixed|close_escape_weak|range_balance_mid|volume_reengagement_defined|prior_midpoint_against|session_escape_late_strong|spread_mid|us_overlap,19398.84,19410.99,19410.99,19382.13,-13.4,1,stop,7.25,32.25,1.25
rw_003,168351,2024-09-16 17:20:00,2024-09-16 17:20:00,-1,0.125067,short|midpoint_escape_thin|midpoint_cross_deep|rotation_tight|midpoint_wick_mixed|close_escape_strong|range_balance_mid|volume_reengagement_absent|prior_midpoint_against|session_escape_late_strong|spread_mid|late_session,19425.22,19404.45,19440.32,19404.45,19.52,1,target,36.38,2.5,1.25
rw_003,168393,2024-09-16 20:50:00,2024-09-16 21:40:00,-1,0.195277,short|midpoint_escape_thin|midpoint_cross_defined|rotation_tight|midpoint_wick_rejecting|close_escape_strong|range_balance_mid|volume_reengagement_absent|prior_midpoint_against|session_escape_late_strong|spread_low|late_session,19411.97,19397.22,19437.12,19377.38,13.5,11,max_hold,19.63,18.12,1.25
rw_003,168514,2024-09-17 07:55:00,2024-09-17 08:00:00,-1,0.126569,short|midpoint_escape_thin|midpoint_cross_defined|rotation_compressed|midpoint_wick_rejecting|close_escape_moderate|range_balance_mid|volume_reengagement_defined|prior_midpoint_with|session_escape_thin|spread_high|early_session,19426.55,19432.05,19432.05,19418.99,-6.75,2,stop,0.25,14.75,1.25
rw_003,168520,2024-09-17 08:25:00,2024-09-17 08:25:00,1,0.061643,long|midpoint_escape_extended|midpoint_cross_defined|rotation_tight|midpoint_wick_mixed|close_escape_strong|range_balance_escape_side|volume_reengagement_absent|prior_midpoint_against|session_escape_defined|spread_high|europe_morning,19447.17,19441.74,19441.74,19454.63,-6.68,1,stop,2.13,8.62,1.25
rw_003,168628,2024-09-17 17:25:00,2024-09-17 17:25:00,1,-0.003577,long|midpoint_escape_extended|midpoint_cross_defined|rotation_compressed|midpoint_wick_rejecting|close_escape_strong|range_balance_escape_side|volume_reengagement_absent|prior_midpoint_against|session_escape_late_strong|spread_mid|late_session,19552.17,19572.81,19537.16,19572.81,19.39,1,target,20.75,2.5,1.25
rw_003,168649,2024-09-17 19:10:00,2024-09-17 19:15:00,1,0.193433,long|midpoint_escape_defined|midpoint_cross_defined|rotation_tight|midpoint_wick_against_escape|close_escape_weak|range_balance_mid|volume_reengagement_absent|prior_midpoint_against|session_escape_late_strong|spread_low|late_session,19512.3,19490.13,19490.13,19542.78,-23.42,2,stop,6.37,48.38,1.25
rw_003,168655,2024-09-17 19:40:00,2024-09-17 19:40:00,-1,0.06652,short|midpoint_escape_extended|midpoint_cross_deep|rotation_compressed|midpoint_wick_rejecting|close_escape_strong|range_balance_escape_side|volume_reengagement_absent|prior_midpoint_with|session_escape_late_strong|spread_low|late_session,19439.92,19406.42,19464.28,19406.42,32.25,1,target,34.5,7.0,1.25
rw_003,168784,2024-09-18 07:25:00,2024-09-18 07:30:00,-1,0.156492,short|midpoint_escape_thin|midpoint_cross_deep|rotation_tight|midpoint_wick_rejecting|close_escape_moderate|range_balance_mid|volume_reengagement_absent|prior_midpoint_neutral|session_escape_thin|spread_high|early_session,19456.91,19449.81,19462.08,19449.81,5.85,2,target,18.25,0.25,1.25
rw_003,168802,2024-09-18 08:55:00,2024-09-18 09:00:00,-1,0.116125,short|midpoint_escape_thin|midpoint_cross_defined|rotation_compressed|midpoint_wick_against_escape|close_escape_weak|range_balance_mid|volume_reengagement_absent|prior_midpoint_neutral|session_escape_thin|spread_high|europe_morning,19452.53,19457.96,19457.96,19445.07,-6.68,2,stop,2.62,9.5,1.25
rw_003,168827,2024-09-18 11:00:00,2024-09-18 11:00:00,-1,0.133825,short|midpoint_escape_defined|midpoint_cross_deep|rotation_tight|midpoint_wick_rejecting|close_escape_moderate|range_balance_mid|volume_reengagement_absent|prior_midpoint_neutral|session_escape_defined|spread_high|europe_morning,19454.91,19445.71,19461.6,19445.71,7.95,1,target,13.75,2.62,1.25
rw_003,168850,2024-09-18 12:55:00,2024-09-18 13:45:00,1,0.155372,long|midpoint_escape_extended|midpoint_cross_deep|rotation_tight|midpoint_wick_mixed|close_escape_strong|range_balance_escape_side|volume_reengagement_absent|prior_midpoint_neutral|session_escape_defined|spread_high|europe_morning,19463.66,19467.28,19456.36,19473.69,2.37,11,max_hold,9.62,5.0,1.25
rw_003,168906,2024-09-18 17:35:00,2024-09-18 17:35:00,-1,0.083149,short|midpoint_escape_extended|midpoint_cross_deep|rotation_compressed|midpoint_wick_mixed|close_escape_strong|range_balance_mid|volume_reengagement_absent|prior_midpoint_neutral|session_escape_late_strong|spread_mid|late_session,19440.91,19453.78,19453.78,19423.22,-14.12,1,stop,9.13,18.75,1.25
rw_003,168912,2024-09-18 18:05:00,2024-09-18 18:05:00,1,0.105516,long|midpoint_escape_defined|midpoint_cross_deep|rotation_compressed|midpoint_wick_mixed|close_escape_strong|range_balance_mid|volume_reengagement_absent|prior_midpoint_neutral|session_escape_late_strong|spread_mid|late_session,19457.66,19442.95,19442.95,19477.89,-15.96,1,stop,10.5,19.5,1.25
rw_003,168928,2024-09-18 19:25:00,2024-09-18 19:45:00,-1,0.188356,short|midpoint_escape_defined|midpoint_cross_defined|rotation_tight|midpoint_wick_rejecting|close_escape_moderate|range_balance_mid|volume_reengagement_absent|prior_midpoint_neutral|session_escape_defined|spread_low|late_session,19416.41,19434.67,19434.67,19391.31,-19.51,5,stop,3.25,22.25,1.25
rw_003,168934,2024-09-18 19:55:00,2024-09-18 20:30:00,1,0.15691,long|midpoint_escape_extended|midpoint_cross_defined|rotation_tight|midpoint_wick_against_escape|close_escape_strong|range_balance_escape_side|volume_reengagement_absent|prior_midpoint_neutral|session_escape_late_strong|spread_low|late_session,19451.28,19476.88,19432.66,19476.88,24.35,8,target,40.0,17.87,1.25
rw_003,169326,2024-09-20 06:35:00,2024-09-20 06:35:00,-1,0.166483,short|midpoint_escape_defined|midpoint_cross_shallow|rotation_tight|midpoint_wick_mixed|close_escape_weak|range_balance_mid|volume_reengagement_absent|prior_midpoint_against|session_escape_thin|spread_high|early_session,19808.49,19816.02,19816.02,19798.14,-8.93,1,stop,3.13,8.87,1.4
rw_003,169333,2024-09-20 07:10:00,2024-09-20 07:15:00,1,0.217509,long|midpoint_escape_extended|midpoint_cross_defined|rotation_tight|midpoint_wick_rejecting|close_escape_strong|range_balance_mid|volume_reengagement_defined|prior_midpoint_with|session_escape_thin|spread_high|early_session,19815.11,19807.58,19807.58,19825.47,-8.93,2,stop,4.75,9.75,1.4
rw_003,169341,2024-09-20 07:50:00,2024-09-20 08:00:00,1,0.136235,long|midpoint_escape_extended|midpoint_cross_defined|rotation_tight|midpoint_wick_rejecting|close_escape_strong|range_balance_escape_side|volume_reengagement_absent|prior_midpoint_with|session_escape_defined|spread_high|early_session,19823.99,19817.18,19817.18,19833.35,-8.21,3,stop,0.62,12.75,1.4
rw_003,169359,2024-09-20 09:20:00,2024-09-20 09:20:00,1,0.12813,long|midpoint_escape_extended|midpoint_cross_deep|rotation_tight|midpoint_wick_rejecting|close_escape_strong|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_defined|spread_high|europe_morning,19813.86,19807.57,19807.57,19822.5,-7.69,1,stop,2.13,10.12,1.4
rw_003,169381,2024-09-20 11:10:00,2024-09-20 11:10:00,1,0.14226,long|midpoint_escape_extended|midpoint_cross_deep|rotation_tight|midpoint_wick_against_escape|close_escape_strong|range_balance_mid|volume_reengagement_defined|prior_midpoint_with|session_escape_defined|spread_high|europe_morning,19817.24,19809.5,19809.5,19827.88,-9.14,1,stop,1.87,15.38,1.4
rw_003,169396,2024-09-20 12:25:00,2024-09-20 12:30:00,-1,0.170812,short|midpoint_escape_extended|midpoint_cross_shallow|rotation_tight|midpoint_wick_against_escape|close_escape_strong|range_balance_mid|volume_reengagement_absent|prior_midpoint_against|session_escape_defined|spread_high|europe_morning,19793.99,19781.48,19803.09,19781.48,11.11,2,target,16.63,3.37,1.4
rw_003,169450,2024-09-20 16:55:00,2024-09-20 16:55:00,1,0.12957,long|midpoint_escape_defined|midpoint_cross_deep|rotation_compressed|midpoint_wick_against_escape|close_escape_weak|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_late_strong|spread_mid|us_overlap,19798.09,19786.79,19786.79,19813.62,-12.5,1,stop,5.0,43.63,1.2
rw_003,169479,2024-09-20 19:20:00,2024-09-20 19:35:00,1,0.189249,long|midpoint_escape_extended|midpoint_cross_deep|rotation_tight|midpoint_wick_rejecting|close_escape_strong|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_late_strong|spread_low|late_session,19756.84,19786.61,19735.19,19786.61,28.57,4,target,30.25,6.88,1.2
rw_003,169656,2024-09-23 11:10:00,2024-09-23 11:10:00,-1,0.185209,short|midpoint_escape_extended|midpoint_cross_deep|rotation_tight|midpoint_wick_rejecting|close_escape_strong|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_defined|spread_mid|europe_morning,19820.96,19806.48,19831.49,19806.48,13.08,1,target,14.87,10.5,1.4
rw_003,169662,2024-09-23 11:40:00,2024-09-23 11:45:00,-1,0.158855,short|midpoint_escape_extended|midpoint_cross_deep|rotation_tight|midpoint_wick_rejecting|close_escape_strong|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_defined|spread_mid|europe_morning,19807.46,19791.15,19819.32,19791.15,14.91,2,target,18.37,1.38,1.4
rw_003,169671,2024-09-23 12:25:00,2024-09-23 12:45:00,-1,0.181671,short|midpoint_escape_thin|midpoint_cross_defined|rotation_tight|midpoint_wick_against_escape|close_escape_weak|range_balance_mid|volume_reengagement_defined|prior_midpoint_with|session_escape_defined|spread_mid|europe_morning,19830.46,19843.17,19843.17,19812.98,-14.11,5,stop,6.37,24.38,1.4
rw_003,169678,2024-09-23 13:00:00,2024-09-23 13:50:00,1,0.166632,long|midpoint_escape_extended|midpoint_cross_defined|rotation_tight|midpoint_wick_against_escape|close_escape_moderate|range_balance_mid|volume_reengagement_absent|prior_midpoint_against|session_escape_defined|spread_mid|europe_morning,19850.34,19846.59,19836.91,19868.8,-5.15,11,max_hold,12.25,7.5,1.4
rw_003,169739,2024-09-23 18:05:00,2024-09-23 18:05:00,1,0.161633,long|midpoint_escape_extended|midpoint_cross_defined|rotation_compressed|midpoint_wick_rejecting|close_escape_weak|range_balance_mid|volume_reengagement_absent|prior_midpoint_against|session_escape_defined|spread_low|late_session,19843.69,19825.72,19825.72,19868.4,-19.17,1,stop,3.87,23.63,1.2
rw_003,169759,2024-09-23 19:45:00,2024-09-23 20:00:00,-1,0.188422,short|midpoint_escape_defined|midpoint_cross_deep|rotation_tight|midpoint_wick_rejecting|close_escape_strong|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_late_strong|spread_low|late_session,19828.06,19798.05,19849.89,19798.05,28.81,4,target,36.37,10.25,1.2
rw_003,169766,2024-09-23 20:20:00,2024-09-23 20:55:00,-1,0.198975,short|midpoint_escape_defined|midpoint_cross_defined|rotation_tight|midpoint_wick_against_escape|close_escape_weak|range_balance_mid|volume_reengagement_absent|prior_midpoint_with|session_escape_late_strong|spread_low|late_session,19823.94,19846.42,19846.42,19793.04,-23.68,8,stop,19.25,25.0,1.2
