fold_id,signal_time,entry_time,exit_time,direction,score,entry_price,exit_price,stop_price,target_price,bars_held,exit_reason
rw_001,2024.02.01 11:30:00,2024.02.01 11:35:00,2024.02.01 11:40:00,short,0.107734,17230.45,17219.04,17238.75,17219.04,2,target
rw_001,2024.02.01 16:00:00,2024.02.01 16:05:00,2024.02.01 16:10:00,short,0.13158,17222.85,17231.17,17231.17,17211.4,2,stop
rw_001,2024.02.01 16:50:00,2024.02.01 16:55:00,2024.02.01 16:55:00,short,0.100694,17208.55,17193.44,17219.54,17193.44,1,target
rw_001,2024.02.01 17:35:00,2024.02.01 17:40:00,2024.02.01 17:40:00,short,0.154036,17251.75,17232.22,17265.95,17232.22,1,target
rw_001,2024.02.01 18:15:00,2024.02.01 18:20:00,2024.02.01 18:20:00,short,0.143441,17176.45,17192.71,17192.71,17154.09,1,stop
rw_001,2024.02.01 18:55:00,2024.02.01 19:00:00,2024.02.01 19:00:00,short,0.098549,17220.3,17238.28,17238.28,17195.58,1,stop
rw_001,2024.02.01 19:35:00,2024.02.01 19:40:00,2024.02.01 19:45:00,short,0.138096,17238.55,17257.34,17257.34,17212.71,2,stop
rw_001,2024.02.01 20:55:00,2024.02.01 21:00:00,2024.02.01 21:05:00,short,0.141269,17270.75,17290.75,17290.75,17243.26,2,stop
rw_001,2024.02.02 11:50:00,2024.02.02 11:55:00,2024.02.02 11:55:00,long,0.130956,17513.25,17506.56,17506.56,17522.46,1,stop
rw_001,2024.02.02 14:30:00,2024.02.02 14:35:00,2024.02.02 14:50:00,short,0.102426,17537.6,17528.07,17544.53,17528.07,4,target
rw_001,2024.02.02 16:30:00,2024.02.02 16:35:00,2024.02.02 16:35:00,long,0.107415,17418.35,17433.79,17407.12,17433.79,1,target
rw_001,2024.02.02 17:30:00,2024.02.02 17:35:00,2024.02.02 17:35:00,long,0.207682,17488.95,17512.89,17471.54,17512.89,1,target
rw_001,2024.02.02 18:15:00,2024.02.02 18:20:00,2024.02.02 18:25:00,short,0.147181,17547.5,17568.67,17568.67,17518.4,2,stop
rw_001,2024.02.02 19:05:00,2024.02.02 19:10:00,2024.02.02 19:20:00,short,0.234769,17603.4,17625.73,17625.73,17572.7,3,stop
rw_001,2024.02.02 20:05:00,2024.02.02 20:10:00,2024.02.02 20:15:00,short,0.177849,17614.4,17636.63,17636.63,17583.83,2,stop
rw_001,2024.02.02 20:50:00,2024.02.02 20:55:00,2024.02.02 21:00:00,short,0.118198,17626.6,17648.14,17648.14,17596.98,2,stop
rw_001,2024.02.05 07:40:00,2024.02.05 07:45:00,2024.02.05 07:55:00,long,0.11115,17592.55,17597.56,17588.91,17597.56,3,target
rw_001,2024.02.05 13:30:00,2024.02.05 13:35:00,2024.02.05 13:50:00,short,0.121836,17620.4,17610.67,17627.48,17610.67,4,target
rw_001,2024.02.05 16:50:00,2024.02.05 16:55:00,2024.02.05 16:55:00,long,0.145985,17594.6,17606.57,17585.9,17606.57,1,target
rw_001,2024.02.05 17:20:00,2024.02.05 17:25:00,2024.02.05 17:30:00,long,0.132515,17528.95,17517.58,17517.58,17544.58,2,stop
rw_001,2024.02.05 18:05:00,2024.02.05 18:10:00,2024.02.05 18:30:00,long,0.112671,17520.95,17539.93,17507.15,17539.93,5,target
rw_001,2024.02.05 18:50:00,2024.02.05 18:55:00,2024.02.05 19:05:00,long,0.128486,17553.1,17574.07,17537.85,17574.07,3,target
rw_001,2024.02.05 20:00:00,2024.02.05 20:05:00,2024.02.05 20:10:00,long,0.114131,17603.25,17625.66,17586.95,17625.66,2,target
rw_001,2024.02.05 20:40:00,2024.02.05 20:45:00,2024.02.05 21:25:00,long,0.109924,17597.2,17619.82,17580.75,17619.82,9,target
rw_001,2024.02.06 13:45:00,2024.02.06 13:50:00,2024.02.06 13:50:00,long,0.159733,17590.75,17600.74,17583.48,17600.74,1,target
rw_001,2024.02.06 15:35:00,2024.02.06 15:40:00,2024.02.06 15:45:00,short,0.114638,17635.4,17642.97,17642.97,17624.99,2,stop
rw_001,2024.02.06 16:50:00,2024.02.06 16:55:00,2024.02.06 16:55:00,long,0.221041,17592.15,17582.47,17582.47,17605.47,1,stop
rw_001,2024.02.06 17:50:00,2024.02.06 17:55:00,2024.02.06 18:05:00,long,0.139654,17539.35,17557.62,17526.06,17557.62,3,target
rw_001,2024.02.06 18:35:00,2024.02.06 18:40:00,2024.02.06 18:40:00,long,0.173468,17550.15,17535.43,17535.43,17570.39,1,stop
rw_001,2024.02.06 19:05:00,2024.02.06 19:10:00,2024.02.06 19:10:00,long,0.10266,17496.1,17479.97,17479.97,17518.28,1,stop
rw_001,2024.02.06 19:35:00,2024.02.06 19:40:00,2024.02.06 19:45:00,long,0.164514,17514.25,17496.69,17496.69,17538.4,2,stop
rw_001,2024.02.06 20:55:00,2024.02.06 21:00:00,2024.02.06 21:05:00,long,0.11706,17536.95,17519.66,17519.66,17560.72,2,stop
rw_001,2024.02.07 06:10:00,2024.02.07 06:15:00,2024.02.07 06:15:00,short,0.091936,17570.8,17575.47,17575.47,17564.39,1,stop
rw_001,2024.02.07 11:25:00,2024.02.07 11:30:00,2024.02.07 11:30:00,short,0.215142,17580.7,17585.89,17585.89,17573.56,1,stop
rw_001,2024.02.07 13:40:00,2024.02.07 13:45:00,2024.02.07 14:00:00,short,0.13492,17594.0,17586.79,17599.24,17586.79,4,target
rw_001,2024.02.07 16:40:00,2024.02.07 16:45:00,2024.02.07 16:45:00,short,0.115487,17644.9,17653.32,17653.32,17633.33,1,stop
rw_001,2024.02.07 17:15:00,2024.02.07 17:20:00,2024.02.07 17:20:00,short,0.114508,17722.2,17733.85,17733.85,17706.17,1,stop
rw_001,2024.02.07 18:10:00,2024.02.07 18:15:00,2024.02.07 18:15:00,short,0.097285,17759.0,17738.79,17773.7,17738.79,1,target
rw_001,2024.02.07 18:55:00,2024.02.07 19:00:00,2024.02.07 19:25:00,short,0.095076,17756.45,17734.18,17772.64,17734.18,6,target
rw_001,2024.02.07 20:20:00,2024.02.07 20:25:00,2024.02.07 20:25:00,short,0.094849,17741.55,17760.19,17760.19,17715.92,1,stop
rw_001,2024.02.08 15:20:00,2024.02.08 15:25:00,2024.02.08 15:30:00,long,0.072263,17710.9,17705.34,17705.34,17718.54,2,stop
rw_001,2024.02.08 16:55:00,2024.02.08 17:00:00,2024.02.08 17:00:00,long,0.104807,17759.75,17751.39,17751.39,17771.24,1,stop
rw_001,2024.02.08 17:40:00,2024.02.08 17:45:00,2024.02.08 17:45:00,long,0.135471,17763.35,17777.4,17753.13,17777.4,1,target
rw_001,2024.02.08 18:20:00,2024.02.08 18:25:00,2024.02.08 18:25:00,short,0.171928,17790.95,17775.53,17802.17,17775.53,1,target
rw_001,2024.02.08 19:00:00,2024.02.08 19:05:00,2024.02.08 19:25:00,short,0.10348,17783.75,17796.15,17796.15,17766.7,5,stop
rw_001,2024.02.08 19:30:00,2024.02.08 19:35:00,2024.02.08 19:40:00,short,0.106602,17792.4,17774.9,17805.13,17774.9,2,target
rw_001,2024.02.08 20:05:00,2024.02.08 20:10:00,2024.02.08 20:35:00,short,0.13447,17782.1,17795.26,17795.26,17764.0,6,stop
rw_001,2024.02.08 20:40:00,2024.02.08 20:45:00,2024.02.08 21:00:00,short,0.122989,17783.95,17765.99,17797.01,17765.99,4,target
rw_001,2024.02.09 06:10:00,2024.02.09 06:15:00,2024.02.09 06:20:00,short,0.043494,17782.55,17785.48,17785.48,17778.52,2,stop
rw_001,2024.02.09 12:30:00,2024.02.09 12:35:00,2024.02.09 12:40:00,short,0.058861,17829.2,17834.84,17834.84,17821.45,2,stop
rw_001,2024.02.09 13:40:00,2024.02.09 13:45:00,2024.02.09 14:00:00,short,0.134981,17834.45,17840.41,17840.41,17826.25,4,stop
rw_001,2024.02.09 17:00:00,2024.02.09 17:05:00,2024.02.09 17:05:00,short,0.128069,17846.55,17855.9,17855.9,17833.7,1,stop
rw_001,2024.02.09 17:35:00,2024.02.09 17:40:00,2024.02.09 17:45:00,short,0.129201,17897.4,17908.37,17908.37,17882.32,2,stop
rw_001,2024.02.09 18:05:00,2024.02.09 18:10:00,2024.02.09 18:25:00,short,0.115798,17910.55,17894.62,17922.14,17894.62,4,target
rw_001,2024.02.09 18:55:00,2024.02.09 19:00:00,2024.02.09 19:30:00,short,0.114193,17907.5,17920.36,17920.36,17889.81,7,stop
rw_001,2024.02.09 20:10:00,2024.02.09 20:15:00,2024.02.09 20:25:00,short,0.084931,17940.6,17952.34,17952.34,17924.46,3,stop
rw_001,2024.02.12 11:35:00,2024.02.12 11:40:00,2024.02.12 11:45:00,short,0.071838,17969.55,17973.58,17973.58,17964.01,2,stop
rw_001,2024.02.12 13:30:00,2024.02.12 13:35:00,2024.02.12 13:35:00,short,0.083697,17966.7,17960.41,17971.27,17960.41,1,target
rw_001,2024.02.12 17:15:00,2024.02.12 17:20:00,2024.02.12 17:25:00,long,0.060505,17939.3,17948.61,17932.53,17948.61,2,target
rw_001,2024.02.12 17:55:00,2024.02.12 18:00:00,2024.02.12 18:00:00,short,0.060738,17995.6,17984.58,18003.61,17984.58,1,target
rw_001,2024.02.12 18:35:00,2024.02.12 18:40:00,2024.02.12 18:45:00,short,0.064075,18024.55,18012.12,18033.59,18012.12,2,target
rw_001,2024.02.12 19:05:00,2024.02.12 19:10:00,2024.02.12 19:20:00,short,0.081009,18013.9,18000.01,18024.0,18000.01,3,target
rw_001,2024.02.12 19:40:00,2024.02.12 19:45:00,2024.02.12 19:45:00,short,0.125967,17991.0,18001.84,18001.84,17976.09,1,stop
rw_001,2024.02.12 20:40:00,2024.02.12 20:45:00,2024.02.12 20:55:00,long,0.112516,17920.6,17937.49,17908.31,17937.49,3,target
rw_001,2024.02.13 10:45:00,2024.02.13 10:50:00,2024.02.13 10:50:00,long,0.110431,17832.15,17827.38,17827.38,17838.71,1,stop
rw_001,2024.02.13 15:35:00,2024.02.13 15:40:00,2024.02.13 15:40:00,long,0.157846,17605.85,17595.25,17595.25,17620.43,1,stop
rw_001,2024.02.13 16:30:00,2024.02.13 16:35:00,2024.02.13 16:35:00,long,0.145007,17551.1,17569.99,17537.36,17569.99,1,target
rw_001,2024.02.13 17:15:00,2024.02.13 17:20:00,2024.02.13 17:20:00,long,0.111532,17598.35,17622.77,17580.59,17622.77,1,target
rw_001,2024.02.13 18:00:00,2024.02.13 18:05:00,2024.02.13 18:15:00,long,0.111459,17682.4,17660.86,17660.86,17712.02,3,stop
rw_001,2024.02.13 18:30:00,2024.02.13 18:35:00,2024.02.13 18:55:00,long,0.140413,17662.5,17640.09,17640.09,17693.32,5,stop
rw_001,2024.02.13 19:00:00,2024.02.13 19:05:00,2024.02.13 19:10:00,long,0.148904,17643.55,17619.9,17619.9,17676.07,2,stop
rw_001,2024.02.13 20:10:00,2024.02.13 20:15:00,2024.02.13 20:35:00,long,0.126193,17613.7,17593.15,17593.15,17641.96,5,stop
rw_001,2024.02.14 06:00:00,2024.02.14 06:05:00,2024.02.14 06:15:00,long,0.07185,17602.15,17597.9,17597.9,17608.0,3,stop
rw_001,2024.02.14 16:30:00,2024.02.14 16:35:00,2024.02.14 16:35:00,short,0.133124,17712.2,17701.35,17720.09,17701.35,1,target
rw_001,2024.02.14 17:05:00,2024.02.14 17:10:00,2024.02.14 17:15:00,short,0.14447,17718.85,17729.52,17729.52,17704.18,2,stop
rw_001,2024.02.14 17:35:00,2024.02.14 17:40:00,2024.02.14 17:40:00,short,0.064069,17734.5,17717.11,17747.15,17717.11,1,target
rw_001,2024.02.14 18:30:00,2024.02.14 18:35:00,2024.02.14 18:40:00,short,0.145756,17679.4,17657.65,17695.22,17657.65,2,target
rw_001,2024.02.14 19:35:00,2024.02.14 19:40:00,2024.02.14 19:45:00,short,0.141197,17689.3,17707.77,17707.77,17663.91,2,stop
rw_001,2024.02.14 20:15:00,2024.02.14 20:20:00,2024.02.14 20:30:00,short,0.135082,17675.7,17694.74,17694.74,17649.52,3,stop
rw_001,2024.02.14 20:50:00,2024.02.14 20:55:00,2024.02.14 20:55:00,short,0.121738,17723.05,17697.44,17741.68,17697.44,1,target
rw_001,2024.02.15 12:45:00,2024.02.15 12:50:00,2024.02.15 13:00:00,short,0.132449,17816.15,17822.57,17822.57,17807.33,3,stop
rw_001,2024.02.15 15:30:00,2024.02.15 15:35:00,2024.02.15 15:35:00,short,0.246153,17835.75,17841.45,17841.45,17827.91,1,stop
rw_001,2024.02.15 16:00:00,2024.02.15 16:05:00,2024.02.15 16:05:00,short,0.115051,17818.25,17808.52,17825.32,17808.52,1,target
rw_001,2024.02.15 17:20:00,2024.02.15 17:25:00,2024.02.15 17:25:00,long,0.171267,17771.6,17760.0,17760.0,17787.55,1,stop
rw_001,2024.02.15 17:55:00,2024.02.15 18:00:00,2024.02.15 18:00:00,long,0.16711,17769.65,17755.7,17755.7,17788.84,1,stop
rw_001,2024.02.15 18:25:00,2024.02.15 18:30:00,2024.02.15 18:50:00,long,0.135419,17755.35,17739.33,17739.33,17777.38,5,stop
rw_001,2024.02.15 18:55:00,2024.02.15 19:00:00,2024.02.15 19:15:00,long,0.170626,17758.7,17782.16,17741.64,17782.16,4,target
rw_001,2024.02.15 20:30:00,2024.02.15 20:35:00,2024.02.15 20:55:00,short,0.203172,17844.7,17819.74,17862.85,17819.74,5,target
rw_001,2024.02.16 15:50:00,2024.02.16 15:55:00,2024.02.16 15:55:00,long,0.076861,17858.6,17868.38,17851.49,17868.38,1,target
rw_001,2024.02.16 16:30:00,2024.02.16 16:35:00,2024.02.16 16:35:00,long,0.247354,17839.75,17831.42,17831.42,17851.2,1,stop
rw_001,2024.02.16 17:00:00,2024.02.16 17:05:00,2024.02.16 17:05:00,long,0.160615,17682.85,17670.64,17670.64,17699.64,1,stop
rw_001,2024.02.16 17:55:00,2024.02.16 18:00:00,2024.02.16 18:05:00,long,0.138595,17739.75,17763.98,17722.13,17763.98,2,target
rw_001,2024.02.16 18:50:00,2024.02.16 18:55:00,2024.02.16 19:45:00,long,0.126103,17798.7,17803.0,17778.48,17826.51,11,max_hold
rw_001,2024.02.16 19:55:00,2024.02.16 20:00:00,2024.02.16 20:00:00,long,0.151905,17789.0,17769.01,17769.01,17816.49,1,stop
rw_001,2024.02.16 20:40:00,2024.02.16 20:45:00,2024.02.16 21:00:00,long,0.153677,17792.25,17820.01,17772.06,17820.01,4,target
rw_001,2024.02.19 06:05:00,2024.02.19 06:10:00,2024.02.19 06:40:00,short,0.061702,17704.5,17709.61,17709.61,17697.47,7,stop
