fold_id,signal_time,entry_time,exit_time,direction,score,entry_price,exit_price,stop_price,target_price,bars_held,exit_reason
rw_001,2024.02.01 07:40:00,2024.02.01 07:45:00,2024.02.01 07:55:00,short,0.076153,17200.85,17194.8,17205.25,17194.8,3,target
rw_001,2024.02.01 11:05:00,2024.02.01 11:10:00,2024.02.01 11:10:00,short,0.021697,17221.45,17229.25,17229.25,17210.73,1,stop
rw_001,2024.02.01 11:40:00,2024.02.01 11:45:00,2024.02.01 11:45:00,short,0.096429,17222.25,17230.66,17230.66,17210.69,1,stop
rw_001,2024.02.01 12:15:00,2024.02.01 12:20:00,2024.02.01 12:40:00,short,0.086001,17234.85,17243.79,17243.79,17222.56,5,stop
rw_001,2024.02.01 13:10:00,2024.02.01 13:15:00,2024.02.01 14:05:00,short,0.217757,17231.55,17239.77,17239.77,17220.24,11,stop
rw_001,2024.02.01 15:10:00,2024.02.01 15:15:00,2024.02.01 15:15:00,short,0.193977,17212.5,17202.94,17219.45,17202.94,1,target
rw_001,2024.02.01 16:00:00,2024.02.01 16:05:00,2024.02.01 16:10:00,short,0.091413,17222.85,17231.17,17231.17,17211.4,2,stop
rw_001,2024.02.02 07:30:00,2024.02.02 07:35:00,2024.02.02 07:35:00,short,0.216546,17515.6,17519.49,17519.49,17510.25,1,stop
rw_001,2024.02.02 11:50:00,2024.02.02 11:55:00,2024.02.02 12:05:00,short,0.287193,17513.25,17504.04,17519.94,17504.04,3,target
rw_001,2024.02.02 12:20:00,2024.02.02 12:25:00,2024.02.02 12:25:00,short,0.171432,17513.2,17520.1,17520.1,17503.71,1,stop
rw_001,2024.02.02 12:55:00,2024.02.02 13:00:00,2024.02.02 13:15:00,short,0.325228,17512.05,17519.09,17519.09,17502.37,4,stop
rw_001,2024.02.02 13:35:00,2024.02.02 13:40:00,2024.02.02 14:15:00,short,0.194634,17516.95,17523.97,17523.97,17507.3,8,stop
rw_001,2024.02.02 16:40:00,2024.02.02 16:45:00,2024.02.02 16:45:00,long,0.124566,17479.1,17496.44,17466.49,17496.44,1,target
rw_001,2024.02.02 17:25:00,2024.02.02 17:30:00,2024.02.02 17:30:00,long,0.124247,17487.9,17471.11,17471.11,17510.98,1,stop
rw_001,2024.02.05 07:55:00,2024.02.05 08:00:00,2024.02.05 08:00:00,long,-0.063882,17596.65,17601.56,17593.08,17601.56,1,target
rw_001,2024.02.05 08:40:00,2024.02.05 08:45:00,2024.02.05 08:45:00,long,-0.044859,17597.9,17602.63,17594.46,17602.63,1,target
rw_001,2024.02.05 09:30:00,2024.02.05 09:35:00,2024.02.05 09:35:00,long,-0.000653,17598.6,17603.4,17595.11,17603.4,1,target
