fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_001,125634,2024-02-08 16:35:00,2024-02-08 16:35:00,1,0.047413,long|drive_extension_stretched|path_loss_low|participation_expanding|opening_extreme_outer|vwap_reversion_defined|counter_body_absent|adverse_absorption_thin|drive_reclaim_clear|prior_boundary_against|time_reversal_aligned|session_phase_core|spread_low|us_overlap,17734.5,17743.84,17727.7,17743.84,9.29,1,target,25.2,0.0,0.05
rw_001,125644,2024-02-08 17:25:00,2024-02-08 17:30:00,1,-0.031152,long|drive_extension_stretched|path_loss_low|participation_expanding|opening_extreme_inside|vwap_reversion_shallow|counter_body_absent|adverse_absorption_thin|drive_reclaim_clear|prior_boundary_against|time_reversal_aligned|session_phase_late|spread_mid|late_session,17744.1,17734.6,17734.6,17757.16,-10.9,2,stop,17.4,12.25,1.4
rw_001,125806,2024-02-09 07:55:00,2024-02-09 08:20:00,-1,-0.008966,short|drive_extension_stretched|path_loss_mid|participation_fading|opening_extreme_outer|vwap_reversion_shallow|counter_body_turning|adverse_absorption_defined|drive_reclaim_clear|prior_boundary_neutral|time_reversal_aligned|session_phase_early|spread_high|early_session,17780.85,17778.04,17782.9,17778.04,1.41,6,target,3.5,1.0,1.4
rw_001,125854,2024-02-09 11:55:00,2024-02-09 12:00:00,-1,-0.039392,short|drive_extension_stretched|path_loss_mid|participation_expanding|opening_extreme_outer|vwap_reversion_deep|counter_body_absent|adverse_absorption_defined|drive_reclaim_clear|prior_boundary_neutral|time_reversal_aligned|session_phase_core|spread_high|europe_morning,17817.05,17822.24,17822.24,17809.92,-6.59,2,stop,1.35,9.95,1.4
rw_001,125866,2024-02-09 12:55:00,2024-02-09 13:00:00,-1,0.096084,short|drive_extension_stretched|path_loss_low|participation_fading|opening_extreme_deep|vwap_reversion_deep|counter_body_turning|adverse_absorption_defined|drive_reclaim_clear|prior_boundary_neutral|time_reversal_aligned|session_phase_core|spread_high|europe_morning,17827.75,17819.9,17833.46,17819.9,6.45,2,target,12.75,2.2,1.4
rw_001,125872,2024-02-09 13:25:00,2024-02-09 13:30:00,-1,0.267345,short|drive_extension_stretched|path_loss_mid|participation_fading|opening_extreme_deep|vwap_reversion_deep|counter_body_absent|adverse_absorption_defined|drive_reclaim_clear|prior_boundary_neutral|time_reversal_aligned|session_phase_core|spread_low|us_overlap,17821.75,17827.59,17827.59,17813.72,-7.24,2,stop,4.35,8.95,1.4
rw_001,125878,2024-02-09 13:55:00,2024-02-09 13:55:00,-1,-0.008345,short|drive_extension_stretched|path_loss_low|participation_fading|opening_extreme_deep|vwap_reversion_deep|counter_body_turning|adverse_absorption_defined|drive_reclaim_clear|prior_boundary_neutral|time_reversal_aligned|session_phase_core|spread_high|us_overlap,17827.4,17833.48,17833.48,17819.03,-7.48,1,stop,0.0,6.2,1.4
rw_001,125894,2024-02-09 15:15:00,2024-02-09 15:20:00,-1,0.031116,short|drive_extension_stretched|path_loss_high|participation_expanding|opening_extreme_outer|vwap_reversion_deep|counter_body_turning|adverse_absorption_defined|drive_reclaim_clear|prior_boundary_neutral|time_reversal_aligned|session_phase_core|spread_high|us_overlap,17823.45,17828.98,17828.98,17815.85,-6.93,2,stop,1.15,7.6,1.4
rw_001,125909,2024-02-09 16:30:00,2024-02-09 16:30:00,-1,0.092462,short|drive_extension_stretched|path_loss_mid|participation_expanding|opening_extreme_outer|vwap_reversion_defined|counter_body_turning|adverse_absorption_thin|drive_reclaim_clear|prior_boundary_neutral|time_reversal_aligned|session_phase_core|spread_low|us_overlap,17824.2,17814.25,17831.44,17814.25,9.85,1,target,23.3,1.25,0.1
rw_001,125916,2024-02-09 17:05:00,2024-02-09 17:05:00,-1,0.015643,short|drive_extension_stretched|path_loss_low|participation_expanding|opening_extreme_outer|vwap_reversion_deep|counter_body_mixed|adverse_absorption_defined|drive_reclaim_clear|prior_boundary_neutral|time_reversal_aligned|session_phase_late|spread_low|late_session,17846.55,17855.9,17855.9,17833.7,-10.75,1,stop,8.65,15.45,1.4
rw_001,126130,2024-02-12 12:00:00,2024-02-12 12:05:00,-1,-0.005905,short|drive_extension_stretched|path_loss_mid|participation_fading|opening_extreme_deep|vwap_reversion_deep|counter_body_absent|adverse_absorption_thin|drive_reclaim_clear|prior_boundary_supportive|time_reversal_aligned|session_phase_core|spread_high|europe_morning,17969.0,17963.19,17973.23,17963.19,4.41,2,target,8.05,3.4,1.4
rw_001,126137,2024-02-12 12:35:00,2024-02-12 13:05:00,-1,0.098158,short|drive_extension_stretched|path_loss_mid|participation_fading|opening_extreme_deep|vwap_reversion_deep|counter_body_mixed|adverse_absorption_defined|drive_reclaim_clear|prior_boundary_supportive|time_reversal_aligned|session_phase_core|spread_high|europe_morning,17968.35,17961.98,17972.98,17961.98,4.97,7,target,7.7,0.7,1.4
rw_001,126150,2024-02-12 13:40:00,2024-02-12 13:40:00,-1,0.154317,short|drive_extension_defined|path_loss_mid|participation_fading|opening_extreme_deep|vwap_reversion_defined|counter_body_turning|adverse_absorption_defined|drive_reclaim_clear|prior_boundary_supportive|time_reversal_aligned|session_phase_core|spread_high|us_overlap,17961.25,17965.74,17965.74,17955.07,-5.89,1,stop,1.35,4.9,1.4
rw_001,126156,2024-02-12 14:10:00,2024-02-12 14:25:00,-1,0.089013,short|drive_extension_defined|path_loss_mid|participation_flat|opening_extreme_outer|vwap_reversion_defined|counter_body_absent|adverse_absorption_defined|drive_reclaim_clear|prior_boundary_supportive|time_reversal_aligned|session_phase_core|spread_high|us_overlap,17961.25,17954.89,17965.88,17954.89,4.96,4,target,7.55,2.15,1.4
rw_001,126166,2024-02-12 15:00:00,2024-02-12 15:00:00,-1,0.004915,short|drive_extension_light|path_loss_low|participation_expanding|opening_extreme_outer|vwap_reversion_defined|counter_body_absent|adverse_absorption_thin|drive_reclaim_clear|prior_boundary_supportive|time_reversal_mixed|session_phase_core|spread_high|us_overlap,17958.15,17952.0,17962.62,17952.0,4.75,1,target,6.5,0.25,1.4
rw_001,126186,2024-02-12 16:40:00,2024-02-12 16:40:00,1,-0.03718,long|drive_extension_defined|path_loss_low|participation_expanding|opening_extreme_outer|vwap_reversion_defined|counter_body_absent|adverse_absorption_thin|drive_reclaim_clear|prior_boundary_against|time_reversal_aligned|session_phase_core|spread_low|us_overlap,17953.75,17948.64,17948.64,17960.78,-6.51,1,stop,3.7,14.6,1.4
rw_001,126197,2024-02-12 17:35:00,2024-02-12 17:35:00,-1,-0.013749,short|drive_extension_light|path_loss_low|participation_expanding|opening_extreme_outer|vwap_reversion_defined|counter_body_absent|adverse_absorption_defined|drive_reclaim_clear|prior_boundary_supportive|time_reversal_aligned|session_phase_late|spread_high|late_session,17958.2,17965.24,17965.24,17948.51,-8.44,1,stop,3.1,11.05,1.4
rw_001,126405,2024-02-13 11:55:00,2024-02-13 12:05:00,1,-0.001532,long|drive_extension_stretched|path_loss_low|participation_expanding|opening_extreme_deep|vwap_reversion_deep|counter_body_mixed|adverse_absorption_heavy|drive_reclaim_clear|prior_boundary_supportive|time_reversal_aligned|session_phase_core|spread_high|europe_morning,17793.7,17786.72,17786.72,17803.3,-8.38,3,stop,1.9,13.2,1.4
rw_001,126414,2024-02-13 12:40:00,2024-02-13 12:45:00,1,0.040997,long|drive_extension_stretched|path_loss_low|participation_flat|opening_extreme_deep|vwap_reversion_deep|counter_body_mixed|adverse_absorption_defined|drive_reclaim_clear|prior_boundary_supportive|time_reversal_aligned|session_phase_core|spread_high|europe_morning,17784.95,17777.36,17777.36,17795.38,-8.99,2,stop,1.25,10.8,1.4
rw_001,126422,2024-02-13 13:20:00,2024-02-13 13:30:00,1,0.19305,long|drive_extension_stretched|path_loss_mid|participation_fading|opening_extreme_deep|vwap_reversion_deep|counter_body_turning|adverse_absorption_defined|drive_reclaim_clear|prior_boundary_supportive|time_reversal_aligned|session_phase_core|spread_high|us_overlap,17778.4,17770.47,17770.47,17789.31,-9.33,3,stop,3.85,8.05,1.4
rw_001,126428,2024-02-13 13:50:00,2024-02-13 13:50:00,1,0.164144,long|drive_extension_stretched|path_loss_low|participation_fading|opening_extreme_deep|vwap_reversion_deep|counter_body_mixed|adverse_absorption_defined|drive_reclaim_clear|prior_boundary_supportive|time_reversal_aligned|session_phase_core|spread_high|us_overlap,17769.9,17761.92,17761.92,17780.87,-9.38,1,stop,0.0,8.35,1.4
rw_001,126437,2024-02-13 14:35:00,2024-02-13 14:35:00,1,0.033839,long|drive_extension_stretched|path_loss_low|participation_expanding|opening_extreme_deep|vwap_reversion_deep|counter_body_turning|adverse_absorption_defined|drive_reclaim_clear|prior_boundary_supportive|time_reversal_aligned|session_phase_core|spread_high|us_overlap,17758.5,17750.03,17750.03,17770.14,-9.87,1,stop,0.3,10.85,1.4
rw_001,126444,2024-02-13 15:10:00,2024-02-13 15:30:00,1,0.085554,long|drive_extension_stretched|path_loss_mid|participation_flat|opening_extreme_deep|vwap_reversion_deep|counter_body_turning|adverse_absorption_defined|drive_reclaim_clear|prior_boundary_supportive|time_reversal_aligned|session_phase_core|spread_high|us_overlap,17765.1,17757.16,17757.16,17776.02,-9.34,5,stop,24.4,164.4,1.4
rw_001,126466,2024-02-13 17:00:00,2024-02-13 17:00:00,1,0.106433,long|drive_extension_stretched|path_loss_mid|participation_expanding|opening_extreme_deep|vwap_reversion_deep|counter_body_mixed|adverse_absorption_defined|drive_reclaim_clear|prior_boundary_supportive|time_reversal_aligned|session_phase_late|spread_low|us_overlap,17598.55,17582.1,17582.1,17621.17,-16.45,1,stop,5.65,30.65,0.0
rw_001,126473,2024-02-13 17:35:00,2024-02-13 17:35:00,1,0.145675,long|drive_extension_stretched|path_loss_mid|participation_expanding|opening_extreme_outer|vwap_reversion_defined|counter_body_turning|adverse_absorption_defined|drive_reclaim_clear|prior_boundary_supportive|time_reversal_aligned|session_phase_late|spread_low|late_session,17671.25,17697.81,17651.94,17697.81,25.21,1,target,32.95,5.2,1.35
