fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_007,236678,2025-09-04 12:00:00,2025-09-04 12:40:00,1,-2.060035,long|tick_participation_pressure,23463.91,23476.25,23454.93,23476.25,10.94,9,target,12.75,4.75,1.4
rw_007,236765,2025-09-04 19:15:00,2025-09-04 19:25:00,1,-2.054924,long|tick_participation_pressure,23514.63,23494.13,23494.13,23542.81,-21.7,3,stop,1.25,35.25,1.2
rw_007,236771,2025-09-04 19:45:00,2025-09-04 19:45:00,1,-2.023164,long|tick_participation_pressure,23499.38,23527.32,23479.06,23527.32,26.74,1,target,28.25,0.12,1.2
rw_007,236781,2025-09-04 20:35:00,2025-09-04 20:50:00,1,-1.985513,long|tick_participation_pressure,23535.13,23564.04,23514.11,23564.04,27.71,4,target,37.0,2.37,1.2
rw_007,236884,2025-09-05 06:10:00,2025-09-05 06:55:00,1,-2.064318,long|tick_participation_pressure,23700.56,23707.3,23695.66,23707.3,5.34,10,target,8.37,4.38,1.4
rw_007,236906,2025-09-05 08:00:00,2025-09-05 08:00:00,1,-2.056917,long|tick_participation_pressure,23711.56,23707.73,23707.73,23716.83,-5.23,1,stop,0.12,4.25,1.4
rw_007,236965,2025-09-05 12:55:00,2025-09-05 12:55:00,1,-2.075408,long|tick_participation_pressure,23754.68,23748.09,23748.09,23763.74,-7.99,1,stop,0.0,7.25,1.4
rw_007,236975,2025-09-05 13:45:00,2025-09-05 13:55:00,1,-2.069409,long|tick_participation_pressure,23754.18,23747.97,23747.97,23762.72,-7.61,3,stop,1.0,11.25,1.4
rw_007,237046,2025-09-05 19:40:00,2025-09-05 19:40:00,-1,-2.088664,short|tick_participation_pressure,23580.03,23612.41,23612.41,23535.5,-33.58,1,stop,3.0,34.25,1.2
rw_007,237055,2025-09-05 20:25:00,2025-09-05 20:35:00,1,-2.054241,long|tick_participation_pressure,23622.03,23588.32,23588.32,23668.38,-34.91,3,stop,3.25,39.37,1.2
rw_007,237062,2025-09-05 21:00:00,2025-09-05 21:15:00,-1,-2.042473,short|tick_participation_pressure,23580.53,23612.44,23612.44,23536.65,-33.11,4,stop,10.0,40.63,1.2
rw_007,237160,2025-09-08 06:10:00,2025-09-08 06:45:00,-1,-2.072077,short|tick_participation_pressure,23732.51,23722.66,23739.67,23722.66,8.45,8,target,12.75,2.62,1.4
rw_007,237177,2025-09-08 07:35:00,2025-09-08 07:40:00,-1,-2.060681,short|tick_participation_pressure,23716.88,23708.77,23722.78,23708.77,6.71,2,target,13.0,0.0,1.4
rw_007,237228,2025-09-08 11:50:00,2025-09-08 11:50:00,1,-2.067082,long|tick_participation_pressure,23740.01,23732.62,23732.62,23750.18,-8.79,1,stop,0.87,7.63,1.4
rw_007,237236,2025-09-08 12:30:00,2025-09-08 12:50:00,1,-2.054803,long|tick_participation_pressure,23736.88,23746.91,23729.59,23746.91,8.63,5,target,21.63,2.87,1.4
rw_007,237311,2025-09-08 18:45:00,2025-09-08 18:45:00,1,-2.080043,long|tick_participation_pressure,23834.61,23819.53,23819.53,23855.34,-16.28,1,stop,2.37,31.25,1.2
rw_007,237329,2025-09-08 20:15:00,2025-09-08 20:20:00,-1,-2.075829,short|tick_participation_pressure,23762.48,23780.58,23780.58,23737.59,-19.3,2,stop,2.0,25.88,1.2
rw_007,237335,2025-09-08 20:45:00,2025-09-08 20:50:00,-1,-2.022922,short|tick_participation_pressure,23776.23,23752.63,23793.39,23752.63,22.4,2,target,40.0,1.88,1.2
rw_007,237436,2025-09-09 06:10:00,2025-09-09 06:20:00,1,-2.04852,long|tick_participation_pressure,23805.06,23812.48,23799.67,23812.48,6.02,3,target,8.87,0.75,1.4
rw_007,237446,2025-09-09 07:00:00,2025-09-09 07:00:00,1,-2.040341,long|tick_participation_pressure,23814.81,23809.68,23809.68,23821.87,-6.53,1,stop,1.5,6.0,1.4
rw_007,237452,2025-09-09 07:30:00,2025-09-09 08:15:00,1,-2.018264,long|tick_participation_pressure,23810.06,23805.52,23805.52,23816.3,-5.94,10,stop,5.75,11.25,1.4
rw_007,237524,2025-09-09 13:30:00,2025-09-09 13:35:00,-1,-2.053611,short|tick_participation_pressure,23823.06,23829.92,23829.92,23813.63,-8.26,2,stop,6.38,7.0,1.4
rw_007,237600,2025-09-09 19:50:00,2025-09-09 20:05:00,1,-2.026355,long|tick_participation_pressure,23792.53,23817.87,23774.1,23817.87,24.14,4,target,29.0,10.5,1.2
rw_007,237608,2025-09-09 20:30:00,2025-09-09 21:10:00,1,-2.031444,long|tick_participation_pressure,23817.78,23799.5,23799.5,23842.91,-19.48,9,stop,6.75,18.5,1.2
rw_007,237725,2025-09-10 07:15:00,2025-09-10 08:05:00,1,-2.060741,long|tick_participation_pressure,23897.9,23894.53,23893.43,23904.05,-4.77,11,max_hold,4.75,4.12,1.4
rw_007,237798,2025-09-10 13:20:00,2025-09-10 13:30:00,1,-2.077067,long|tick_participation_pressure,23890.03,23899.62,23883.06,23899.62,8.19,3,target,12.37,4.0,1.4
rw_007,237806,2025-09-10 14:00:00,2025-09-10 14:20:00,1,-2.067479,long|tick_participation_pressure,23904.03,23913.45,23897.18,23913.45,8.02,5,target,9.87,3.13,1.4
rw_007,237866,2025-09-10 19:00:00,2025-09-10 19:05:00,-1,-2.063069,short|tick_participation_pressure,23928.5,23902.33,23947.53,23902.33,24.97,2,target,26.25,0.5,1.2
rw_007,237874,2025-09-10 19:40:00,2025-09-10 20:00:00,-1,-2.020486,short|tick_participation_pressure,23892.5,23910.47,23910.47,23867.79,-19.17,5,stop,16.75,25.88,1.2
rw_007,237882,2025-09-10 20:20:00,2025-09-10 20:25:00,-1,-2.015288,short|tick_participation_pressure,23890.25,23866.0,23907.89,23866.0,23.05,2,target,35.75,4.88,1.2
rw_007,237888,2025-09-10 20:50:00,2025-09-10 21:10:00,-1,-2.057869,short|tick_participation_pressure,23881.0,23858.32,23897.5,23858.32,21.48,5,target,24.75,6.5,1.2
rw_007,237996,2025-09-11 06:50:00,2025-09-11 07:00:00,1,-2.046582,long|tick_participation_pressure,23896.98,23891.54,23891.54,23904.46,-6.84,3,stop,2.75,6.25,1.4
rw_007,238060,2025-09-11 12:10:00,2025-09-11 12:35:00,1,-2.08281,long|tick_participation_pressure,23907.11,23900.48,23900.48,23916.22,-8.03,6,stop,3.62,12.13,1.4
rw_007,238078,2025-09-11 13:40:00,2025-09-11 13:55:00,1,-2.100021,long|tick_participation_pressure,23922.48,23930.59,23916.58,23930.59,6.71,4,target,8.5,3.0,1.4
rw_007,238133,2025-09-11 18:15:00,2025-09-11 18:15:00,1,-2.098463,long|tick_participation_pressure,23997.83,24021.92,23980.31,24021.92,22.89,1,target,28.88,3.0,1.2
rw_007,238139,2025-09-11 18:45:00,2025-09-11 19:35:00,1,-2.067513,long|tick_participation_pressure,24000.08,23998.08,23981.39,24025.77,-3.2,11,max_hold,23.63,15.75,1.2
rw_007,238152,2025-09-11 19:50:00,2025-09-11 19:50:00,1,-2.031987,long|tick_participation_pressure,23997.58,23980.76,23980.76,24020.71,-18.02,1,stop,0.0,21.25,1.2
rw_007,238161,2025-09-11 20:35:00,2025-09-11 20:45:00,1,-2.039916,long|tick_participation_pressure,24007.58,23991.38,23991.38,24029.85,-17.4,3,stop,7.13,18.5,1.2
rw_007,238265,2025-09-12 06:15:00,2025-09-12 06:55:00,-1,-2.04873,short|tick_participation_pressure,23986.01,23990.32,23990.32,23980.08,-5.71,9,stop,2.88,6.37,1.4
rw_007,238285,2025-09-12 07:55:00,2025-09-12 07:55:00,1,-2.085389,long|tick_participation_pressure,24006.13,24002.71,24002.71,24010.83,-4.82,1,stop,0.25,4.5,1.4
rw_007,238356,2025-09-12 13:50:00,2025-09-12 14:05:00,1,-2.073965,long|tick_participation_pressure,24005.13,23999.0,23999.0,24013.55,-7.53,4,stop,1.5,12.75,1.4
rw_007,238367,2025-09-12 14:45:00,2025-09-12 14:55:00,1,-2.093131,long|tick_participation_pressure,24011.38,24019.48,24005.49,24019.48,6.7,3,target,19.63,1.12,1.4
rw_007,238418,2025-09-12 19:00:00,2025-09-12 19:00:00,1,-2.094914,long|tick_participation_pressure,24073.73,24061.64,24061.64,24090.35,-13.29,1,stop,1.38,16.25,1.2
rw_007,238426,2025-09-12 19:40:00,2025-09-12 19:55:00,1,-2.046016,long|tick_participation_pressure,24081.48,24097.97,24069.49,24097.97,15.29,4,target,23.5,2.25,1.2
rw_007,238437,2025-09-12 20:35:00,2025-09-12 20:50:00,1,-2.009411,long|tick_participation_pressure,24082.73,24099.77,24070.34,24099.77,15.84,4,target,20.88,8.12,1.2
rw_007,238541,2025-09-15 06:15:00,2025-09-15 06:20:00,1,-2.03021,long|tick_participation_pressure,24111.59,24118.65,24106.45,24118.65,5.66,2,target,7.25,2.12,1.4
rw_007,238551,2025-09-15 07:05:00,2025-09-15 07:25:00,1,-2.043337,long|tick_participation_pressure,24111.47,24118.05,24106.68,24118.05,5.18,5,target,6.62,2.63,1.4
rw_007,238562,2025-09-15 08:00:00,2025-09-15 08:15:00,1,-2.023323,long|tick_participation_pressure,24119.47,24115.57,24115.57,24124.83,-5.3,4,stop,1.37,8.0,1.4
rw_007,238622,2025-09-15 13:00:00,2025-09-15 13:15:00,-1,-2.046487,short|tick_participation_pressure,24083.72,24092.68,24092.68,24071.41,-10.36,4,stop,3.25,13.25,1.4
rw_007,238689,2025-09-15 18:35:00,2025-09-15 18:40:00,1,-2.081814,long|tick_participation_pressure,24239.69,24256.16,24227.71,24256.16,15.27,2,target,23.13,0.87,1.2
rw_007,238704,2025-09-15 19:50:00,2025-09-15 19:55:00,1,-2.056219,long|tick_participation_pressure,24264.94,24252.52,24252.52,24282.02,-13.62,2,stop,3.88,15.25,1.2
rw_007,238710,2025-09-15 20:20:00,2025-09-15 20:45:00,-1,-2.070652,short|tick_participation_pressure,24248.44,24261.11,24261.11,24231.02,-13.87,6,stop,10.75,17.88,1.2
rw_007,238717,2025-09-15 20:55:00,2025-09-15 21:25:00,1,-2.026186,long|tick_participation_pressure,24264.94,24253.55,24253.55,24280.61,-12.59,7,stop,14.0,12.5,1.2
rw_007,238819,2025-09-16 06:25:00,2025-09-16 06:30:00,1,-2.04827,long|tick_participation_pressure,24325.11,24330.64,24321.09,24330.64,4.13,2,target,11.13,0.0,1.4
rw_007,238828,2025-09-16 07:10:00,2025-09-16 07:10:00,1,-2.060613,long|tick_participation_pressure,24331.11,24327.13,24327.13,24336.58,-5.38,1,stop,0.13,5.12,1.4
rw_007,238835,2025-09-16 07:45:00,2025-09-16 07:50:00,1,-2.039408,long|tick_participation_pressure,24331.74,24327.88,24327.88,24337.04,-5.26,2,stop,0.25,4.88,1.4
rw_007,238908,2025-09-16 13:50:00,2025-09-16 14:05:00,1,-2.088857,long|tick_participation_pressure,24370.99,24364.5,24364.5,24379.92,-7.89,4,stop,6.37,8.88,1.4
rw_007,238975,2025-09-16 19:25:00,2025-09-16 19:55:00,-1,-2.044931,short|tick_participation_pressure,24267.09,24280.34,24280.34,24248.87,-14.45,7,stop,8.5,15.87,1.2
rw_007,238987,2025-09-16 20:25:00,2025-09-16 20:35:00,1,-2.010666,long|tick_participation_pressure,24292.21,24278.94,24278.94,24310.46,-14.47,3,stop,0.5,16.12,1.2
rw_007,238994,2025-09-16 21:00:00,2025-09-16 21:50:00,1,-2.04032,long|tick_participation_pressure,24285.59,24296.96,24274.19,24301.27,10.17,11,max_hold,14.87,10.5,1.2
rw_007,239102,2025-09-17 07:00:00,2025-09-17 07:15:00,-1,-2.033178,short|tick_participation_pressure,24273.34,24267.41,24277.65,24267.41,4.53,4,target,10.62,4.0,1.4
rw_007,239114,2025-09-17 08:00:00,2025-09-17 08:05:00,-1,-2.061056,short|tick_participation_pressure,24274.09,24278.01,24278.01,24268.7,-5.32,2,stop,10.0,7.38,1.4
rw_007,239204,2025-09-17 15:30:00,2025-09-17 16:20:00,1,-2.094043,long|tick_participation_pressure,24271.34,24274.72,24262.44,24283.57,1.98,11,max_hold,11.75,8.62,1.4
rw_007,239246,2025-09-17 19:00:00,2025-09-17 19:10:00,-1,-2.073174,short|tick_participation_pressure,24165.94,24147.87,24179.08,24147.87,16.87,3,target,18.75,2.88,1.2
rw_007,239252,2025-09-17 19:30:00,2025-09-17 19:30:00,-1,-2.04245,short|tick_participation_pressure,24175.44,24156.83,24188.97,24156.83,17.41,1,target,23.0,0.25,1.2
rw_007,239258,2025-09-17 20:00:00,2025-09-17 20:20:00,-1,-2.069703,short|tick_participation_pressure,24144.94,24159.5,24159.5,24124.92,-15.76,5,stop,1.75,17.75,1.2
rw_007,239264,2025-09-17 20:30:00,2025-09-17 20:35:00,-1,-2.025548,short|tick_participation_pressure,24164.69,24179.74,24179.74,24143.99,-16.25,2,stop,0.0,35.75,1.2
rw_007,239270,2025-09-17 21:00:00,2025-09-17 21:00:00,1,-2.07708,long|tick_participation_pressure,24213.44,24199.77,24199.77,24232.24,-14.87,1,stop,65.25,14.37,1.2
rw_007,239377,2025-09-18 06:55:00,2025-09-18 07:20:00,1,-2.080951,long|tick_participation_pressure,24391.26,24399.77,24385.07,24399.77,7.11,6,target,12.75,3.0,1.4
rw_007,239384,2025-09-18 07:30:00,2025-09-18 07:30:00,1,-2.083509,long|tick_participation_pressure,24402.14,24410.43,24396.11,24410.43,6.89,1,target,9.25,2.5,1.4
rw_007,239390,2025-09-18 08:00:00,2025-09-18 08:15:00,1,-2.048019,long|tick_participation_pressure,24403.39,24397.36,24397.36,24411.69,-7.43,4,stop,5.25,10.63,1.4
rw_007,239454,2025-09-18 13:20:00,2025-09-18 13:25:00,1,-2.047597,long|tick_participation_pressure,24481.01,24471.43,24471.43,24494.19,-10.98,2,stop,1.75,16.0,1.4
rw_007,239519,2025-09-18 18:45:00,2025-09-18 18:50:00,1,-2.088692,long|tick_participation_pressure,24531.24,24511.25,24511.25,24558.73,-21.19,2,stop,3.5,47.63,1.2
