fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_001,124198,2024-02-01 11:50:00,2024-02-01 12:00:00,1,0.201948,long|short_range_flat|medium_range_below_context|range_accelerating|body_share_expanding|wick_imbalance_mixed|shock_digestion_low|vol_alignment_full|participation_mixed|prior_day_vol_quiet|session_pressure_high|spread_high|europe_morning,17232.95,17224.42,17224.42,17244.68,-9.93,3,stop,3.95,10.7,1.4
rw_001,124204,2024-02-01 12:20:00,2024-02-01 12:40:00,-1,0.136975,short|short_range_flat|medium_range_near_context|range_acceleration_flat|body_share_expanding|wick_imbalance_mixed|shock_digestion_low|vol_alignment_partial|participation_mixed|prior_day_vol_quiet|session_pressure_mid|spread_high|europe_morning,17234.85,17243.79,17243.79,17222.56,-10.34,5,stop,0.15,9.9,1.4
rw_001,124211,2024-02-01 12:55:00,2024-02-01 13:05:00,1,0.175467,long|short_range_flat|medium_range_near_context|range_accelerating|body_share_expanding|wick_imbalance_mixed|shock_digestion_low|vol_alignment_full|participation_with|prior_day_vol_quiet|session_pressure_high|spread_high|europe_morning,17249.1,17240.56,17240.56,17260.84,-9.94,3,stop,4.35,10.7,1.4
rw_001,124272,2024-02-01 18:00:00,2024-02-01 18:05:00,-1,0.262244,short|short_range_flat|medium_range_near_context|range_acceleration_flat|body_share_expanding|wick_imbalance_mixed|shock_digestion_mid|vol_alignment_full|participation_with|prior_day_vol_quiet|session_pressure_high|spread_low|late_session,17169.0,17184.53,17184.53,17147.65,-15.53,2,stop,9.25,20.45,0.0
rw_001,124278,2024-02-01 18:30:00,2024-02-01 18:30:00,-1,0.25696,short|short_range_flat|medium_range_near_context|range_accelerating|body_share_expanding|wick_imbalance_favorable|shock_digestion_low|vol_alignment_partial|participation_mixed|prior_day_vol_quiet|session_pressure_high|spread_low|late_session,17176.5,17193.2,17193.2,17153.53,-17.2,1,stop,1.05,30.6,0.5
rw_001,124285,2024-02-01 19:05:00,2024-02-01 19:05:00,1,0.202457,long|short_range_flat|medium_range_near_context|range_accelerating|body_share_expanding|wick_imbalance_mixed|shock_digestion_low|vol_alignment_full|participation_mixed|prior_day_vol_quiet|session_pressure_high|spread_mid|late_session,17248.8,17273.5,17230.83,17273.5,23.3,1,target,33.15,0.0,1.4
rw_001,124292,2024-02-01 19:40:00,2024-02-01 19:45:00,-1,0.203051,short|short_range_flat|medium_range_near_context|range_acceleration_flat|body_share_fading|wick_imbalance_mixed|shock_digestion_low|vol_alignment_low|participation_with|prior_day_vol_quiet|session_pressure_high|spread_low|late_session,17238.55,17257.34,17257.34,17212.71,-19.94,2,stop,5.6,40.55,1.15
rw_001,124303,2024-02-01 20:35:00,2024-02-01 20:35:00,1,0.198127,long|short_range_flat|medium_range_near_context|range_acceleration_flat|body_share_expanding|wick_imbalance_mixed|shock_digestion_low|vol_alignment_full|participation_against|prior_day_vol_quiet|session_pressure_high|spread_low|late_session,17285.85,17265.8,17265.8,17313.42,-20.15,1,stop,5.25,49.2,0.1
rw_001,124475,2024-02-02 11:55:00,2024-02-02 11:55:00,1,0.157496,long|short_range_flat|medium_range_near_context|range_acceleration_flat|body_share_fading|wick_imbalance_favorable|shock_digestion_low|vol_alignment_partial|participation_mixed|prior_day_vol_normal|session_pressure_high|spread_low|europe_morning,17513.25,17506.56,17506.56,17522.46,-8.09,1,stop,2.9,6.8,1.4
rw_001,124488,2024-02-02 13:00:00,2024-02-02 13:00:00,1,0.126238,long|short_range_flat|medium_range_near_context|range_acceleration_flat|body_share_expanding|wick_imbalance_mixed|shock_digestion_low|vol_alignment_low|participation_mixed|prior_day_vol_normal|session_pressure_high|spread_low|europe_morning,17512.05,17505.01,17505.01,17521.73,-8.44,1,stop,0.2,7.15,1.4
