fold_id,signal_time,entry_time,exit_time,direction,score,entry_price,exit_price,stop_price,target_price,bars_held,exit_reason
rw_001,2024.02.01 11:45:00,2024.02.01 11:50:00,2024.02.01 12:00:00,long,0.201948,17232.95,17224.42,17224.42,17244.68,3,stop
rw_001,2024.02.01 12:15:00,2024.02.01 12:20:00,2024.02.01 12:40:00,short,0.136975,17234.85,17243.79,17243.79,17222.56,5,stop
rw_001,2024.02.01 12:50:00,2024.02.01 12:55:00,2024.02.01 13:05:00,long,0.175467,17249.1,17240.56,17240.56,17260.84,3,stop
rw_001,2024.02.01 17:55:00,2024.02.01 18:00:00,2024.02.01 18:05:00,short,0.262244,17169.0,17184.53,17184.53,17147.65,2,stop
rw_001,2024.02.01 18:25:00,2024.02.01 18:30:00,2024.02.01 18:30:00,short,0.25696,17176.5,17193.2,17193.2,17153.53,1,stop
rw_001,2024.02.01 19:00:00,2024.02.01 19:05:00,2024.02.01 19:05:00,long,0.202457,17248.8,17273.5,17230.83,17273.5,1,target
rw_001,2024.02.01 19:35:00,2024.02.01 19:40:00,2024.02.01 19:45:00,short,0.203051,17238.55,17257.34,17257.34,17212.71,2,stop
rw_001,2024.02.01 20:30:00,2024.02.01 20:35:00,2024.02.01 20:35:00,long,0.198127,17285.85,17265.8,17265.8,17313.42,1,stop
rw_001,2024.02.02 11:50:00,2024.02.02 11:55:00,2024.02.02 11:55:00,long,0.157496,17513.25,17506.56,17506.56,17522.46,1,stop
rw_001,2024.02.02 12:55:00,2024.02.02 13:00:00,2024.02.02 13:00:00,long,0.126238,17512.05,17505.01,17505.01,17521.73,1,stop
rw_001,2024.02.02 16:25:00,2024.02.02 16:30:00,2024.02.02 16:30:00,short,0.23441,17411.0,17422.08,17422.08,17395.76,1,stop
rw_001,2024.02.02 18:10:00,2024.02.02 18:15:00,2024.02.02 18:25:00,short,0.259354,17554.25,17575.17,17575.17,17525.49,3,stop
rw_001,2024.02.02 18:45:00,2024.02.02 18:50:00,2024.02.02 19:25:00,long,0.31945,17605.75,17636.13,17583.66,17636.13,8,target
rw_001,2024.02.02 20:15:00,2024.02.02 20:20:00,2024.02.02 20:25:00,long,0.149361,17638.75,17616.27,17616.27,17669.66,2,stop
rw_001,2024.02.02 20:55:00,2024.02.02 21:00:00,2024.02.02 21:10:00,long,0.23702,17632.05,17661.33,17610.75,17661.33,3,target
rw_001,2024.02.05 12:30:00,2024.02.05 12:35:00,2024.02.05 13:05:00,long,0.16077,17622.6,17616.12,17616.12,17631.5,7,stop
