fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_001,124537,2024-02-02 17:05:00,2024-02-02 17:05:00,-1,0.168228,short|acceleration_pressure_extended|followthrough_decay_strong|strong_rejection_wick|close_commitment_strong|body_with|extension_saturation_high|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_mid|late_session,17488.65,17468.41,17503.37,17468.41,19.24,1,target,21.9,14.1,1.0
rw_001,124562,2024-02-02 19:10:00,2024-02-02 19:20:00,-1,0.212371,short|acceleration_pressure_extended|followthrough_decay_strong|strong_rejection_wick|close_commitment_strong|body_with|extension_saturation_high|volume_confirmation_mixed|prior_direction_aligned|session_pressure_high|spread_low|late_session,17603.4,17625.73,17625.73,17572.7,-23.73,3,stop,7.45,23.4,1.4
rw_001,124574,2024-02-02 20:10:00,2024-02-02 20:15:00,-1,0.27639,short|acceleration_pressure_defined|followthrough_decay_strong|thin_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_low|late_session,17614.4,17636.63,17636.63,17583.83,-22.76,2,stop,0.0,27.9,0.53
rw_001,124582,2024-02-02 20:50:00,2024-02-02 21:10:00,1,0.165146,long|acceleration_pressure_thin|followthrough_decay_mixed|thin_rejection_wick|close_commitment_mid|body_neutral|extension_saturation_mid|volume_confirmation_mixed|prior_direction_conflict|session_pressure_mid|spread_low|late_session,17623.9,17654.11,17601.93,17654.11,28.81,5,target,42.0,5.35,1.4
rw_001,124716,2024-02-05 09:05:00,2024-02-05 09:05:00,-1,0.12603,short|acceleration_pressure_extended|followthrough_decay_mixed|mid_rejection_wick|close_commitment_mid|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_aligned|session_pressure_low|spread_low|europe_morning,17600.45,17595.69,17603.92,17595.69,3.36,1,target,6.3,0.1,1.4
rw_001,124741,2024-02-05 11:10:00,2024-02-05 11:10:00,-1,0.098771,short|acceleration_pressure_extended|followthrough_decay_mixed|strong_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_high|europe_morning,17619.8,17625.42,17625.42,17612.07,-7.02,1,stop,1.05,8.4,1.4
rw_001,124757,2024-02-05 12:30:00,2024-02-05 12:30:00,1,0.088589,long|acceleration_pressure_defined|followthrough_decay_mixed|strong_rejection_wick|close_commitment_strong|body_neutral|extension_saturation_mid|volume_confirmation_mixed|prior_direction_conflict|session_pressure_mid|spread_high|europe_morning,17609.75,17618.69,17603.24,17618.69,7.54,1,target,13.35,0.0,1.4
rw_001,124777,2024-02-05 14:10:00,2024-02-05 14:15:00,1,0.108287,long|acceleration_pressure_defined|followthrough_decay_mixed|mid_rejection_wick|close_commitment_strong|body_with|extension_saturation_low|volume_confirmation_mixed|prior_direction_conflict|session_pressure_mid|spread_high|us_overlap,17624.1,17633.48,17617.28,17633.48,7.98,2,target,10.35,3.0,1.4
rw_001,124784,2024-02-05 14:45:00,2024-02-05 14:55:00,-1,0.099914,short|acceleration_pressure_defined|followthrough_decay_mixed|mid_rejection_wick|close_commitment_strong|body_with|extension_saturation_high|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_high|us_overlap,17632.45,17639.48,17639.48,17622.78,-8.43,3,stop,6.15,8.15,1.4
rw_001,124810,2024-02-05 16:55:00,2024-02-05 16:55:00,1,0.109565,long|acceleration_pressure_extended|followthrough_decay_mixed|thin_rejection_wick|close_commitment_weak|body_neutral|extension_saturation_high|volume_confirmation_mixed|prior_direction_conflict|session_pressure_mid|spread_low|us_overlap,17594.6,17606.57,17585.9,17606.57,10.57,1,target,18.2,0.15,1.4
rw_001,124830,2024-02-05 18:35:00,2024-02-05 18:40:00,1,0.107399,long|acceleration_pressure_extended|followthrough_decay_mixed|thin_rejection_wick|close_commitment_strong|body_with|extension_saturation_low|volume_confirmation_mixed|prior_direction_conflict|session_pressure_mid|spread_mid|late_session,17547.6,17533.19,17533.19,17567.41,-15.81,2,stop,2.0,26.1,1.4
rw_001,124853,2024-02-05 20:30:00,2024-02-05 20:35:00,-1,0.242039,short|acceleration_pressure_defined|followthrough_decay_mixed|thin_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_low|late_session,17585.45,17602.54,17602.54,17561.95,-18.49,2,stop,1.7,19.2,1.4
rw_001,125039,2024-02-06 13:00:00,2024-02-06 13:10:00,1,0.113551,long|acceleration_pressure_defined|followthrough_decay_mixed|mid_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_neutral|session_pressure_low|spread_high|europe_morning,17643.45,17637.07,17637.07,17652.22,-7.78,3,stop,3.95,10.25,1.4
rw_001,125049,2024-02-06 13:50:00,2024-02-06 13:50:00,1,0.094713,long|acceleration_pressure_extended|followthrough_decay_strong|thin_rejection_wick|close_commitment_mid|body_with|extension_saturation_high|volume_confirmation_mixed|prior_direction_neutral|session_pressure_mid|spread_low|us_overlap,17590.75,17600.74,17583.48,17600.74,8.59,1,target,11.4,0.35,1.4
rw_001,125063,2024-02-06 15:00:00,2024-02-06 15:05:00,1,0.108779,long|acceleration_pressure_extended|followthrough_decay_mixed|mid_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_neutral|session_pressure_mid|spread_high|us_overlap,17611.95,17622.56,17604.23,17622.56,9.21,2,target,16.45,3.9,1.4
rw_001,125083,2024-02-06 16:40:00,2024-02-06 16:40:00,-1,0.177418,short|acceleration_pressure_defined|followthrough_decay_strong|thin_rejection_wick|close_commitment_weak|body_with|extension_saturation_low|volume_confirmation_mixed|prior_direction_neutral|session_pressure_mid|spread_low|us_overlap,17621.9,17630.19,17630.19,17610.49,-8.59,1,stop,10.5,16.6,0.3
rw_001,125103,2024-02-06 18:20:00,2024-02-06 18:40:00,1,0.133229,long|acceleration_pressure_extended|followthrough_decay_mixed|thin_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_neutral|session_pressure_high|spread_low|late_session,17551.75,17537.36,17537.36,17571.54,-15.74,5,stop,17.65,20.3,1.35
rw_001,125110,2024-02-06 18:55:00,2024-02-06 19:00:00,1,0.183846,long|acceleration_pressure_defined|followthrough_decay_strong|mid_rejection_wick|close_commitment_mid|body_with|extension_saturation_high|volume_confirmation_mixed|prior_direction_neutral|session_pressure_mid|spread_low|late_session,17499.8,17484.27,17484.27,17521.15,-16.05,2,stop,5.45,20.3,0.52
rw_001,125119,2024-02-06 19:40:00,2024-02-06 19:45:00,1,0.215713,long|acceleration_pressure_extended|followthrough_decay_mixed|thin_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_neutral|session_pressure_mid|spread_low|late_session,17514.25,17496.69,17496.69,17538.4,-18.96,2,stop,7.85,20.1,1.4
rw_001,125134,2024-02-06 20:55:00,2024-02-06 21:05:00,-1,0.118051,short|acceleration_pressure_extended|followthrough_decay_strong|thin_rejection_wick|close_commitment_strong|body_with|extension_saturation_high|volume_confirmation_mixed|prior_direction_neutral|session_pressure_mid|spread_mid|late_session,17525.7,17501.17,17543.54,17501.17,23.13,3,target,39.95,13.4,1.4
rw_001,125279,2024-02-07 10:00:00,2024-02-07 10:10:00,1,0.110241,long|acceleration_pressure_thin|followthrough_decay_mixed|mid_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_neutral|session_pressure_low|spread_high|europe_morning,17553.6,17559.8,17549.09,17559.8,4.8,3,target,6.6,2.65,1.4
rw_001,125297,2024-02-07 11:30:00,2024-02-07 11:30:00,-1,0.16635,short|acceleration_pressure_extended|followthrough_decay_strong|mid_rejection_wick|close_commitment_strong|body_with|extension_saturation_high|volume_confirmation_mixed|prior_direction_conflict|session_pressure_mid|spread_low|europe_morning,17580.7,17585.89,17585.89,17573.56,-6.59,1,stop,0.8,5.2,1.4
rw_001,125316,2024-02-07 13:05:00,2024-02-07 13:20:00,1,0.102463,long|acceleration_pressure_defined|followthrough_decay_mixed|mid_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_neutral|session_pressure_mid|spread_high|us_overlap,17577.6,17584.97,17572.24,17584.97,5.97,4,target,8.55,4.1,1.4
rw_001,125324,2024-02-07 13:45:00,2024-02-07 14:00:00,-1,0.251936,short|acceleration_pressure_defined|followthrough_decay_strong|mid_rejection_wick|close_commitment_strong|body_with|extension_saturation_high|volume_confirmation_mixed|prior_direction_conflict|session_pressure_mid|spread_low|us_overlap,17594.0,17586.79,17599.24,17586.79,5.81,4,target,18.7,1.55,1.4
rw_001,125333,2024-02-07 14:30:00,2024-02-07 14:35:00,1,0.145656,long|acceleration_pressure_thin|followthrough_decay_strong|thin_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_neutral|session_pressure_mid|spread_high|us_overlap,17588.45,17596.34,17582.71,17596.34,6.49,2,target,11.95,1.25,1.4
rw_001,125362,2024-02-07 16:55:00,2024-02-07 16:55:00,-1,0.201258,short|acceleration_pressure_extended|followthrough_decay_strong|mid_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_conflict|session_pressure_mid|spread_low|us_overlap,17653.85,17641.11,17663.11,17641.11,11.44,1,target,20.85,7.35,1.3
rw_001,125386,2024-02-07 18:55:00,2024-02-07 19:10:00,1,0.193007,long|acceleration_pressure_defined|followthrough_decay_mixed|thin_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_neutral|session_pressure_mid|spread_mid|late_session,17754.45,17738.52,17738.52,17776.36,-17.33,4,stop,10.75,17.45,1.4
rw_001,125399,2024-02-07 20:00:00,2024-02-07 20:00:00,1,0.243095,long|acceleration_pressure_defined|followthrough_decay_mixed|thin_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_neutral|session_pressure_mid|spread_low|late_session,17731.2,17713.57,17713.57,17755.45,-17.63,1,stop,20.1,29.9,0.0
rw_001,125614,2024-02-08 14:55:00,2024-02-08 14:55:00,-1,0.11295,short|acceleration_pressure_thin|followthrough_decay_mixed|thin_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_high|us_overlap,17721.15,17713.78,17726.51,17713.78,6.02,1,target,9.0,0.0,1.35
rw_001,125624,2024-02-08 15:45:00,2024-02-08 16:00:00,-1,0.195831,short|acceleration_pressure_thin|followthrough_decay_mixed|thin_rejection_wick|close_commitment_mid|body_neutral|extension_saturation_high|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_low|us_overlap,17728.8,17734.93,17734.93,17720.37,-7.53,4,stop,7.25,6.15,1.4
rw_001,125637,2024-02-08 16:50:00,2024-02-08 16:50:00,-1,0.132555,short|acceleration_pressure_defined|followthrough_decay_weak|mid_rejection_wick|close_commitment_weak|body_neutral|extension_saturation_mid|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_low|us_overlap,17736.15,17744.03,17744.03,17725.32,-9.28,1,stop,4.1,15.8,1.4
rw_001,125644,2024-02-08 17:25:00,2024-02-08 17:30:00,-1,0.153351,short|acceleration_pressure_extended|followthrough_decay_mixed|thin_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_mid|late_session,17744.1,17753.6,17753.6,17731.04,-10.9,2,stop,12.25,17.4,1.4
rw_001,125660,2024-02-08 18:45:00,2024-02-08 18:50:00,-1,0.227375,short|acceleration_pressure_extended|followthrough_decay_mixed|mid_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_low|late_session,17775.55,17787.59,17787.59,17759.0,-13.44,2,stop,2.6,14.65,1.4
rw_001,125670,2024-02-08 19:35:00,2024-02-08 19:40:00,-1,0.158301,short|acceleration_pressure_thin|followthrough_decay_mixed|thin_rejection_wick|close_commitment_mid|body_with|extension_saturation_high|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_mid|late_session,17792.4,17774.9,17805.13,17774.9,16.1,2,target,21.0,2.3,1.4
rw_001,125676,2024-02-08 20:05:00,2024-02-08 20:15:00,1,0.127468,long|acceleration_pressure_defined|followthrough_decay_strong|thin_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_with|prior_direction_conflict|session_pressure_mid|spread_low|late_session,17786.55,17773.82,17773.82,17804.05,-12.73,3,stop,8.1,19.65,0.0
rw_001,125684,2024-02-08 20:45:00,2024-02-08 21:00:00,-1,0.209699,short|acceleration_pressure_thin|followthrough_decay_strong|thin_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_mid|late_session,17783.95,17765.99,17797.01,17765.99,16.56,4,target,18.4,3.85,1.4
rw_001,125851,2024-02-09 11:40:00,2024-02-09 11:40:00,1,0.09084,long|acceleration_pressure_defined|followthrough_decay_mixed|mid_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_neutral|session_pressure_low|spread_high|europe_morning,17817.7,17812.78,17812.78,17824.47,-6.32,1,stop,0.25,5.65,1.4
rw_001,125876,2024-02-09 13:45:00,2024-02-09 14:00:00,-1,0.16601,short|acceleration_pressure_defined|followthrough_decay_mixed|mid_rejection_wick|close_commitment_weak|body_with|extension_saturation_high|volume_confirmation_mixed|prior_direction_neutral|session_pressure_mid|spread_low|us_overlap,17834.45,17840.41,17840.41,17826.25,-7.36,4,stop,7.7,11.35,1.4
rw_001,125895,2024-02-09 15:20:00,2024-02-09 15:30:00,1,0.096682,long|acceleration_pressure_defined|followthrough_decay_strong|thin_rejection_wick|close_commitment_strong|body_with|extension_saturation_high|volume_confirmation_mixed|prior_direction_neutral|session_pressure_mid|spread_high|us_overlap,17828.3,17822.9,17822.9,17835.72,-6.8,3,stop,57.65,10.35,1.4
rw_001,125906,2024-02-09 16:15:00,2024-02-09 16:20:00,1,0.227747,long|acceleration_pressure_defined|followthrough_decay_mixed|thin_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_neutral|session_pressure_mid|spread_low|us_overlap,17847.15,17840.13,17840.13,17856.8,-8.42,2,stop,0.15,18.05,1.4
rw_001,125912,2024-02-09 16:45:00,2024-02-09 16:45:00,1,0.114889,long|acceleration_pressure_extended|followthrough_decay_strong|mid_rejection_wick|close_commitment_strong|body_with|extension_saturation_high|volume_confirmation_with|prior_direction_neutral|session_pressure_mid|spread_low|us_overlap,17814.75,17825.94,17806.61,17825.94,9.79,1,target,11.85,2.75,1.4
rw_001,125939,2024-02-09 19:00:00,2024-02-09 19:30:00,-1,0.181304,short|acceleration_pressure_defined|followthrough_decay_mixed|mid_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_neutral|session_pressure_mid|spread_low|late_session,17907.5,17920.36,17920.36,17889.81,-14.26,7,stop,14.5,15.1,1.4
rw_001,125947,2024-02-09 19:40:00,2024-02-09 19:45:00,-1,0.12078,short|acceleration_pressure_thin|followthrough_decay_strong|thin_rejection_wick|close_commitment_mid|body_with|extension_saturation_high|volume_confirmation_mixed|prior_direction_neutral|session_pressure_mid|spread_mid|late_session,17914.25,17926.5,17926.5,17897.41,-13.65,2,stop,0.05,13.8,1.4
rw_001,125954,2024-02-09 20:15:00,2024-02-09 20:25:00,-1,0.086616,short|acceleration_pressure_extended|followthrough_decay_mixed|strong_rejection_wick|close_commitment_strong|body_neutral|extension_saturation_high|volume_confirmation_mixed|prior_direction_neutral|session_pressure_mid|spread_mid|late_session,17940.6,17952.34,17952.34,17924.46,-13.14,3,stop,5.25,14.6,1.4
rw_001,126123,2024-02-12 11:25:00,2024-02-12 11:30:00,-1,0.068727,short|acceleration_pressure_extended|followthrough_decay_strong|thin_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_high|europe_morning,17968.65,17972.54,17972.54,17963.3,-5.29,2,stop,2.6,5.25,1.4
rw_001,126138,2024-02-12 12:40:00,2024-02-12 13:05:00,1,0.04419,long|acceleration_pressure_defined|followthrough_decay_mixed|strong_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_conflict|session_pressure_mid|spread_high|europe_morning,17967.6,17962.93,17962.93,17974.01,-6.07,6,stop,1.3,6.95,1.4
rw_001,126148,2024-02-12 13:30:00,2024-02-12 13:35:00,-1,0.130579,short|acceleration_pressure_thin|followthrough_decay_strong|thin_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_high|us_overlap,17967.9,17961.5,17972.55,17961.5,5.0,2,target,7.7,2.4,1.4
rw_001,126157,2024-02-12 14:15:00,2024-02-12 14:20:00,1,0.047345,long|acceleration_pressure_defined|followthrough_decay_strong|strong_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_conflict|session_pressure_mid|spread_high|us_overlap,17962.65,17958.01,17958.01,17969.03,-6.04,2,stop,0.75,6.3,1.4
rw_001,126193,2024-02-12 17:15:00,2024-02-12 17:15:00,-1,0.169655,short|acceleration_pressure_thin|followthrough_decay_mixed|thin_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_high|late_session,17941.3,17932.17,17947.94,17932.17,7.73,1,target,10.85,2.9,1.4
rw_001,126203,2024-02-12 18:05:00,2024-02-12 18:20:00,-1,0.029466,short|acceleration_pressure_extended|followthrough_decay_strong|thin_rejection_wick|close_commitment_weak|body_with|extension_saturation_high|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_high|late_session,17987.75,17995.84,17995.84,17976.63,-9.49,4,stop,8.15,17.45,1.4
rw_001,126219,2024-02-12 19:25:00,2024-02-12 19:45:00,-1,0.143818,short|acceleration_pressure_defined|followthrough_decay_mixed|thin_rejection_wick|close_commitment_mid|body_with|extension_saturation_low|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_mid|late_session,17992.5,18002.88,18002.88,17978.23,-11.78,5,stop,10.7,15.65,1.4
rw_001,126230,2024-02-12 20:20:00,2024-02-12 20:20:00,-1,0.113303,short|acceleration_pressure_defined|followthrough_decay_mixed|mid_rejection_wick|close_commitment_mid|body_with|extension_saturation_high|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_mid|late_session,18018.1,18002.31,18029.58,18002.31,14.39,1,target,31.05,0.3,1.4
rw_001,126422,2024-02-13 13:20:00,2024-02-13 13:30:00,1,0.131033,long|acceleration_pressure_extended|followthrough_decay_mixed|thin_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_high|us_overlap,17778.4,17770.47,17770.47,17789.31,-9.33,3,stop,3.85,8.05,1.4
rw_001,126435,2024-02-13 14:25:00,2024-02-13 14:30:00,1,0.143045,long|acceleration_pressure_defined|followthrough_decay_mixed|mid_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_high|us_overlap,17754.55,17745.92,17745.92,17766.41,-10.03,2,stop,5.25,9.15,1.4
rw_001,126443,2024-02-13 15:05:00,2024-02-13 15:10:00,1,0.150709,long|acceleration_pressure_defined|followthrough_decay_strong|mid_rejection_wick|close_commitment_mid|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_high|us_overlap,17756.25,17767.55,17748.03,17767.55,9.9,2,target,13.0,1.1,1.4
rw_001,126467,2024-02-13 17:05:00,2024-02-13 17:05:00,1,0.133117,long|acceleration_pressure_defined|followthrough_decay_weak|thin_rejection_wick|close_commitment_weak|body_neutral|extension_saturation_mid|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_low|late_session,17573.1,17596.1,17556.37,17596.1,23.0,1,target,25.55,1.25,0.0
rw_001,126491,2024-02-13 19:05:00,2024-02-13 19:10:00,1,0.202086,long|acceleration_pressure_defined|followthrough_decay_mixed|mid_rejection_wick|close_commitment_mid|body_with|extension_saturation_high|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_low|late_session,17643.55,17619.9,17619.9,17676.07,-25.05,2,stop,2.7,29.1,1.4
rw_001,126497,2024-02-13 19:35:00,2024-02-13 19:50:00,1,0.172045,long|acceleration_pressure_extended|followthrough_decay_strong|thin_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_low|late_session,17643.9,17619.34,17619.34,17677.67,-25.96,4,stop,7.1,45.5,1.4
rw_001,126504,2024-02-13 20:10:00,2024-02-13 20:45:00,1,0.133661,long|acceleration_pressure_extended|followthrough_decay_mixed|mid_rejection_wick|close_commitment_strong|body_with|extension_saturation_high|volume_confirmation_mixed|prior_direction_aligned|session_pressure_high|spread_low|late_session,17604.7,17583.9,17583.9,17633.3,-21.3,8,stop,16.15,24.65,0.5
rw_001,126704,2024-02-14 13:50:00,2024-02-14 13:50:00,1,0.10575,long|acceleration_pressure_extended|followthrough_decay_mixed|strong_rejection_wick|close_commitment_strong|body_neutral|extension_saturation_mid|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_high|us_overlap,17695.35,17704.02,17689.04,17704.02,7.27,1,target,12.85,0.0,1.4
rw_001,126723,2024-02-14 15:25:00,2024-02-14 15:25:00,-1,0.156058,short|acceleration_pressure_defined|followthrough_decay_mixed|thin_rejection_wick|close_commitment_mid|body_with|extension_saturation_low|volume_confirmation_mixed|prior_direction_conflict|session_pressure_mid|spread_low|us_overlap,17710.35,17701.15,17717.04,17701.15,7.8,1,target,11.45,1.3,1.4
rw_001,126742,2024-02-14 17:00:00,2024-02-14 17:00:00,1,0.262474,long|acceleration_pressure_extended|followthrough_decay_mixed|thin_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_low|us_overlap,17714.1,17703.96,17703.96,17728.04,-10.14,1,stop,11.05,14.05,0.0
rw_001,126753,2024-02-14 17:55:00,2024-02-14 17:55:00,-1,0.183357,short|acceleration_pressure_defined|followthrough_decay_mixed|thin_rejection_wick|close_commitment_strong|body_with|extension_saturation_low|volume_confirmation_mixed|prior_direction_conflict|session_pressure_mid|spread_low|late_session,17700.55,17682.21,17713.89,17682.21,17.14,1,target,31.8,2.15,1.2
rw_001,126759,2024-02-14 18:25:00,2024-02-14 18:40:00,1,0.246784,long|acceleration_pressure_extended|followthrough_decay_strong|thin_rejection_wick|close_commitment_strong|body_with|extension_saturation_mid|volume_confirmation_mixed|prior_direction_aligned|session_pressure_mid|spread_low|late_session,17681.1,17666.02,17666.02,17701.83,-16.43,4,stop,11.75,33.35,1.35
