fold_id,signal_time,entry_time,exit_time,direction,score,entry_price,exit_price,stop_price,target_price,bars_held,exit_reason
rw_001,2024.02.01 06:05:00,2024.02.01 06:10:00,2024.02.01 06:25:00,long,0.144812,17212.65,17219.96,17207.34,17219.96,4,target
rw_001,2024.02.01 12:00:00,2024.02.01 12:05:00,2024.02.01 12:45:00,long,0.174669,17235.5,17247.4,17226.84,17247.4,9,target
rw_001,2024.02.01 16:05:00,2024.02.01 16:10:00,2024.02.01 16:10:00,long,0.21053,17228.7,17220.22,17220.22,17240.37,1,stop
rw_001,2024.02.01 16:50:00,2024.02.01 16:55:00,2024.02.01 16:55:00,short,0.166074,17208.55,17193.44,17219.54,17193.44,1,target
rw_001,2024.02.01 17:20:00,2024.02.01 17:25:00,2024.02.01 17:25:00,long,0.289819,17230.4,17248.56,17217.19,17248.56,1,target
rw_001,2024.02.01 18:30:00,2024.02.01 18:35:00,2024.02.01 18:50:00,long,0.219698,17206.4,17229.67,17189.48,17229.67,4,target
rw_001,2024.02.01 19:15:00,2024.02.01 19:20:00,2024.02.01 19:30:00,short,0.141978,17263.0,17237.22,17281.75,17237.22,3,target
rw_001,2024.02.01 20:45:00,2024.02.01 20:50:00,2024.02.01 21:05:00,long,0.240595,17270.5,17298.23,17250.34,17298.23,4,target
rw_001,2024.02.02 07:30:00,2024.02.02 07:35:00,2024.02.02 07:35:00,short,0.22703,17515.6,17519.49,17519.49,17510.25,1,stop
rw_001,2024.02.02 11:50:00,2024.02.02 11:55:00,2024.02.02 12:05:00,short,0.175241,17513.25,17504.04,17519.94,17504.04,3,target
rw_001,2024.02.02 12:55:00,2024.02.02 13:00:00,2024.02.02 13:15:00,short,0.217621,17512.05,17519.09,17519.09,17502.37,4,stop
rw_001,2024.02.02 15:15:00,2024.02.02 15:20:00,2024.02.02 15:25:00,short,0.148657,17519.15,17510.09,17525.74,17510.09,2,target
rw_001,2024.02.02 17:00:00,2024.02.02 17:05:00,2024.02.02 17:05:00,short,0.168228,17488.65,17468.41,17503.37,17468.41,1,target
rw_001,2024.02.02 19:05:00,2024.02.02 19:10:00,2024.02.02 19:20:00,short,0.212371,17603.4,17625.73,17625.73,17572.7,3,stop
rw_001,2024.02.02 20:05:00,2024.02.02 20:10:00,2024.02.02 20:15:00,short,0.27639,17614.4,17636.63,17636.63,17583.83,2,stop
rw_001,2024.02.02 20:45:00,2024.02.02 20:50:00,2024.02.02 21:10:00,long,0.165146,17623.9,17654.11,17601.93,17654.11,5,target
rw_001,2024.02.05 09:00:00,2024.02.05 09:05:00,2024.02.05 09:05:00,short,0.12603,17600.45,17595.69,17603.92,17595.69,1,target
rw_001,2024.02.05 11:05:00,2024.02.05 11:10:00,2024.02.05 11:10:00,short,0.098771,17619.8,17625.42,17625.42,17612.07,1,stop
