fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_001,124249,2024-02-01 16:05:00,2024-02-01 16:10:00,-1,0.12529,short|opening_anchor_inside|opposite_probe_deep|reanchor_reclaim_failed|opening_range_defined|anchor_wick_absorbing|close_reanchor_strong|reanchor_impulse_with|volume_reengagement_absent|prior_opening_neutral|session_reanchor_heavy|spread_low|us_overlap,17222.85,17231.17,17231.17,17211.4,-8.57,2,stop,7.7,11.05,0.25
rw_001,124259,2024-02-01 16:55:00,2024-02-01 16:55:00,-1,0.114791,short|opening_anchor_inside|opposite_probe_deep|reanchor_reclaim_failed|opening_range_defined|anchor_wick_mixed|close_reanchor_mid|reanchor_impulse_mixed|volume_reengagement_absent|prior_opening_neutral|session_reanchor_heavy|spread_low|us_overlap,17208.55,17193.44,17219.54,17193.44,14.94,1,target,27.25,2.15,0.17
rw_001,124268,2024-02-01 17:40:00,2024-02-01 17:40:00,-1,0.160395,short|opening_anchor_inside|opposite_probe_deep|reanchor_reclaim_failed|opening_range_defined|anchor_wick_absorbing|close_reanchor_strong|reanchor_impulse_mixed|volume_reengagement_absent|prior_opening_neutral|session_reanchor_heavy|spread_low|late_session,17251.75,17232.22,17265.95,17232.22,18.23,1,target,21.25,1.25,1.3
rw_001,124278,2024-02-01 18:30:00,2024-02-01 18:30:00,1,0.146744,long|opening_anchor_inside|opposite_probe_defined|reanchor_reclaim_mixed|opening_range_quiet|anchor_wick_mixed|close_reanchor_weak|reanchor_impulse_against|volume_reengagement_absent|prior_opening_neutral|session_reanchor_defined|spread_low|late_session,17176.5,17199.47,17159.8,17199.47,22.47,1,target,30.6,1.05,0.5
rw_001,124284,2024-02-01 19:00:00,2024-02-01 19:00:00,-1,0.1166,short|opening_anchor_inside|opposite_probe_deep|reanchor_reclaim_failed|opening_range_quiet|anchor_wick_against|close_reanchor_mid|reanchor_impulse_mixed|volume_reengagement_absent|prior_opening_neutral|session_reanchor_heavy|spread_mid|late_session,17220.3,17238.28,17238.28,17195.58,-19.38,1,stop,1.75,34.6,1.4
rw_001,124292,2024-02-01 19:40:00,2024-02-01 19:45:00,-1,0.149714,short|opening_anchor_inside|opposite_probe_deep|reanchor_reclaim_failed|opening_range_quiet|anchor_wick_absorbing|close_reanchor_strong|reanchor_impulse_mixed|volume_reengagement_absent|prior_opening_neutral|session_reanchor_heavy|spread_low|late_session,17238.55,17257.34,17257.34,17212.71,-19.94,2,stop,5.6,40.55,1.15
rw_001,124302,2024-02-01 20:30:00,2024-02-01 20:30:00,-1,0.119548,short|opening_anchor_inside|opposite_probe_deep|reanchor_reclaim_failed|opening_range_quiet|anchor_wick_absorbing|close_reanchor_mid|reanchor_impulse_mixed|volume_reengagement_absent|prior_opening_neutral|session_reanchor_heavy|spread_low|late_session,17269.2,17289.43,17289.43,17241.39,-20.4,1,stop,1.9,27.8,0.17
rw_001,124308,2024-02-01 21:00:00,2024-02-01 21:05:00,-1,0.155575,short|opening_anchor_inside|opposite_probe_deep|reanchor_reclaim_failed|opening_range_quiet|anchor_wick_absorbing|close_reanchor_strong|reanchor_impulse_mixed|volume_reengagement_absent|prior_opening_neutral|session_reanchor_heavy|spread_low|late_session,17270.75,17290.75,17290.75,17243.26,-20.4,2,stop,1.75,29.7,0.4
rw_001,124475,2024-02-02 11:55:00,2024-02-02 12:05:00,-1,0.143617,short|opening_anchor_inside|opposite_probe_deep|reanchor_reclaim_failed|opening_range_defined|anchor_wick_against|close_reanchor_mid|reanchor_impulse_mixed|volume_reengagement_absent|prior_opening_neutral|session_reanchor_heavy|spread_low|europe_morning,17513.25,17504.04,17519.94,17504.04,7.81,3,target,10.45,3.0,1.4
rw_001,124493,2024-02-02 13:25:00,2024-02-02 13:30:00,-1,0.099892,short|opening_anchor_inside|opposite_probe_deep|reanchor_reclaim_failed|opening_range_defined|anchor_wick_absorbing|close_reanchor_strong|reanchor_impulse_with|volume_reengagement_absent|prior_opening_neutral|session_reanchor_heavy|spread_high|us_overlap,17512.45,17519.49,17519.49,17502.77,-8.44,2,stop,1.6,8.4,1.4
rw_001,124534,2024-02-02 16:50:00,2024-02-02 16:50:00,-1,0.183498,short|opening_anchor_reclaimed|opposite_probe_deep|reanchor_reclaim_clear|opening_range_defined|anchor_wick_absorbing|close_reanchor_strong|reanchor_impulse_against|volume_reengagement_absent|prior_opening_neutral|session_reanchor_defined|spread_low|us_overlap,17488.4,17470.46,17501.45,17470.46,17.11,1,target,28.5,1.9,0.83
rw_001,124540,2024-02-02 17:20:00,2024-02-02 17:20:00,-1,0.154969,short|opening_anchor_reclaimed|opposite_probe_deep|reanchor_reclaim_mixed|opening_range_defined|anchor_wick_absorbing|close_reanchor_mid|reanchor_impulse_mixed|volume_reengagement_absent|prior_opening_neutral|session_reanchor_defined|spread_low|late_session,17495.2,17511.17,17511.17,17473.24,-15.97,1,stop,6.2,27.3,0.0
rw_001,124548,2024-02-02 18:00:00,2024-02-02 18:00:00,-1,0.239801,short|opening_anchor_inside|opposite_probe_deep|reanchor_reclaim_failed|opening_range_quiet|anchor_wick_absorbing|close_reanchor_strong|reanchor_impulse_mixed|volume_reengagement_absent|prior_opening_neutral|session_reanchor_heavy|spread_low|late_session,17542.55,17515.41,17562.28,17515.41,26.49,1,target,32.9,6.1,0.65
rw_001,124562,2024-02-02 19:10:00,2024-02-02 19:20:00,-1,0.236889,short|opening_anchor_inside|opposite_probe_deep|reanchor_reclaim_failed|opening_range_quiet|anchor_wick_absorbing|close_reanchor_strong|reanchor_impulse_mixed|volume_reengagement_absent|prior_opening_neutral|session_reanchor_heavy|spread_low|late_session,17603.4,17625.73,17625.73,17572.7,-23.73,3,stop,7.45,23.4,1.4
rw_001,124574,2024-02-02 20:10:00,2024-02-02 20:15:00,-1,0.191828,short|opening_anchor_inside|opposite_probe_deep|reanchor_reclaim_failed|opening_range_quiet|anchor_wick_absorbing|close_reanchor_strong|reanchor_impulse_mixed|volume_reengagement_absent|prior_opening_neutral|session_reanchor_heavy|spread_low|late_session,17614.4,17636.63,17636.63,17583.83,-22.76,2,stop,0.0,27.9,0.53
rw_001,124583,2024-02-02 20:55:00,2024-02-02 21:00:00,-1,0.135719,short|opening_anchor_inside|opposite_probe_deep|reanchor_reclaim_failed|opening_range_quiet|anchor_wick_absorbing|close_reanchor_mid|reanchor_impulse_mixed|volume_reengagement_absent|prior_opening_neutral|session_reanchor_heavy|spread_low|late_session,17626.6,17648.14,17648.14,17596.98,-22.94,2,stop,5.15,27.0,1.4
