fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_001,124133,2024-02-01 06:25:00,2024-02-01 06:45:00,1,0.36647,long|short_body_aligned|medium_body_aligned|skew_delta_inflecting|wick_rejection_flipping|close_shift_supportive|range_confirmation_contracting|participation_fading|adverse_tail_moderate|prior_skew_conflict|session_pressure_low|spread_high|early_session,17216.75,17211.48,17211.48,17224.0,-6.67,5,stop,4.8,6.15,1.4
rw_001,124141,2024-02-01 07:05:00,2024-02-01 07:35:00,-1,0.215486,short|short_body_aligned|medium_body_mixed|skew_delta_inflecting|wick_rejection_flipping|close_shift_supportive|range_confirmation_balanced|participation_even|adverse_tail_light|prior_skew_aligned|session_pressure_low|spread_high|early_session,17206.95,17200.23,17211.83,17200.23,5.32,7,target,8.75,4.35,1.4
rw_001,124175,2024-02-01 09:55:00,2024-02-01 10:00:00,1,0.266229,long|short_body_aligned|medium_body_mixed|skew_delta_inflecting|wick_rejection_flipping|close_shift_supportive|range_confirmation_balanced|participation_even|adverse_tail_light|prior_skew_conflict|session_pressure_low|spread_high|europe_morning,17208.0,17215.99,17202.19,17215.99,6.59,2,target,17.6,0.0,1.4
rw_001,124194,2024-02-01 11:30:00,2024-02-01 11:30:00,-1,0.24579,short|short_body_aligned|medium_body_against|skew_delta_inflecting|wick_rejection_flipping|close_shift_supportive|range_confirmation_balanced|participation_even|adverse_tail_moderate|prior_skew_aligned|session_pressure_low|spread_high|europe_morning,17229.95,17238.21,17238.21,17218.59,-9.66,1,stop,0.05,8.95,1.4
rw_001,124205,2024-02-01 12:25:00,2024-02-01 13:10:00,1,0.213378,long|short_body_aligned|medium_body_mixed|skew_delta_inflecting|wick_rejection_flat|close_shift_supportive|range_confirmation_balanced|participation_even|adverse_tail_moderate|prior_skew_conflict|session_pressure_mid|spread_high|europe_morning,17241.25,17232.3,17232.3,17253.56,-10.35,10,stop,12.2,9.9,1.4
rw_001,124274,2024-02-01 18:10:00,2024-02-01 18:20:00,-1,0.332056,short|short_body_aligned|medium_body_aligned|skew_delta_inflecting|wick_rejection_flipping|close_shift_supportive|range_confirmation_balanced|participation_even|adverse_tail_moderate|prior_skew_aligned|session_pressure_mid|spread_low|late_session,17177.55,17193.45,17193.45,17155.69,-17.3,3,stop,13.5,17.1,1.4
rw_001,124286,2024-02-01 19:10:00,2024-02-01 19:15:00,1,0.355422,long|short_body_aligned|medium_body_mixed|skew_delta_inflecting|wick_rejection_flipping|close_shift_supportive|range_confirmation_balanced|participation_even|adverse_tail_moderate|prior_skew_conflict|session_pressure_mid|spread_mid|late_session,17280.3,17261.99,17261.99,17305.48,-18.31,2,stop,6.6,19.8,0.0
rw_001,124408,2024-02-02 06:20:00,2024-02-02 06:45:00,1,0.179992,long|short_body_aligned|medium_body_mixed|skew_delta_inflecting|wick_rejection_flipping|close_shift_supportive|range_confirmation_balanced|participation_even|adverse_tail_moderate|prior_skew_aligned|session_pressure_low|spread_high|early_session,17514.7,17510.48,17510.48,17520.51,-5.62,6,stop,1.9,5.05,1.4
rw_001,124475,2024-02-02 11:55:00,2024-02-02 12:05:00,-1,0.218237,short|short_body_aligned|medium_body_mixed|skew_delta_inflecting|wick_rejection_worsening|close_shift_supportive|range_confirmation_balanced|participation_even|adverse_tail_moderate|prior_skew_conflict|session_pressure_low|spread_low|europe_morning,17513.25,17504.04,17519.94,17504.04,7.81,3,target,10.45,3.0,1.4
rw_001,124481,2024-02-02 12:25:00,2024-02-02 12:25:00,1,0.277883,long|short_body_aligned|medium_body_mixed|skew_delta_inflecting|wick_rejection_flipping|close_shift_supportive|range_confirmation_balanced|participation_even|adverse_tail_light|prior_skew_aligned|session_pressure_mid|spread_high|europe_morning,17513.2,17522.69,17506.3,17522.69,8.09,1,target,9.95,1.45,1.4
