fold_id,signal_time,entry_time,exit_time,direction,score,entry_price,exit_price,stop_price,target_price,bars_held,exit_reason
rw_001,2024.02.01 07:45:00,2024.02.01 07:50:00,2024.02.01 07:55:00,short,-0.045661,17201.1,17195.05,17205.5,17195.05,2,target
rw_001,2024.02.01 08:15:00,2024.02.01 08:20:00,2024.02.01 08:25:00,short,0.014832,17192.6,17186.95,17196.71,17186.95,2,target
rw_001,2024.02.01 10:05:00,2024.02.01 10:10:00,2024.02.01 10:15:00,long,0.002887,17215.3,17223.75,17209.16,17223.75,2,target
rw_001,2024.02.01 10:40:00,2024.02.01 10:45:00,2024.02.01 10:45:00,long,0.064259,17240.9,17233.67,17233.67,17250.84,1,stop
rw_001,2024.02.01 12:35:00,2024.02.01 12:40:00,2024.02.01 13:10:00,long,0.082031,17241.95,17233.07,17233.07,17254.16,7,stop
rw_001,2024.02.01 14:50:00,2024.02.01 14:55:00,2024.02.01 14:55:00,long,-0.012986,17251.6,17244.58,17244.58,17261.25,1,stop
rw_001,2024.02.01 19:20:00,2024.02.01 19:25:00,2024.02.01 19:25:00,long,0.076564,17258.65,17239.83,17239.83,17284.52,1,stop
rw_001,2024.02.01 19:55:00,2024.02.01 20:00:00,2024.02.01 20:00:00,long,0.066808,17279.05,17260.12,17260.12,17305.07,1,stop
rw_001,2024.02.02 11:05:00,2024.02.02 11:10:00,2024.02.02 11:10:00,long,-0.016089,17527.85,17536.08,17521.87,17536.08,1,target
rw_001,2024.02.02 15:50:00,2024.02.02 15:55:00,2024.02.02 15:55:00,short,0.047596,17416.25,17403.26,17425.7,17403.26,1,target
rw_001,2024.02.02 16:20:00,2024.02.02 16:25:00,2024.02.02 16:25:00,short,0.142844,17392.5,17403.46,17403.46,17377.43,1,stop
rw_001,2024.02.02 17:20:00,2024.02.02 17:25:00,2024.02.02 17:25:00,long,0.080899,17517.55,17501.2,17501.2,17540.03,1,stop
rw_001,2024.02.02 17:55:00,2024.02.02 18:00:00,2024.02.02 18:00:00,long,0.043097,17542.55,17522.81,17522.81,17569.69,1,stop
rw_001,2024.02.02 18:25:00,2024.02.02 18:30:00,2024.02.02 18:45:00,long,0.004249,17574.05,17603.44,17552.67,17603.44,4,target
rw_001,2024.02.02 19:00:00,2024.02.02 19:05:00,2024.02.02 19:25:00,long,0.118178,17607.55,17638.26,17585.21,17638.26,5,target
rw_001,2024.02.02 19:30:00,2024.02.02 19:35:00,2024.02.02 19:40:00,long,0.084168,17644.9,17621.45,17621.45,17677.14,2,stop
rw_001,2024.02.05 06:15:00,2024.02.05 06:20:00,2024.02.05 07:10:00,long,0.02117,17588.85,17583.23,17583.23,17596.58,11,stop
rw_001,2024.02.05 12:55:00,2024.02.05 13:00:00,2024.02.05 13:00:00,long,0.048296,17625.2,17618.41,17618.41,17634.53,1,stop
rw_001,2024.02.05 15:50:00,2024.02.05 15:55:00,2024.02.05 15:55:00,short,0.025758,17607.45,17597.91,17614.39,17597.91,1,target
rw_001,2024.02.05 17:45:00,2024.02.05 17:50:00,2024.02.05 17:55:00,short,0.110872,17487.7,17500.83,17500.83,17469.65,2,stop
rw_001,2024.02.05 18:40:00,2024.02.05 18:45:00,2024.02.05 18:45:00,short,0.023198,17532.8,17547.61,17547.61,17512.44,1,stop
rw_001,2024.02.05 19:10:00,2024.02.05 19:15:00,2024.02.05 19:30:00,long,0.135138,17579.95,17601.49,17564.28,17601.49,4,target
rw_001,2024.02.05 19:40:00,2024.02.05 19:45:00,2024.02.05 19:50:00,long,0.067572,17615.5,17599.44,17599.44,17637.58,2,stop
rw_001,2024.02.05 20:10:00,2024.02.05 20:15:00,2024.02.05 20:15:00,long,0.073984,17624.7,17608.18,17608.18,17647.42,1,stop
rw_001,2024.02.06 14:25:00,2024.02.06 14:30:00,2024.02.06 14:35:00,short,0.095423,17583.45,17591.03,17591.03,17573.03,2,stop
rw_001,2024.02.06 15:45:00,2024.02.06 15:50:00,2024.02.06 16:05:00,long,0.08359,17646.65,17657.13,17639.03,17657.13,4,target
rw_001,2024.02.06 16:20:00,2024.02.06 16:25:00,2024.02.06 16:25:00,long,0.094674,17657.95,17650.31,17650.31,17668.46,1,stop
rw_001,2024.02.06 17:20:00,2024.02.06 17:25:00,2024.02.06 17:25:00,short,0.137053,17523.25,17506.84,17535.19,17506.84,1,target
rw_001,2024.02.06 18:10:00,2024.02.06 18:15:00,2024.02.06 18:15:00,short,0.098146,17534.15,17548.18,17548.18,17514.86,1,stop
rw_001,2024.02.06 19:20:00,2024.02.06 19:25:00,2024.02.06 19:25:00,short,0.073446,17480.45,17497.12,17497.12,17457.53,1,stop
rw_001,2024.02.06 19:55:00,2024.02.06 20:00:00,2024.02.06 20:05:00,short,0.097827,17498.3,17516.57,17516.57,17473.18,2,stop
rw_001,2024.02.06 20:50:00,2024.02.06 20:55:00,2024.02.06 21:05:00,long,0.064938,17525.7,17507.86,17507.86,17550.23,3,stop
rw_001,2024.02.07 06:10:00,2024.02.07 06:15:00,2024.02.07 06:15:00,short,0.009203,17570.8,17575.47,17575.47,17564.39,1,stop
rw_001,2024.02.07 06:55:00,2024.02.07 07:00:00,2024.02.07 07:30:00,short,0.01591,17573.15,17577.86,17577.86,17566.67,7,stop
rw_001,2024.02.07 11:15:00,2024.02.07 11:20:00,2024.02.07 11:20:00,long,0.063099,17572.95,17579.77,17567.99,17579.77,1,target
rw_001,2024.02.07 12:05:00,2024.02.07 12:10:00,2024.02.07 12:30:00,long,0.040075,17588.95,17583.42,17583.42,17596.55,5,stop
rw_001,2024.02.07 15:25:00,2024.02.07 15:30:00,2024.02.07 15:30:00,long,0.066781,17648.1,17657.1,17641.55,17657.1,1,target
rw_001,2024.02.07 16:05:00,2024.02.07 16:10:00,2024.02.07 16:20:00,long,0.143297,17671.65,17681.55,17664.45,17681.55,3,target
rw_001,2024.02.07 17:45:00,2024.02.07 17:50:00,2024.02.07 17:55:00,long,0.120654,17770.75,17757.15,17757.15,17789.45,2,stop
rw_001,2024.02.07 20:55:00,2024.02.07 21:00:00,2024.02.07 21:30:00,long,0.057155,17764.3,17747.09,17747.09,17787.97,7,stop
rw_001,2024.02.08 10:35:00,2024.02.08 10:40:00,2024.02.08 10:40:00,short,-0.026669,17740.9,17744.45,17744.45,17736.01,1,stop
rw_001,2024.02.08 13:10:00,2024.02.08 13:15:00,2024.02.08 13:20:00,short,0.017937,17739.35,17732.77,17744.13,17732.77,2,target
rw_001,2024.02.08 14:05:00,2024.02.08 14:10:00,2024.02.08 14:10:00,short,0.113581,17715.55,17720.97,17720.97,17708.09,1,stop
rw_001,2024.02.08 14:35:00,2024.02.08 14:40:00,2024.02.08 14:40:00,short,-0.05637,17720.45,17725.78,17725.78,17713.12,1,stop
rw_001,2024.02.08 16:25:00,2024.02.08 16:30:00,2024.02.08 16:30:00,long,0.024692,17743.25,17736.62,17736.62,17752.37,1,stop
rw_001,2024.02.08 17:40:00,2024.02.08 17:45:00,2024.02.08 17:45:00,long,-0.046089,17763.35,17777.4,17753.13,17777.4,1,target
rw_001,2024.02.08 18:10:00,2024.02.08 18:15:00,2024.02.08 18:25:00,long,0.057284,17788.45,17777.27,17777.27,17803.82,3,stop
rw_001,2024.02.08 18:55:00,2024.02.08 19:00:00,2024.02.08 19:05:00,long,0.053078,17793.25,17780.93,17780.93,17810.19,2,stop
rw_001,2024.02.09 10:20:00,2024.02.09 10:25:00,2024.02.09 10:25:00,long,-0.03231,17823.55,17827.84,17820.43,17827.84,1,target
rw_001,2024.02.09 10:55:00,2024.02.09 11:00:00,2024.02.09 11:00:00,long,-0.050612,17834.1,17830.15,17830.15,17839.53,1,stop
rw_001,2024.02.09 12:40:00,2024.02.09 12:45:00,2024.02.09 13:00:00,long,0.020117,17830.7,17825.08,17825.08,17838.43,4,stop
rw_001,2024.02.09 14:30:00,2024.02.09 14:35:00,2024.02.09 14:35:00,long,-0.024618,17845.6,17840.01,17840.01,17853.29,1,stop
rw_001,2024.02.09 18:05:00,2024.02.09 18:10:00,2024.02.09 18:15:00,long,0.162541,17910.55,17898.96,17898.96,17926.48,2,stop
rw_001,2024.02.09 18:40:00,2024.02.09 18:45:00,2024.02.09 19:05:00,long,0.047631,17908.75,17896.17,17896.17,17926.05,5,stop
rw_001,2024.02.09 20:05:00,2024.02.09 20:10:00,2024.02.09 20:25:00,long,0.07401,17938.85,17955.06,17927.06,17955.06,4,target
rw_001,2024.02.09 20:35:00,2024.02.09 20:40:00,2024.02.09 20:50:00,long,0.098849,17956.65,17945.23,17945.23,17972.35,3,stop
rw_001,2024.02.12 07:35:00,2024.02.12 07:40:00,2024.02.12 07:50:00,short,-0.060401,17936.1,17933.58,17937.93,17933.58,3,target
