fold_id,signal_time,entry_time,exit_time,direction,score,residual_band,causal_cost_edge,gross_broker_points,spread_cost_broker_points,net_broker_points,evaluable_after_cost,exclusion_reason,market_day,market_hour
V2D005,2025-02-03 01:00:00,2025-02-03 01:05:00,2025-02-03 01:35:00,-1,-0.7927464209572924,0.6435464713484732,0.02414018550583018,-8863.000000000102,140.0,-9003.000000000102,True,,2025-02-02,18
V2D005,2025-04-07 01:00:00,2025-04-07 01:05:00,2025-04-07 01:35:00,-1,-0.7726216613702891,0.6435464713484732,0.012392853454507878,1463.0000000001019,140.0,1323.0000000001019,True,,2025-04-06,18
V2D005,2025-04-07 04:10:00,2025-04-07 04:15:00,2025-04-07 04:45:00,1,0.6738780330737804,0.6435464713484732,0.017596782302664603,1313.0000000001019,140.0,1173.0000000001019,True,,2025-04-06,21
V2D005,2025-04-07 04:40:00,2025-04-07 04:45:00,2025-04-07 05:15:00,1,0.6884909403510155,0.6435464713484732,0.017156512326137047,13975.0,140.0,13835.0,True,,2025-04-06,21
