fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_001,124206,2024-02-01 12:30:00,2024-02-01 13:00:00,-1,-2.446748,short|structural_trap_reversal,17240.5,17249.51,17249.51,17228.11,-10.41,7,stop,4.05,12.95,1.4
rw_001,124220,2024-02-01 13:40:00,2024-02-01 13:50:00,-1,-2.435949,short|structural_trap_reversal,17234.85,17223.95,17242.78,17223.95,9.5,3,target,13.4,1.2,1.4
rw_001,124231,2024-02-01 14:35:00,2024-02-01 14:40:00,-1,-2.451499,short|structural_trap_reversal,17242.3,17249.61,17249.61,17232.25,-8.71,2,stop,1.45,13.85,1.4
rw_001,124284,2024-02-01 19:00:00,2024-02-01 19:00:00,-1,-2.415566,short|structural_trap_reversal,17220.3,17238.28,17238.28,17195.58,-19.38,1,stop,1.75,34.6,1.4
rw_001,124293,2024-02-01 19:45:00,2024-02-01 19:45:00,1,-2.399532,long|structural_trap_reversal,17241.45,17266.81,17223.01,17266.81,23.96,1,target,37.65,0.75,1.4
rw_001,124302,2024-02-01 20:30:00,2024-02-01 20:35:00,1,-2.441811,long|structural_trap_reversal,17269.2,17248.97,17248.97,17297.01,-20.4,2,stop,27.8,32.55,0.17
rw_001,124308,2024-02-01 21:00:00,2024-02-01 21:05:00,1,-2.465936,long|structural_trap_reversal,17270.75,17298.24,17250.75,17298.24,27.09,2,target,29.7,1.75,0.4
rw_001,124481,2024-02-02 12:25:00,2024-02-02 12:25:00,1,-2.5583,long|structural_trap_reversal,17513.2,17522.69,17506.3,17522.69,8.09,1,target,9.95,1.45,1.4
rw_001,124487,2024-02-02 12:55:00,2024-02-02 12:55:00,1,-2.525228,long|structural_trap_reversal,17519.8,17512.77,17512.77,17529.47,-7.55,1,stop,0.3,8.95,0.52
rw_001,124494,2024-02-02 13:30:00,2024-02-02 14:05:00,1,-2.470354,long|structural_trap_reversal,17516.65,17509.63,17509.63,17526.3,-8.42,8,stop,7.05,9.3,1.4
rw_001,124557,2024-02-02 18:45:00,2024-02-02 19:25:00,1,-2.474017,long|structural_trap_reversal,17599.65,17629.99,17577.58,17629.99,29.99,9,target,54.5,4.65,0.35
rw_001,124574,2024-02-02 20:10:00,2024-02-02 20:35:00,1,-2.507437,long|structural_trap_reversal,17614.4,17592.17,17592.17,17644.97,-22.76,6,stop,27.9,30.9,0.53
rw_001,124584,2024-02-02 21:00:00,2024-02-02 21:00:00,-1,-2.436876,short|structural_trap_reversal,17632.05,17653.35,17653.35,17602.77,-22.65,1,stop,1.7,21.55,1.35
rw_001,124680,2024-02-05 06:05:00,2024-02-05 06:55:00,1,-2.44438,long|structural_trap_reversal,17588.25,17590.65,17581.82,17597.09,1.0,11,max_hold,2.5,3.9,1.4
rw_001,124773,2024-02-05 13:50:00,2024-02-05 13:55:00,-1,-2.510526,short|structural_trap_reversal,17617.05,17607.39,17624.08,17607.39,8.26,2,target,9.9,0.75,1.4
rw_001,124791,2024-02-05 15:20:00,2024-02-05 15:20:00,1,-2.452323,long|structural_trap_reversal,17633.45,17626.64,17626.64,17642.81,-8.21,1,stop,1.0,18.25,1.4
rw_001,124804,2024-02-05 16:25:00,2024-02-05 16:25:00,1,-2.422084,long|structural_trap_reversal,17619.9,17629.6,17612.85,17629.6,9.05,1,target,10.0,4.9,0.65
rw_001,124838,2024-02-05 19:15:00,2024-02-05 19:30:00,1,-2.43708,long|structural_trap_reversal,17579.95,17601.49,17564.28,17601.49,20.14,4,target,23.1,6.2,1.4
rw_001,124849,2024-02-05 20:10:00,2024-02-05 20:20:00,1,-2.424645,long|structural_trap_reversal,17610.25,17593.85,17593.85,17632.79,-17.8,3,stop,15.5,18.7,1.4
rw_001,124858,2024-02-05 20:55:00,2024-02-05 21:10:00,1,-2.4179,long|structural_trap_reversal,17592.9,17614.57,17577.14,17614.57,20.27,4,target,22.45,10.15,1.4
rw_001,125042,2024-02-06 13:15:00,2024-02-06 13:30:00,-1,-2.519816,short|structural_trap_reversal,17637.45,17628.83,17643.72,17628.83,7.37,4,target,26.45,4.0,1.25
rw_001,125075,2024-02-06 16:00:00,2024-02-06 16:05:00,1,-2.520773,long|structural_trap_reversal,17644.2,17654.58,17636.65,17654.58,8.98,2,target,14.1,0.0,1.4
rw_001,125081,2024-02-06 16:30:00,2024-02-06 16:30:00,1,-2.438489,long|structural_trap_reversal,17647.25,17639.62,17639.62,17657.75,-7.63,1,stop,26.65,19.75,0.0
rw_001,125107,2024-02-06 18:40:00,2024-02-06 18:45:00,-1,-2.441703,short|structural_trap_reversal,17550.15,17529.91,17564.87,17529.91,18.84,2,target,57.5,0.95,1.4
rw_001,125113,2024-02-06 19:10:00,2024-02-06 19:10:00,1,-2.508783,long|structural_trap_reversal,17496.1,17479.97,17479.97,17518.28,-16.68,1,stop,4.8,18.1,0.55
rw_001,125120,2024-02-06 19:45:00,2024-02-06 19:45:00,1,-2.489594,long|structural_trap_reversal,17520.1,17502.38,17502.38,17544.46,-18.12,1,stop,0.0,25.95,0.4
rw_001,125126,2024-02-06 20:15:00,2024-02-06 20:35:00,1,-2.428857,long|structural_trap_reversal,17503.25,17528.76,17484.69,17528.76,24.11,5,target,34.75,5.9,1.4
rw_001,125134,2024-02-06 20:55:00,2024-02-06 21:05:00,1,-2.401536,long|structural_trap_reversal,17525.7,17507.86,17507.86,17550.23,-19.24,3,stop,13.4,39.95,1.4
rw_001,125240,2024-02-07 06:45:00,2024-02-07 06:55:00,1,-2.538891,long|structural_trap_reversal,17577.3,17572.56,17572.56,17583.82,-6.14,3,stop,1.2,5.55,1.4
rw_001,125295,2024-02-07 11:20:00,2024-02-07 11:20:00,1,-2.545179,long|structural_trap_reversal,17572.95,17579.77,17567.99,17579.77,5.42,1,target,12.45,0.0,1.4
rw_001,125309,2024-02-07 12:30:00,2024-02-07 12:30:00,1,-2.582431,long|structural_trap_reversal,17591.15,17585.48,17585.48,17598.95,-7.07,1,stop,0.0,9.25,1.4
rw_001,125385,2024-02-07 18:50:00,2024-02-07 18:55:00,1,-2.496648,long|structural_trap_reversal,17733.45,17755.29,17717.57,17755.29,20.44,2,target,31.75,0.05,1.4
