fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_001,124263,2024-02-01 17:15:00,2024-02-01 17:20:00,-1,-1.903827,short|calendar_phase_rhythm,17240.05,17222.45,17252.85,17222.45,16.55,2,target,31.7,8.7,1.05
rw_001,124270,2024-02-01 17:50:00,2024-02-01 17:50:00,-1,-1.890173,short|calendar_phase_rhythm,17230.75,17210.67,17245.35,17210.67,18.73,1,target,49.3,2.35,1.35
rw_001,124276,2024-02-01 18:20:00,2024-02-01 18:20:00,-1,-1.87777,short|calendar_phase_rhythm,17176.45,17192.71,17192.71,17154.09,-17.66,1,stop,5.3,18.2,1.4
rw_001,124283,2024-02-01 18:55:00,2024-02-01 19:00:00,-1,-1.865372,short|calendar_phase_rhythm,17223.5,17241.34,17241.34,17198.97,-19.24,2,stop,9.5,31.4,1.4
rw_001,124290,2024-02-01 19:30:00,2024-02-01 19:45:00,-1,-1.850817,short|calendar_phase_rhythm,17240.25,17259.15,17259.15,17214.26,-19.22,4,stop,9.1,38.85,0.32
rw_001,124296,2024-02-01 20:00:00,2024-02-01 20:00:00,-1,-1.847008,short|calendar_phase_rhythm,17279.05,17253.03,17297.98,17253.03,26.02,1,target,44.35,2.35,0.0
rw_001,124302,2024-02-01 20:30:00,2024-02-01 20:30:00,-1,-1.832399,short|calendar_phase_rhythm,17269.2,17289.43,17289.43,17241.39,-20.4,1,stop,1.9,27.8,0.17
rw_001,124308,2024-02-01 21:00:00,2024-02-01 21:05:00,-1,-1.82246,short|calendar_phase_rhythm,17270.75,17290.75,17290.75,17243.26,-20.4,2,stop,1.75,29.7,0.4
rw_001,124423,2024-02-02 07:35:00,2024-02-02 07:35:00,-1,-1.972639,short|calendar_phase_rhythm,17515.6,17519.49,17519.49,17510.25,-5.29,1,stop,1.85,4.3,1.4
rw_001,124542,2024-02-02 17:30:00,2024-02-02 17:30:00,-1,-1.897789,short|calendar_phase_rhythm,17487.9,17464.82,17504.69,17464.82,23.08,1,target,36.4,4.5,0.0
rw_001,124548,2024-02-02 18:00:00,2024-02-02 18:00:00,-1,-1.885452,short|calendar_phase_rhythm,17542.55,17515.41,17562.28,17515.41,26.49,1,target,32.9,6.1,0.65
rw_001,124554,2024-02-02 18:30:00,2024-02-02 18:40:00,-1,-1.871321,short|calendar_phase_rhythm,17574.05,17595.42,17595.42,17544.66,-22.77,3,stop,1.05,26.85,1.4
rw_001,124562,2024-02-02 19:10:00,2024-02-02 19:20:00,-1,-1.854739,short|calendar_phase_rhythm,17603.4,17625.73,17625.73,17572.7,-23.73,3,stop,7.45,23.4,1.4
rw_001,124570,2024-02-02 19:50:00,2024-02-02 20:00:00,-1,-1.842285,short|calendar_phase_rhythm,17595.2,17617.69,17617.69,17564.27,-22.49,3,stop,25.65,34.0,0.0
rw_001,124576,2024-02-02 20:20:00,2024-02-02 20:25:00,-1,-1.833707,short|calendar_phase_rhythm,17638.75,17607.84,17661.23,17607.84,29.51,2,target,45.3,2.9,1.4
rw_001,124582,2024-02-02 20:50:00,2024-02-02 21:00:00,-1,-1.825105,short|calendar_phase_rhythm,17623.9,17645.87,17645.87,17593.69,-23.37,3,stop,5.35,29.7,1.4
rw_001,124812,2024-02-05 17:05:00,2024-02-05 17:05:00,-1,-1.913548,short|calendar_phase_rhythm,17559.45,17568.54,17568.54,17546.95,-9.09,1,stop,4.3,26.5,0.0
rw_001,124818,2024-02-05 17:35:00,2024-02-05 17:35:00,-1,-1.890446,short|calendar_phase_rhythm,17514.85,17526.76,17526.76,17498.47,-12.36,1,stop,9.85,12.45,0.45
rw_001,124825,2024-02-05 18:10:00,2024-02-05 18:20:00,-1,-1.873729,short|calendar_phase_rhythm,17520.95,17534.75,17534.75,17501.97,-15.2,3,stop,9.4,17.45,1.4
rw_001,124832,2024-02-05 18:45:00,2024-02-05 18:45:00,-1,-1.87184,short|calendar_phase_rhythm,17532.8,17547.61,17547.61,17512.44,-16.21,1,stop,0.0,20.85,1.4
rw_001,124838,2024-02-05 19:15:00,2024-02-05 19:30:00,-1,-1.849723,short|calendar_phase_rhythm,17579.95,17595.62,17595.62,17558.41,-17.07,4,stop,6.2,23.1,1.4
rw_001,124847,2024-02-05 20:00:00,2024-02-05 20:10:00,-1,-1.84427,short|calendar_phase_rhythm,17600.35,17616.7,17616.7,17577.87,-17.75,3,stop,13.95,25.4,1.4
rw_001,124853,2024-02-05 20:30:00,2024-02-05 20:35:00,-1,-1.825298,short|calendar_phase_rhythm,17585.45,17602.54,17602.54,17561.95,-18.49,2,stop,1.7,19.2,1.4
rw_001,124859,2024-02-05 21:00:00,2024-02-05 21:25:00,-1,-1.826973,short|calendar_phase_rhythm,17602.15,17617.76,17617.76,17580.68,-17.01,6,stop,14.3,20.7,1.4
rw_001,125086,2024-02-06 16:55:00,2024-02-06 16:55:00,-1,-1.98388,short|calendar_phase_rhythm,17592.15,17578.83,17601.83,17578.83,12.62,1,target,33.6,1.0,0.7
rw_001,125092,2024-02-06 17:25:00,2024-02-06 17:25:00,-1,-1.897275,short|calendar_phase_rhythm,17523.25,17506.84,17535.19,17506.84,15.06,1,target,18.75,10.3,1.35
rw_001,125098,2024-02-06 17:55:00,2024-02-06 17:55:00,-1,-1.885014,short|calendar_phase_rhythm,17539.35,17552.64,17552.64,17521.08,-14.69,1,stop,0.25,13.3,1.4
rw_001,125105,2024-02-06 18:30:00,2024-02-06 18:35:00,-1,-1.874142,short|calendar_phase_rhythm,17562.5,17542.47,17577.07,17542.47,18.63,2,target,24.65,6.9,1.4
rw_001,125112,2024-02-06 19:05:00,2024-02-06 19:20:00,-1,-1.857807,short|calendar_phase_rhythm,17491.5,17469.58,17507.44,17469.58,21.47,4,target,23.75,9.4,0.45
rw_001,125118,2024-02-06 19:35:00,2024-02-06 19:40:00,-1,-1.84475,short|calendar_phase_rhythm,17499.0,17516.26,17516.26,17475.26,-17.26,2,stop,3.75,23.1,0.0
rw_001,125124,2024-02-06 20:05:00,2024-02-06 20:35:00,-1,-1.834404,short|calendar_phase_rhythm,17515.1,17533.55,17533.55,17489.73,-19.85,7,stop,19.6,22.9,1.4
rw_001,125131,2024-02-06 20:40:00,2024-02-06 21:05:00,-1,-1.827893,short|calendar_phase_rhythm,17533.45,17507.74,17552.15,17507.74,24.31,6,target,47.7,5.65,1.4
rw_001,125364,2024-02-07 17:05:00,2024-02-07 17:05:00,-1,-1.917429,short|calendar_phase_rhythm,17643.5,17653.48,17653.48,17629.78,-11.28,1,stop,3.05,33.35,1.3
rw_001,125370,2024-02-07 17:35:00,2024-02-07 17:35:00,-1,-1.894888,short|calendar_phase_rhythm,17773.95,17756.33,17786.77,17756.33,16.84,1,target,23.85,1.1,0.78
rw_001,125377,2024-02-07 18:10:00,2024-02-07 18:20:00,-1,-1.881362,short|calendar_phase_rhythm,17752.55,17732.74,17766.95,17732.74,19.56,3,target,29.55,13.1,0.25
rw_001,125383,2024-02-07 18:40:00,2024-02-07 18:50:00,-1,-1.871124,short|calendar_phase_rhythm,17729.7,17745.34,17745.34,17708.19,-16.99,3,stop,8.0,25.1,1.35
rw_001,125392,2024-02-07 19:25:00,2024-02-07 19:30:00,-1,-1.853132,short|calendar_phase_rhythm,17739.2,17716.05,17756.03,17716.05,21.75,2,target,31.25,2.2,1.4
