fold_id,signal_time,entry_time,exit_time,direction,score,entry_price,exit_price,stop_price,target_price,bars_held,exit_reason
rw_001,2024.02.01 07:15:00,2024.02.01 07:20:00,2024.02.01 07:30:00,short,0.110927,17208.35,17201.82,17213.1,17201.82,3,target
rw_001,2024.02.01 09:55:00,2024.02.01 10:00:00,2024.02.01 10:00:00,short,0.086935,17211.35,17217.19,17217.19,17203.32,1,stop
rw_001,2024.02.01 10:50:00,2024.02.01 10:55:00,2024.02.01 11:00:00,short,0.196468,17241.3,17248.78,17248.78,17231.01,2,stop
rw_001,2024.02.01 11:40:00,2024.02.01 11:45:00,2024.02.01 11:45:00,short,0.194276,17222.25,17230.66,17230.66,17210.69,1,stop
rw_001,2024.02.01 12:15:00,2024.02.01 12:20:00,2024.02.01 12:40:00,short,0.324431,17234.85,17243.79,17243.79,17222.56,5,stop
rw_001,2024.02.01 12:45:00,2024.02.01 12:50:00,2024.02.01 13:00:00,short,0.3635,17243.9,17252.51,17252.51,17232.06,3,stop
rw_001,2024.02.01 13:20:00,2024.02.01 13:25:00,2024.02.01 14:05:00,short,0.158912,17231.0,17239.03,17239.03,17219.96,9,stop
rw_001,2024.02.01 14:45:00,2024.02.01 14:50:00,2024.02.01 15:00:00,short,0.120905,17249.1,17239.32,17256.21,17239.32,3,target
rw_001,2024.02.02 10:05:00,2024.02.02 10:10:00,2024.02.02 10:10:00,long,-0.019284,17492.65,17487.99,17487.99,17499.06,1,stop
rw_001,2024.02.02 10:45:00,2024.02.02 10:50:00,2024.02.02 10:50:00,long,-0.126033,17521.4,17528.95,17515.91,17528.95,1,target
rw_001,2024.02.02 11:15:00,2024.02.02 11:20:00,2024.02.02 11:20:00,short,0.074074,17526.65,17518.02,17532.92,17518.02,1,target
rw_001,2024.02.02 12:55:00,2024.02.02 13:00:00,2024.02.02 13:15:00,short,0.246578,17512.05,17519.09,17519.09,17502.37,4,stop
rw_001,2024.02.02 14:30:00,2024.02.02 14:35:00,2024.02.02 14:50:00,short,0.064901,17537.6,17528.07,17544.53,17528.07,4,target
rw_001,2024.02.02 15:05:00,2024.02.02 15:10:00,2024.02.02 15:20:00,short,-0.006858,17527.4,17518.13,17534.14,17518.13,3,target
rw_001,2024.02.02 16:25:00,2024.02.02 16:30:00,2024.02.02 16:30:00,long,0.139738,17411.0,17399.92,17399.92,17426.24,1,stop
rw_001,2024.02.02 17:15:00,2024.02.02 17:20:00,2024.02.02 17:20:00,short,0.09278,17495.2,17511.17,17511.17,17473.24,1,stop
rw_001,2024.02.05 11:05:00,2024.02.05 11:10:00,2024.02.05 11:10:00,short,0.075414,17619.8,17625.42,17625.42,17612.07,1,stop
rw_001,2024.02.05 11:35:00,2024.02.05 11:40:00,2024.02.05 11:45:00,short,-0.013852,17599.65,17591.57,17605.53,17591.57,2,target
rw_001,2024.02.05 12:40:00,2024.02.05 12:45:00,2024.02.05 12:50:00,short,0.177182,17619.65,17626.35,17626.35,17610.43,2,stop
rw_001,2024.02.05 13:20:00,2024.02.05 13:25:00,2024.02.05 13:45:00,short,0.19971,17624.85,17615.27,17631.82,17615.27,5,target
rw_001,2024.02.05 13:50:00,2024.02.05 13:55:00,2024.02.05 13:55:00,short,0.066724,17609.5,17616.47,17616.47,17599.92,1,stop
rw_001,2024.02.05 14:20:00,2024.02.05 14:25:00,2024.02.05 14:25:00,short,0.022014,17633.85,17624.26,17640.82,17624.26,1,target
rw_001,2024.02.05 15:00:00,2024.02.05 15:05:00,2024.02.05 15:20:00,short,0.115417,17635.85,17626.39,17642.73,17626.39,4,target
rw_001,2024.02.05 17:20:00,2024.02.05 17:25:00,2024.02.05 17:30:00,long,-0.034996,17528.95,17517.58,17517.58,17544.58,2,stop
rw_001,2024.02.06 09:30:00,2024.02.06 09:35:00,2024.02.06 09:35:00,short,-0.01011,17663.2,17666.99,17666.99,17658.0,1,stop
rw_001,2024.02.06 10:15:00,2024.02.06 10:20:00,2024.02.06 10:20:00,short,0.107239,17662.55,17666.78,17666.78,17656.74,1,stop
rw_001,2024.02.06 10:55:00,2024.02.06 11:00:00,2024.02.06 11:00:00,short,0.027666,17650.75,17655.79,17655.79,17643.82,1,stop
rw_001,2024.02.06 13:45:00,2024.02.06 13:50:00,2024.02.06 13:50:00,long,0.075925,17590.75,17600.74,17583.48,17600.74,1,target
rw_001,2024.02.06 14:25:00,2024.02.06 14:30:00,2024.02.06 14:35:00,long,0.195705,17583.45,17593.87,17575.87,17593.87,2,target
rw_001,2024.02.06 14:55:00,2024.02.06 15:00:00,2024.02.06 15:05:00,long,0.063849,17611.95,17622.56,17604.23,17622.56,2,target
rw_001,2024.02.06 16:30:00,2024.02.06 16:35:00,2024.02.06 16:35:00,short,-0.062689,17636.05,17625.46,17643.76,17625.46,1,target
rw_001,2024.02.06 17:10:00,2024.02.06 17:15:00,2024.02.06 17:15:00,long,-0.081999,17536.45,17552.08,17525.08,17552.08,1,target
rw_001,2024.02.07 08:30:00,2024.02.07 08:35:00,2024.02.07 08:35:00,long,-0.074932,17551.8,17557.01,17548.01,17557.01,1,target
rw_001,2024.02.07 09:00:00,2024.02.07 09:05:00,2024.02.07 09:05:00,long,-0.145511,17561.95,17557.97,17557.97,17567.43,1,stop
