fold_id,signal_time,entry_time,exit_time,direction,score,entry_price,exit_price,stop_price,target_price,bars_held,exit_reason
rw_001,2024.02.01 16:05:00,2024.02.01 16:10:00,2024.02.01 16:10:00,long,0.153637,17228.7,17220.22,17220.22,17240.37,1,stop
rw_001,2024.02.01 16:55:00,2024.02.01 17:00:00,2024.02.01 17:00:00,long,0.212064,17176.5,17191.85,17165.34,17191.85,1,target
rw_001,2024.02.01 17:45:00,2024.02.01 17:50:00,2024.02.01 17:50:00,short,0.21994,17230.75,17210.67,17245.35,17210.67,1,target
rw_001,2024.02.01 18:15:00,2024.02.01 18:20:00,2024.02.01 18:20:00,short,0.227015,17176.45,17192.71,17192.71,17154.09,1,stop
rw_001,2024.02.01 18:45:00,2024.02.01 18:50:00,2024.02.01 19:00:00,long,0.253394,17213.75,17238.15,17196.01,17238.15,3,target
rw_001,2024.02.01 19:30:00,2024.02.01 19:35:00,2024.02.01 19:45:00,long,0.255403,17239.0,17265.08,17220.03,17265.08,3,target
rw_001,2024.02.01 20:15:00,2024.02.01 20:20:00,2024.02.01 20:30:00,long,0.251047,17268.25,17296.04,17248.04,17296.04,3,target
rw_001,2024.02.01 20:45:00,2024.02.01 20:50:00,2024.02.01 21:05:00,long,0.240773,17270.5,17298.23,17250.34,17298.23,4,target
rw_001,2024.02.02 11:50:00,2024.02.02 11:55:00,2024.02.02 11:55:00,long,0.148628,17513.25,17506.56,17506.56,17522.46,1,stop
rw_001,2024.02.02 13:00:00,2024.02.02 13:05:00,2024.02.02 13:30:00,long,0.130102,17510.5,17520.26,17503.4,17520.26,6,target
rw_001,2024.02.02 13:55:00,2024.02.02 14:00:00,2024.02.02 14:05:00,long,0.111349,17522.55,17515.6,17515.6,17532.11,2,stop
rw_001,2024.02.02 16:45:00,2024.02.02 16:50:00,2024.02.02 16:50:00,short,0.130846,17488.4,17470.46,17501.45,17470.46,1,target
rw_001,2024.02.02 17:30:00,2024.02.02 17:35:00,2024.02.02 17:35:00,long,0.224916,17488.95,17512.89,17471.54,17512.89,1,target
rw_001,2024.02.02 18:15:00,2024.02.02 18:20:00,2024.02.02 18:25:00,short,0.165514,17547.5,17568.67,17568.67,17518.4,2,stop
rw_001,2024.02.02 19:05:00,2024.02.02 19:10:00,2024.02.02 19:20:00,short,0.17712,17603.4,17625.73,17625.73,17572.7,3,stop
rw_001,2024.02.02 20:30:00,2024.02.02 20:35:00,2024.02.02 20:45:00,short,0.110036,17603.9,17626.9,17626.9,17572.28,3,stop
rw_001,2024.02.05 13:00:00,2024.02.05 13:05:00,2024.02.05 13:45:00,long,0.083803,17619.45,17612.57,17612.57,17628.91,9,stop
rw_001,2024.02.05 14:00:00,2024.02.05 14:05:00,2024.02.05 14:05:00,long,0.095799,17614.2,17623.7,17607.29,17623.7,1,target
rw_001,2024.02.05 16:50:00,2024.02.05 16:55:00,2024.02.05 16:55:00,long,0.179709,17594.6,17606.57,17585.9,17606.57,1,target
rw_001,2024.02.05 18:20:00,2024.02.05 18:25:00,2024.02.05 18:30:00,short,0.114158,17524.0,17538.24,17538.24,17504.42,2,stop
rw_001,2024.02.05 19:10:00,2024.02.05 19:15:00,2024.02.05 19:30:00,short,0.143517,17579.95,17595.62,17595.62,17558.41,4,stop
rw_001,2024.02.05 19:45:00,2024.02.05 19:50:00,2024.02.05 20:00:00,long,0.1274,17610.5,17594.38,17594.38,17632.66,3,stop
rw_001,2024.02.05 20:25:00,2024.02.05 20:30:00,2024.02.05 20:35:00,short,0.165643,17585.45,17602.54,17602.54,17561.95,2,stop
rw_001,2024.02.06 12:35:00,2024.02.06 12:40:00,2024.02.06 12:50:00,long,0.072198,17630.75,17639.35,17624.5,17639.35,3,target
rw_001,2024.02.06 15:25:00,2024.02.06 15:30:00,2024.02.06 15:45:00,short,0.076832,17638.65,17646.24,17646.24,17628.22,4,stop
rw_001,2024.02.06 16:35:00,2024.02.06 16:40:00,2024.02.06 16:40:00,long,0.209106,17621.9,17613.61,17613.61,17633.31,1,stop
rw_001,2024.02.06 17:35:00,2024.02.06 17:40:00,2024.02.06 17:45:00,short,0.122336,17541.5,17554.45,17554.45,17523.69,2,stop
rw_001,2024.02.06 18:30:00,2024.02.06 18:35:00,2024.02.06 18:35:00,short,0.164251,17557.95,17537.89,17572.54,17537.89,1,target
rw_001,2024.02.06 19:20:00,2024.02.06 19:25:00,2024.02.06 19:25:00,long,0.127178,17480.45,17503.37,17463.78,17503.37,1,target
rw_001,2024.02.06 20:00:00,2024.02.06 20:05:00,2024.02.06 20:10:00,long,0.168765,17515.1,17496.65,17496.65,17540.47,2,stop
rw_001,2024.02.06 20:35:00,2024.02.06 20:40:00,2024.02.06 21:05:00,long,0.1552,17533.45,17514.75,17514.75,17559.16,6,stop
rw_001,2024.02.07 11:25:00,2024.02.07 11:30:00,2024.02.07 11:30:00,short,0.106422,17580.7,17585.89,17585.89,17573.56,1,stop
rw_001,2024.02.07 13:40:00,2024.02.07 13:45:00,2024.02.07 14:00:00,short,0.011354,17594.0,17586.79,17599.24,17586.79,4,target
rw_001,2024.02.07 16:40:00,2024.02.07 16:45:00,2024.02.07 16:45:00,long,0.094446,17644.9,17636.49,17636.49,17656.47,1,stop
rw_001,2024.02.07 18:10:00,2024.02.07 18:15:00,2024.02.07 18:15:00,short,0.059957,17759.0,17738.79,17773.7,17738.79,1,target
rw_001,2024.02.07 18:55:00,2024.02.07 19:00:00,2024.02.07 19:25:00,short,0.099421,17756.45,17734.18,17772.64,17734.18,6,target
rw_001,2024.02.07 19:45:00,2024.02.07 19:50:00,2024.02.07 19:55:00,short,0.071701,17714.85,17732.26,17732.26,17690.92,2,stop
