fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_001,124414,2024-02-02 06:50:00,2024-02-02 06:55:00,1,0.524268,long|gap_size_large|gap_residual_wide|gap_fill_deep|recoil_full|compressed|volume_cooling|prior_close_magnetic|vwap_against_reversal|counter_body_absent|opening_context_against|session_phase_early|spread_high|early_session,17510.2,17506.01,17506.01,17515.96,-5.59,2,stop,1.55,4.35,1.4
rw_001,124420,2024-02-02 07:20:00,2024-02-02 07:25:00,1,0.288301,long|gap_size_large|gap_residual_wide|gap_fill_deep|recoil_full|compressed|volume_neutral|prior_close_magnetic|vwap_against_reversal|counter_body_absent|opening_context_neutral|session_phase_early|spread_high|early_session,17512.35,17517.74,17508.43,17517.74,3.99,2,target,10.2,0.2,1.4
rw_001,124431,2024-02-02 08:15:00,2024-02-02 08:15:00,1,0.134264,long|gap_size_large|gap_residual_wide|gap_fill_deep|recoil_full|compressed|volume_neutral|prior_close_magnetic|vwap_against_reversal|counter_body_turning|opening_context_against|session_phase_early|spread_high|europe_morning,17510.5,17506.77,17506.77,17515.63,-5.13,1,stop,0.65,8.3,1.4
rw_001,124474,2024-02-02 11:50:00,2024-02-02 11:55:00,1,0.31821,long|gap_size_large|gap_residual_wide|gap_fill_deep|recoil_full|compressed|volume_neutral|prior_close_magnetic|vwap_against_reversal|counter_body_turning|opening_context_reclaimed|session_phase_core|spread_high|europe_morning,17514.95,17508.35,17508.35,17524.02,-6.85,2,stop,1.2,8.5,0.25
rw_001,124480,2024-02-02 12:20:00,2024-02-02 12:20:00,1,0.497391,long|gap_size_large|gap_residual_wide|gap_fill_deep|recoil_full|compressed|volume_cooling|prior_close_magnetic|vwap_against_reversal|counter_body_turning|opening_context_reclaimed|session_phase_core|spread_high|europe_morning,17515.8,17508.86,17508.86,17525.34,-8.34,1,stop,0.45,9.3,1.4
rw_001,124488,2024-02-02 13:00:00,2024-02-02 13:00:00,1,0.399133,long|gap_size_large|gap_residual_wide|gap_fill_deep|recoil_full|compressed|volume_cooling|prior_close_magnetic|vwap_against_reversal|counter_body_absent|opening_context_neutral|session_phase_core|spread_low|europe_morning,17512.05,17505.01,17505.01,17521.73,-8.44,1,stop,0.2,7.15,1.4
rw_001,124494,2024-02-02 13:30:00,2024-02-02 14:05:00,1,0.497969,long|gap_size_large|gap_residual_wide|gap_fill_deep|recoil_full|compressed|volume_cooling|prior_close_magnetic|vwap_against_reversal|counter_body_turning|opening_context_reclaimed|session_phase_core|spread_high|us_overlap,17516.65,17509.63,17509.63,17526.3,-8.42,8,stop,7.05,9.3,1.4
rw_001,124503,2024-02-02 14:15:00,2024-02-02 14:15:00,1,0.37987,long|gap_size_large|gap_residual_tradeable|gap_fill_deep|recoil_full|compressed|volume_neutral|prior_close_magnetic|vwap_against_reversal|counter_body_turning|opening_context_reclaimed|session_phase_core|spread_high|us_overlap,17517.5,17526.98,17510.61,17526.98,8.08,1,target,9.8,0.8,1.4
rw_001,124723,2024-02-05 09:40:00,2024-02-05 09:40:00,-1,0.182441,short|gap_size_large|gap_residual_wide|gap_fill_deep|recoil_full|compressed|volume_neutral|prior_close_magnetic|vwap_supports_reversal|counter_body_absent|opening_context_reclaimed|session_phase_early|spread_high|europe_morning,17603.8,17607.29,17607.29,17599.0,-4.89,1,stop,0.35,11.5,1.4
rw_001,124748,2024-02-05 11:45:00,2024-02-05 11:45:00,-1,0.299191,short|gap_size_large|gap_residual_tradeable|gap_fill_deep|recoil_full|compressed|volume_neutral|prior_close_magnetic|vwap_neutral|counter_body_absent|opening_context_reclaimed|session_phase_core|spread_high|europe_morning,17603.2,17595.04,17609.14,17595.04,6.76,1,target,11.95,1.55,1.4
rw_001,124755,2024-02-05 12:20:00,2024-02-05 12:25:00,-1,0.417796,short|gap_size_large|gap_residual_tradeable|gap_fill_deep|recoil_full|compressed|volume_cooling|prior_close_magnetic|vwap_neutral|counter_body_absent|opening_context_reclaimed|session_phase_core|spread_high|europe_morning,17603.2,17609.7,17609.7,17594.26,-7.9,2,stop,1.7,7.25,1.4
