fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_001,124145,2024-02-01 07:25:00,2024-02-01 07:35:00,1,0.676091,long|cross_surface_veto_inversion,17205.6,17200.96,17200.96,17211.98,-6.04,3,stop,2.1,7.4,1.4
rw_001,124169,2024-02-01 09:25:00,2024-02-01 09:30:00,1,0.76138,long|cross_surface_veto_inversion,17177.2,17184.92,17171.59,17184.92,6.32,2,target,11.25,2.6,1.4
rw_001,124236,2024-02-01 15:00:00,2024-02-01 15:00:00,-1,1.229187,short|cross_surface_veto_inversion,17238.85,17229.16,17245.9,17229.16,8.29,1,target,12.05,3.5,1.4
rw_001,124258,2024-02-01 16:50:00,2024-02-01 16:55:00,1,0.940304,long|cross_surface_veto_inversion,17209.2,17198.61,17198.61,17223.76,-10.99,2,stop,9.05,27.9,0.4
rw_001,124294,2024-02-01 19:50:00,2024-02-01 19:50:00,-1,0.655831,short|cross_surface_veto_inversion,17277.45,17295.8,17295.8,17252.22,-19.75,1,stop,0.35,22.75,1.4
rw_001,124303,2024-02-01 20:35:00,2024-02-01 20:35:00,-1,1.206405,short|cross_surface_veto_inversion,17285.85,17258.28,17305.9,17258.28,27.47,1,target,49.2,5.25,0.1
rw_001,124413,2024-02-02 06:45:00,2024-02-02 06:50:00,-1,0.992115,short|cross_surface_veto_inversion,17512.9,17507.15,17517.08,17507.15,4.35,2,target,6.85,1.3,1.4
rw_001,124451,2024-02-02 09:55:00,2024-02-02 09:55:00,1,1.262448,long|cross_surface_veto_inversion,17503.1,17498.63,17498.63,17509.25,-5.87,1,stop,0.1,7.55,1.4
rw_001,124470,2024-02-02 11:30:00,2024-02-02 11:40:00,-1,0.847716,short|cross_surface_veto_inversion,17517.05,17508.2,17523.48,17508.2,7.45,3,target,13.6,2.0,1.4
rw_001,124548,2024-02-02 18:00:00,2024-02-02 18:00:00,-1,1.245057,short|cross_surface_veto_inversion,17542.55,17515.41,17562.28,17515.41,26.49,1,target,32.9,6.1,0.65
rw_001,124569,2024-02-02 19:45:00,2024-02-02 19:55:00,-1,1.23393,short|cross_surface_veto_inversion,17585.65,17607.42,17607.42,17555.71,-21.77,3,stop,18.05,27.6,0.0
rw_001,124689,2024-02-05 06:50:00,2024-02-05 07:10:00,1,0.927753,long|cross_surface_veto_inversion,17588.8,17584.41,17584.41,17594.84,-5.79,5,stop,5.55,5.75,1.4
