fold_id,signal_time,entry_time,exit_time,direction,score,entry_price,exit_price,stop_price,target_price,bars_held,exit_reason
rw_001,2024.02.01 06:05:00,2024.02.01 06:10:00,2024.02.01 06:25:00,long,-3.985909,17212.65,17219.96,17207.34,17219.96,4,target
rw_001,2024.02.01 06:40:00,2024.02.01 06:45:00,2024.02.01 07:00:00,short,-3.960915,17216.8,17209.9,17221.82,17209.9,4,target
rw_001,2024.02.01 07:40:00,2024.02.01 07:45:00,2024.02.01 07:50:00,long,-3.967413,17200.85,17196.45,17196.45,17206.9,2,stop
rw_001,2024.02.01 11:35:00,2024.02.01 11:40:00,2024.02.01 11:45:00,short,-4.003545,17224.75,17233.1,17233.1,17213.27,2,stop
rw_001,2024.02.01 12:05:00,2024.02.01 12:10:00,2024.02.01 12:45:00,long,-3.978562,17233.8,17245.94,17224.97,17245.94,8,target
rw_001,2024.02.01 13:45:00,2024.02.01 13:50:00,2024.02.01 14:05:00,long,-4.004129,17228.95,17239.56,17221.24,17239.56,4,target
rw_001,2024.02.01 14:35:00,2024.02.01 14:40:00,2024.02.01 14:40:00,short,-3.990871,17246.3,17253.52,17253.52,17236.37,1,stop
rw_001,2024.02.02 06:10:00,2024.02.02 06:15:00,2024.02.02 06:30:00,long,-3.955766,17509.65,17515.49,17505.4,17515.49,4,target
rw_001,2024.02.02 06:45:00,2024.02.02 06:50:00,2024.02.02 07:10:00,short,-3.956731,17510.2,17514.39,17514.39,17504.44,5,stop
rw_001,2024.02.02 07:20:00,2024.02.02 07:25:00,2024.02.02 07:25:00,short,-3.950011,17515.4,17519.33,17519.33,17510.0,1,stop
rw_001,2024.02.02 07:55:00,2024.02.02 08:00:00,2024.02.02 08:00:00,short,-3.968449,17516.45,17511.42,17520.11,17511.42,1,target
rw_001,2024.02.02 12:20:00,2024.02.02 12:25:00,2024.02.02 12:25:00,long,-4.003988,17513.2,17522.69,17506.3,17522.69,1,target
rw_001,2024.02.02 13:05:00,2024.02.02 13:10:00,2024.02.02 13:10:00,short,-3.991346,17507.5,17514.51,17514.51,17497.85,1,stop
rw_001,2024.02.02 13:55:00,2024.02.02 14:00:00,2024.02.02 14:05:00,long,-3.949792,17522.55,17515.6,17515.6,17532.11,2,stop
