fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_001,124543,2024-02-02 17:35:00,2024-02-02 17:35:00,1,0.251516,long|displacement_stretch_defined|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_conflict|session_reversion_defined|spread_low|late_session,17488.95,17512.89,17471.54,17512.89,23.94,1,target,32.75,12.25,0.0
rw_001,124552,2024-02-02 18:20:00,2024-02-02 18:25:00,-1,0.18163,short|displacement_stretch_extended|equilibrium_reclaim_clear|failed_extension_decay_defined|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_supportive|session_reversion_heavy|spread_low|late_session,17547.5,17568.67,17568.67,17518.4,-21.42,2,stop,12.5,28.2,0.25
rw_001,124565,2024-02-02 19:25:00,2024-02-02 19:25:00,-1,0.250143,short|displacement_stretch_extended|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_even|boundary_wick_against|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_supportive|session_reversion_heavy|spread_low|late_session,17621.25,17644.2,17644.2,17589.69,-24.35,1,stop,4.1,32.9,1.4
rw_001,124576,2024-02-02 20:20:00,2024-02-02 20:25:00,1,0.246864,long|displacement_stretch_light|equilibrium_reclaim_clear|failed_extension_decay_defined|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_high|prior_day_contrarian_conflict|session_reversion_defined|spread_low|late_session,17638.75,17616.27,17616.27,17669.66,-23.88,2,stop,2.9,45.3,1.4
rw_001,124582,2024-02-02 20:50:00,2024-02-02 21:10:00,1,0.245063,long|displacement_stretch_defined|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_mixed|volume_confirmation_mixed|path_loss_high|prior_day_contrarian_conflict|session_reversion_defined|spread_low|late_session,17623.9,17654.11,17601.93,17654.11,28.81,5,target,42.0,5.35,1.4
rw_001,124685,2024-02-05 06:30:00,2024-02-05 07:00:00,-1,0.228019,short|displacement_stretch_defined|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_against|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_supportive|session_reversion_light|spread_high|early_session,17587.8,17592.87,17592.87,17580.83,-6.47,7,stop,3.45,6.55,1.4
rw_001,124714,2024-02-05 08:55:00,2024-02-05 09:00:00,1,0.109207,long|displacement_stretch_light|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_conflict|session_reversion_defined|spread_high|europe_morning,17601.45,17597.93,17597.93,17606.28,-4.92,2,stop,3.75,3.85,1.4
rw_001,124768,2024-02-05 13:25:00,2024-02-05 13:45:00,-1,0.208246,short|displacement_stretch_extended|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_supportive|session_reversion_defined|spread_high|us_overlap,17624.85,17615.27,17631.82,17615.27,8.23,5,target,13.2,2.1,1.35
rw_001,124776,2024-02-05 14:05:00,2024-02-05 14:05:00,1,0.144617,long|displacement_stretch_defined|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_conflict|session_reversion_defined|spread_high|us_overlap,17614.2,17623.7,17607.29,17623.7,8.1,1,target,9.85,3.6,1.4
rw_001,124787,2024-02-05 15:00:00,2024-02-05 15:20:00,-1,0.175202,short|displacement_stretch_extended|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_supportive|session_reversion_heavy|spread_high|us_overlap,17637.6,17628.09,17644.51,17628.09,8.11,5,target,22.4,6.05,1.4
rw_001,124834,2024-02-05 18:55:00,2024-02-05 19:05:00,1,0.169134,long|displacement_stretch_extended|equilibrium_reclaim_clear|failed_extension_decay_heavy|range_reset_expanding|boundary_wick_against|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_conflict|session_reversion_heavy|spread_low|late_session,17553.1,17574.07,17537.85,17574.07,19.57,3,target,29.25,0.45,1.4
rw_001,124841,2024-02-05 19:30:00,2024-02-05 19:35:00,1,0.245945,long|displacement_stretch_light|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_low|prior_day_contrarian_conflict|session_reversion_heavy|spread_mid|late_session,17594.0,17615.69,17578.22,17615.69,20.29,2,target,30.65,0.0,1.4
rw_001,124856,2024-02-05 20:45:00,2024-02-05 21:10:00,-1,0.128397,short|displacement_stretch_extended|equilibrium_reclaim_mixed|failed_extension_decay_heavy|range_reset_expanding|boundary_wick_against|volume_confirmation_mixed|path_loss_high|prior_day_contrarian_supportive|session_reversion_heavy|spread_mid|late_session,17597.2,17613.65,17613.65,17574.58,-17.85,6,stop,14.45,18.15,1.4
rw_001,124960,2024-02-06 06:25:00,2024-02-06 06:25:00,-1,0.15063,short|displacement_stretch_extended|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_against|volume_confirmation_mixed|path_loss_high|prior_day_contrarian_neutral|session_reversion_light|spread_high|early_session,17638.35,17641.72,17641.72,17633.72,-4.77,1,stop,0.7,3.65,1.4
rw_001,124979,2024-02-06 08:00:00,2024-02-06 08:10:00,1,0.124554,long|displacement_stretch_defined|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_mixed|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_neutral|session_reversion_light|spread_high|early_session,17644.05,17640.73,17640.73,17648.61,-4.72,3,stop,2.4,5.5,1.4
rw_001,124990,2024-02-06 08:55:00,2024-02-06 08:55:00,-1,0.133292,short|displacement_stretch_light|equilibrium_reclaim_clear|failed_extension_decay_defined|range_reset_expanding|boundary_wick_mixed|volume_confirmation_mixed|path_loss_high|prior_day_contrarian_neutral|session_reversion_defined|spread_high|europe_morning,17639.45,17642.9,17642.9,17634.71,-4.85,1,stop,0.9,5.75,1.4
rw_001,125010,2024-02-06 10:35:00,2024-02-06 10:35:00,1,0.132987,long|displacement_stretch_defined|equilibrium_reclaim_clear|failed_extension_decay_defined|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_neutral|session_reversion_defined|spread_high|europe_morning,17665.3,17660.69,17660.69,17671.64,-6.01,1,stop,0.35,9.4,1.4
rw_001,125045,2024-02-06 13:30:00,2024-02-06 13:30:00,-1,0.186173,short|displacement_stretch_light|equilibrium_reclaim_clear|failed_extension_decay_defined|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_high|prior_day_contrarian_neutral|session_reversion_defined|spread_high|us_overlap,17634.3,17625.54,17640.67,17625.54,7.36,1,target,23.3,1.45,1.4
rw_001,125110,2024-02-06 18:55:00,2024-02-06 19:10:00,-1,0.263647,short|displacement_stretch_defined|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_against|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_neutral|session_reversion_defined|spread_low|late_session,17499.8,17478.45,17515.33,17478.45,20.83,4,target,21.8,5.45,0.52
rw_001,125127,2024-02-06 20:20:00,2024-02-06 20:30:00,1,0.25286,long|displacement_stretch_defined|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_against|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_neutral|session_reversion_heavy|spread_low|late_session,17500.9,17526.66,17482.17,17526.66,24.36,3,target,26.8,3.55,1.4
rw_001,125133,2024-02-06 20:50:00,2024-02-06 21:05:00,-1,0.225362,short|displacement_stretch_defined|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_against|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_neutral|session_reversion_defined|spread_low|late_session,17532.65,17507.34,17551.05,17507.34,23.91,4,target,46.9,6.45,1.4
rw_001,125239,2024-02-07 06:40:00,2024-02-07 06:50:00,1,0.130327,long|displacement_stretch_extended|equilibrium_reclaim_clear|failed_extension_decay_heavy|range_reset_even|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_high|prior_day_contrarian_neutral|session_reversion_defined|spread_high|early_session,17577.7,17573.0,17573.0,17584.16,-6.1,3,stop,0.8,4.8,1.4
rw_001,125260,2024-02-07 08:25:00,2024-02-07 08:25:00,1,0.131651,long|displacement_stretch_defined|equilibrium_reclaim_clear|failed_extension_decay_heavy|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_neutral|session_reversion_defined|spread_high|europe_morning,17574.65,17571.14,17571.14,17579.47,-4.76,1,stop,0.0,23.3,1.25
rw_001,125286,2024-02-07 10:35:00,2024-02-07 10:50:00,1,0.127048,long|displacement_stretch_extended|equilibrium_reclaim_clear|failed_extension_decay_heavy|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_neutral|session_reversion_defined|spread_high|europe_morning,17561.0,17567.54,17556.24,17567.54,5.14,4,target,8.0,1.25,1.4
rw_001,125360,2024-02-07 16:45:00,2024-02-07 16:45:00,1,0.244792,long|displacement_stretch_defined|equilibrium_reclaim_clear|failed_extension_decay_defined|range_reset_expanding|boundary_wick_against|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_neutral|session_reversion_defined|spread_low|us_overlap,17644.9,17636.49,17636.49,17656.47,-9.71,1,stop,30.1,11.4,1.3
rw_001,125389,2024-02-07 19:10:00,2024-02-07 19:25:00,-1,0.197687,short|displacement_stretch_extended|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_against|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_conflict|session_reversion_heavy|spread_low|late_session,17757.5,17735.19,17773.72,17735.19,21.01,4,target,28.75,7.95,1.3
rw_001,125396,2024-02-07 19:45:00,2024-02-07 20:00:00,1,0.143366,long|displacement_stretch_extended|equilibrium_reclaim_mixed|failed_extension_decay_heavy|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_neutral|session_reversion_heavy|spread_mid|late_session,17713.25,17736.79,17696.13,17736.79,22.24,4,target,38.05,11.95,1.3
rw_001,125404,2024-02-07 20:25:00,2024-02-07 20:25:00,-1,0.235446,short|displacement_stretch_defined|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_conflict|session_reversion_defined|spread_low|late_session,17741.55,17760.19,17760.19,17715.92,-20.04,1,stop,0.0,18.85,1.4
rw_001,125410,2024-02-07 20:55:00,2024-02-07 21:30:00,1,0.211627,long|displacement_stretch_light|equilibrium_reclaim_clear|failed_extension_decay_defined|range_reset_expanding|boundary_wick_against|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_neutral|session_reversion_defined|spread_mid|late_session,17764.7,17747.15,17747.15,17788.83,-18.95,8,stop,6.1,20.9,1.4
rw_001,125509,2024-02-08 06:10:00,2024-02-08 06:20:00,-1,0.238516,short|displacement_stretch_defined|equilibrium_reclaim_clear|failed_extension_decay_defined|range_reset_expanding|boundary_wick_mixed|volume_confirmation_against|path_loss_high|prior_day_contrarian_supportive|session_reversion_light|spread_high|early_session,17753.95,17756.5,17756.5,17750.45,-3.95,3,stop,0.5,4.8,1.4
rw_001,125579,2024-02-08 12:00:00,2024-02-08 12:05:00,-1,0.186872,short|displacement_stretch_extended|equilibrium_reclaim_mixed|failed_extension_decay_heavy|range_reset_expanding|boundary_wick_against|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_supportive|session_reversion_defined|spread_high|europe_morning,17755.2,17748.87,17759.81,17748.87,4.93,2,target,7.0,3.6,1.4
rw_001,125585,2024-02-08 12:30:00,2024-02-08 12:30:00,-1,0.153079,short|displacement_stretch_extended|equilibrium_reclaim_mixed|failed_extension_decay_heavy|range_reset_expanding|boundary_wick_against|volume_confirmation_mixed|path_loss_high|prior_day_contrarian_supportive|session_reversion_defined|spread_high|europe_morning,17753.15,17746.64,17757.89,17746.64,5.11,1,target,6.6,0.0,1.4
rw_001,125620,2024-02-08 15:25:00,2024-02-08 15:25:00,-1,0.203969,short|displacement_stretch_defined|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_against|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_supportive|session_reversion_defined|spread_mid|us_overlap,17710.9,17716.46,17716.46,17703.26,-6.96,1,stop,0.8,5.8,1.4
rw_001,125630,2024-02-08 16:15:00,2024-02-08 16:15:00,-1,0.131823,short|displacement_stretch_extended|equilibrium_reclaim_clear|failed_extension_decay_heavy|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_supportive|session_reversion_defined|spread_high|us_overlap,17727.25,17733.74,17733.74,17718.33,-7.89,1,stop,1.35,6.6,1.4
rw_001,125648,2024-02-08 17:45:00,2024-02-08 17:45:00,1,0.164206,long|displacement_stretch_defined|equilibrium_reclaim_clear|failed_extension_decay_defined|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_high|prior_day_contrarian_conflict|session_reversion_defined|spread_low|late_session,17763.35,17777.4,17753.13,17777.4,12.65,1,target,22.65,3.7,1.4
rw_001,125668,2024-02-08 19:25:00,2024-02-08 19:25:00,-1,0.203858,short|displacement_stretch_extended|equilibrium_reclaim_clear|failed_extension_decay_defined|range_reset_expanding|boundary_wick_against|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_supportive|session_reversion_heavy|spread_mid|late_session,17787.45,17800.08,17800.08,17770.08,-14.03,1,stop,2.2,16.4,1.4
rw_001,125682,2024-02-08 20:35:00,2024-02-08 20:55:00,-1,0.210062,short|displacement_stretch_defined|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_supportive|session_reversion_defined|spread_mid|late_session,17788.6,17769.94,17802.17,17769.94,17.26,5,target,19.0,11.1,1.4
rw_001,125858,2024-02-09 12:15:00,2024-02-09 12:15:00,-1,0.161624,short|displacement_stretch_defined|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_against|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_neutral|session_reversion_defined|spread_high|europe_morning,17825.4,17830.86,17830.86,17817.89,-6.86,1,stop,1.3,6.85,1.4
rw_001,125865,2024-02-09 12:50:00,2024-02-09 13:00:00,-1,0.147446,short|displacement_stretch_extended|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_against|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_neutral|session_reversion_defined|spread_high|europe_morning,17830.45,17822.62,17836.14,17822.62,6.43,3,target,15.45,0.6,1.4
rw_001,125872,2024-02-09 13:25:00,2024-02-09 13:30:00,1,0.252462,long|displacement_stretch_defined|equilibrium_reclaim_mixed|failed_extension_decay_heavy|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_neutral|session_reversion_defined|spread_low|us_overlap,17821.75,17829.78,17815.91,17829.78,6.63,2,target,8.95,4.35,1.4
rw_001,125906,2024-02-09 16:15:00,2024-02-09 16:20:00,1,0.150789,long|displacement_stretch_defined|equilibrium_reclaim_clear|failed_extension_decay_heavy|range_reset_expanding|boundary_wick_mixed|volume_confirmation_against|path_loss_mid|prior_day_contrarian_neutral|session_reversion_defined|spread_low|us_overlap,17847.15,17840.13,17840.13,17856.8,-8.42,2,stop,0.15,18.05,1.4
rw_001,125923,2024-02-09 17:40:00,2024-02-09 18:00:00,1,0.187065,long|displacement_stretch_defined|equilibrium_reclaim_clear|failed_extension_decay_defined|range_reset_expanding|boundary_wick_against|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_neutral|session_reversion_defined|spread_low|late_session,17897.4,17912.48,17886.43,17912.48,13.68,5,target,19.85,6.1,1.4
rw_001,125929,2024-02-09 18:10:00,2024-02-09 18:25:00,-1,0.121729,short|displacement_stretch_extended|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_neutral|session_reversion_heavy|spread_low|late_session,17910.55,17894.62,17922.14,17894.62,14.53,4,target,19.65,11.45,1.4
rw_001,125939,2024-02-09 19:00:00,2024-02-09 19:30:00,-1,0.205242,short|displacement_stretch_extended|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_high|prior_day_contrarian_neutral|session_reversion_heavy|spread_low|late_session,17907.5,17920.36,17920.36,17889.81,-14.26,7,stop,14.5,15.1,1.4
rw_001,125951,2024-02-09 20:00:00,2024-02-09 20:25:00,1,0.212083,long|displacement_stretch_light|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_low|prior_day_contrarian_neutral|session_reversion_defined|spread_mid|late_session,17938.7,17954.95,17926.88,17954.95,14.85,6,target,16.5,3.35,1.4
rw_001,126128,2024-02-12 11:50:00,2024-02-12 12:05:00,-1,0.085062,short|displacement_stretch_extended|equilibrium_reclaim_clear|failed_extension_decay_heavy|range_reset_expanding|boundary_wick_against|volume_confirmation_mixed|path_loss_high|prior_day_contrarian_supportive|session_reversion_defined|spread_high|europe_morning,17971.15,17965.49,17975.26,17965.49,4.26,4,target,10.2,1.25,1.4
rw_001,126136,2024-02-12 12:30:00,2024-02-12 12:40:00,1,0.088146,long|displacement_stretch_defined|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_high|prior_day_contrarian_conflict|session_reversion_defined|spread_high|europe_morning,17968.9,17964.23,17964.23,17975.32,-6.07,3,stop,1.85,5.15,1.4
rw_001,126142,2024-02-12 13:00:00,2024-02-12 13:05:00,1,0.155885,long|displacement_stretch_defined|equilibrium_reclaim_clear|failed_extension_decay_defined|range_reset_expanding|boundary_wick_mixed|volume_confirmation_mixed|path_loss_high|prior_day_contrarian_conflict|session_reversion_defined|spread_high|europe_morning,17968.3,17963.61,17963.61,17974.75,-6.09,2,stop,0.05,7.65,1.4
rw_001,126149,2024-02-12 13:35:00,2024-02-12 13:35:00,-1,0.07122,short|displacement_stretch_defined|equilibrium_reclaim_mixed|failed_extension_decay_heavy|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_high|prior_day_contrarian_supportive|session_reversion_defined|spread_high|us_overlap,17966.7,17960.41,17971.27,17960.41,4.89,1,target,6.5,0.0,1.4
rw_001,126160,2024-02-12 14:30:00,2024-02-12 15:05:00,-1,0.049469,short|displacement_stretch_light|equilibrium_reclaim_clear|failed_extension_decay_defined|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_supportive|session_reversion_defined|spread_high|us_overlap,17954.05,17958.68,17958.68,17947.68,-6.03,8,stop,4.4,8.8,1.4
rw_001,126172,2024-02-12 15:30:00,2024-02-12 15:30:00,-1,0.068197,short|displacement_stretch_defined|equilibrium_reclaim_clear|failed_extension_decay_defined|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_supportive|session_reversion_defined|spread_high|us_overlap,17959.35,17953.45,17963.64,17953.45,4.5,1,target,9.05,0.9,1.4
rw_001,126194,2024-02-12 17:20:00,2024-02-12 17:25:00,-1,0.085135,short|displacement_stretch_defined|equilibrium_reclaim_clear|failed_extension_decay_heavy|range_reset_expanding|boundary_wick_against|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_supportive|session_reversion_defined|spread_high|late_session,17939.3,17946.07,17946.07,17929.99,-8.17,2,stop,3.85,14.95,1.4
rw_001,126225,2024-02-12 19:55:00,2024-02-12 20:20:00,1,0.221604,long|displacement_stretch_light|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_high|prior_day_contrarian_conflict|session_reversion_defined|spread_mid|late_session,18009.85,17998.73,17998.73,18025.14,-12.52,6,stop,13.85,22.8,1.4
rw_001,126338,2024-02-13 06:20:00,2024-02-13 06:20:00,-1,0.161011,short|displacement_stretch_defined|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_against|path_loss_high|prior_day_contrarian_conflict|session_reversion_light|spread_high|early_session,17849.85,17852.46,17852.46,17846.26,-4.01,1,stop,0.0,4.4,1.4
rw_001,126419,2024-02-13 13:05:00,2024-02-13 13:10:00,1,0.131195,long|displacement_stretch_extended|equilibrium_reclaim_clear|failed_extension_decay_heavy|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_high|prior_day_contrarian_supportive|session_reversion_heavy|spread_high|us_overlap,17775.65,17767.85,17767.85,17786.37,-9.2,2,stop,3.35,8.65,1.4
rw_001,126426,2024-02-13 13:40:00,2024-02-13 13:45:00,1,0.220273,long|displacement_stretch_extended|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_mixed|volume_confirmation_mixed|path_loss_high|prior_day_contrarian_supportive|session_reversion_heavy|spread_high|us_overlap,17771.75,17763.73,17763.73,17782.78,-9.42,2,stop,1.15,11.8,1.4
rw_001,126460,2024-02-13 16:30:00,2024-02-13 16:30:00,1,0.14216,long|displacement_stretch_extended|equilibrium_reclaim_clear|failed_extension_decay_defined|range_reset_expanding|boundary_wick_against|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_supportive|session_reversion_heavy|spread_low|us_overlap,17552.5,17538.9,17538.9,17571.2,-13.6,1,stop,8.75,41.75,0.0
rw_001,126469,2024-02-13 17:15:00,2024-02-13 17:15:00,-1,0.341649,short|displacement_stretch_light|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_conflict|session_reversion_defined|spread_low|late_session,17573.55,17591.11,17591.11,17549.4,-17.56,1,stop,19.0,26.35,0.0
rw_001,126488,2024-02-13 18:50:00,2024-02-13 18:50:00,-1,0.250137,short|displacement_stretch_extended|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_conflict|session_reversion_heavy|spread_low|late_session,17682.45,17650.76,17705.5,17650.76,31.59,1,target,34.85,3.35,0.1
rw_001,126499,2024-02-13 19:45:00,2024-02-13 19:50:00,-1,0.302755,short|displacement_stretch_light|equilibrium_reclaim_mixed|failed_extension_decay_defined|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_high|prior_day_contrarian_conflict|session_reversion_heavy|spread_low|late_session,17643.4,17613.61,17665.07,17613.61,28.44,2,target,45.0,3.3,1.35
rw_001,126510,2024-02-13 20:40:00,2024-02-13 20:45:00,1,0.23724,long|displacement_stretch_extended|equilibrium_reclaim_clear|failed_extension_decay_defined|range_reset_expanding|boundary_wick_rejecting|volume_confirmation_mixed|path_loss_mid|prior_day_contrarian_supportive|session_reversion_heavy|spread_low|late_session,17605.85,17586.05,17586.05,17633.08,-21.1,2,stop,1.15,25.8,1.3
