fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_001,124212,2024-02-01 13:00:00,2024-02-01 13:05:00,1,0.32672,long|close_pressure_with|followthrough_with|tail_absorption_mixed|day_drift_with|compression_drive_defined|participation_followthrough_flat|extreme_clearance_clear|prior_close_pressure_against|time_pressure_aligned|session_phase_core|spread_high|europe_morning,17248.45,17239.96,17239.96,17260.12,-9.89,2,stop,5.0,10.05,1.4
rw_001,124262,2024-02-01 17:10:00,2024-02-01 17:10:00,1,0.204724,long|close_pressure_mixed|followthrough_with|tail_absorption_mixed|day_drift_with|compression_drive_absent|participation_followthrough_flat|extreme_clearance_clear|prior_close_pressure_against|time_pressure_mixed|session_phase_late|spread_low|late_session,17248.7,17236.49,17236.49,17265.49,-12.34,1,stop,4.7,18.7,0.13
rw_001,124268,2024-02-01 17:40:00,2024-02-01 17:40:00,1,0.258851,long|close_pressure_mixed|followthrough_with|tail_absorption_mixed|day_drift_with|compression_drive_absent|participation_followthrough_flat|extreme_clearance_clear|prior_close_pressure_against|time_pressure_aligned|session_phase_late|spread_low|late_session,17251.75,17237.55,17237.55,17271.28,-15.5,1,stop,1.25,21.25,1.3
rw_001,124276,2024-02-01 18:20:00,2024-02-01 18:20:00,-1,0.332842,short|close_pressure_with|followthrough_with|tail_absorption_supportive|day_drift_mixed|compression_drive_absent|participation_followthrough_flat|extreme_clearance_clear|prior_close_pressure_supportive|time_pressure_aligned|session_phase_late|spread_low|late_session,17176.45,17192.71,17192.71,17154.09,-17.66,1,stop,5.3,18.2,1.4
rw_001,124287,2024-02-01 19:15:00,2024-02-01 19:20:00,1,0.426936,long|close_pressure_with|followthrough_with|tail_absorption_mixed|day_drift_with|compression_drive_defined|participation_followthrough_flat|extreme_clearance_clear|prior_close_pressure_against|time_pressure_aligned|session_phase_late|spread_low|late_session,17275.6,17256.87,17256.87,17301.35,-20.13,2,stop,5.15,25.35,1.4
rw_001,124294,2024-02-01 19:50:00,2024-02-01 19:55:00,1,0.285643,long|close_pressure_mixed|followthrough_with|tail_absorption_mixed|day_drift_with|compression_drive_absent|participation_followthrough_flat|extreme_clearance_clear|prior_close_pressure_against|time_pressure_aligned|session_phase_late|spread_mid|late_session,17277.45,17302.68,17259.1,17302.68,23.83,2,target,31.0,10.45,1.4
rw_001,124300,2024-02-01 20:20:00,2024-02-01 20:30:00,1,0.29298,long|close_pressure_with|followthrough_with|tail_absorption_mixed|day_drift_with|compression_drive_absent|participation_followthrough_flat|extreme_clearance_clear|prior_close_pressure_against|time_pressure_aligned|session_phase_late|spread_low|late_session,17268.25,17296.04,17248.04,17296.04,26.39,3,target,28.75,10.7,1.4
rw_001,124307,2024-02-01 20:55:00,2024-02-01 21:10:00,1,0.348666,long|close_pressure_with|followthrough_with|tail_absorption_mixed|day_drift_with|compression_drive_absent|participation_followthrough_flat|extreme_clearance_clear|prior_close_pressure_against|time_pressure_aligned|session_phase_late|spread_low|late_session,17273.55,17301.16,17253.47,17301.16,27.61,4,target,32.95,8.75,0.0
rw_001,124500,2024-02-02 14:00:00,2024-02-02 14:05:00,1,0.243777,long|close_pressure_with|followthrough_with|tail_absorption_mixed|day_drift_with|compression_drive_defined|participation_followthrough_flat|extreme_clearance_middle|prior_close_pressure_supportive|time_pressure_aligned|session_phase_core|spread_high|us_overlap,17522.55,17515.6,17515.6,17532.11,-8.35,2,stop,1.15,15.2,1.4
rw_001,124520,2024-02-02 15:40:00,2024-02-02 15:40:00,-1,0.239138,short|close_pressure_mixed|followthrough_with|tail_absorption_failed|day_drift_with|compression_drive_absent|participation_followthrough_flat|extreme_clearance_clear|prior_close_pressure_against|time_pressure_aligned|session_phase_core|spread_low|us_overlap,17436.35,17444.55,17444.55,17425.07,-8.2,1,stop,2.05,37.7,0.0
