fold_id,signal_index,entry_time,exit_time,direction,score,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_003,165672,2024-09-02 20:00:00,2024-09-03 01:00:00,1,1.833803,19598.43,19617.2,19592.283217,19607.154467,17.52,2,session_gap_guard_exit,0.0,1.13,1.25
rw_003,165762,2024-09-03 08:25:00,2024-09-03 08:25:00,-1,1.384615,19504.45,19510.025479,19510.025479,19496.536417,-6.825479,1,stop,0.0,8.62,1.25
rw_003,166038,2024-09-04 08:25:00,2024-09-04 08:25:00,1,1.373246,18818.49,18834.4587,18807.239325,18834.4587,14.7187,1,target,20.25,0.0,1.25
rw_003,166077,2024-09-04 11:40:00,2024-09-04 11:50:00,-1,1.460602,18859.74,18872.606938,18872.606938,18841.47725,-14.116937,3,stop,11.87,14.63,1.25
rw_003,166086,2024-09-04 12:25:00,2024-09-04 12:35:00,-1,1.334913,18865.49,18879.007679,18879.007679,18846.303617,-14.767679,3,stop,5.37,17.38,1.25
rw_003,166107,2024-09-04 14:10:00,2024-09-04 14:25:00,1,1.668899,18817.49,18827.49,18805.779104,18834.111917,8.75,4,early_giveback,14.63,8.5,1.25
rw_003,166164,2024-09-04 18:55:00,2024-09-04 18:55:00,1,1.43739,18984.62,18962.593854,18962.593854,19015.882917,-23.276146,1,stop,0.0,47.0,1.25
rw_003,166173,2024-09-04 19:40:00,2024-09-04 19:40:00,-1,1.463307,19031.37,18997.03405,19055.561237,18997.03405,33.08595,1,target,46.75,3.5,1.25
rw_003,166290,2024-09-05 06:25:00,2024-09-05 06:25:00,1,1.348982,18888.35,18879.012929,18879.012929,18901.602617,-10.587071,1,stop,0.75,13.37,1.25
rw_003,166365,2024-09-05 12:40:00,2024-09-05 12:45:00,1,1.644349,18875.73,18891.212683,18864.821746,18891.212683,14.232683,2,target,18.25,4.25,1.25
rw_003,166464,2024-09-05 20:55:00,2024-09-05 21:00:00,-1,1.597615,18950.23,18974.614213,18974.614213,18915.62015,-25.634213,2,stop,1.5,34.37,1.25
rw_003,166575,2024-09-06 07:10:00,2024-09-06 07:10:00,1,1.362276,18828.35,18841.2365,18819.270875,18841.2365,11.6365,1,target,16.13,0.12,1.25
rw_003,166590,2024-09-06 08:25:00,2024-09-06 08:30:00,1,1.556135,18826.1,18818.601358,18818.601358,18836.743233,-8.748642,2,stop,5.13,13.75,1.25
rw_003,166671,2024-09-06 15:10:00,2024-09-06 15:20:00,-1,1.631913,18744.73,18754.922542,18754.922542,18730.263167,-11.442542,3,stop,12.88,14.87,1.25
rw_003,166860,2024-09-09 08:00:00,2024-09-09 08:15:00,-1,1.446733,18537.75,18534.0,18545.154221,18527.240783,2.5,4,early_giveback,10.0,4.0,1.25
rw_003,166914,2024-09-09 12:30:00,2024-09-09 12:30:00,-1,1.567804,18594.38,18603.080925,18603.080925,18582.0303,-9.950925,1,stop,0.88,10.12,1.25
rw_003,166920,2024-09-09 13:00:00,2024-09-09 13:05:00,1,1.480841,18595.25,18607.338083,18586.733396,18607.338083,10.838083,2,target,15.63,1.75,1.25
rw_003,166944,2024-09-09 15:00:00,2024-09-09 15:00:00,1,1.334471,18565.0,18556.623671,18556.623671,18576.888983,-9.626329,1,stop,5.75,13.37,1.25
rw_003,166995,2024-09-09 19:15:00,2024-09-09 19:15:00,-1,1.40451,18612.88,18630.813242,18630.813242,18587.426367,-19.183242,1,stop,2.5,19.0,1.25
rw_003,167133,2024-09-10 07:45:00,2024-09-10 07:50:00,1,1.361019,18594.65,18604.640567,18587.611192,18604.640567,8.740567,2,target,10.13,2.25,1.25
rw_003,167199,2024-09-10 13:15:00,2024-09-10 13:15:00,-1,1.337056,18602.53,18589.7513,18611.533175,18589.7513,11.5287,1,target,14.63,0.0,1.25
rw_003,167220,2024-09-10 15:00:00,2024-09-10 15:05:00,-1,1.368875,18669.4,18679.456788,18679.456788,18655.12585,-11.306788,2,stop,3.62,18.13,1.25
rw_003,167238,2024-09-10 16:30:00,2024-09-10 16:30:00,-1,1.456347,18729.78,18739.213429,18739.213429,18716.390617,-10.683429,1,stop,8.88,63.75,1.25
rw_003,167280,2024-09-10 20:00:00,2024-09-10 20:05:00,-1,1.639598,18660.28,18682.802275,18682.802275,18628.3129,-23.772275,2,stop,3.13,32.75,1.25
rw_003,167286,2024-09-10 20:30:00,2024-09-10 20:40:00,-1,1.459333,18719.53,18743.224462,18743.224462,18685.89915,-24.944462,3,stop,5.5,26.75,1.25
rw_003,167394,2024-09-11 06:30:00,2024-09-11 06:30:00,1,1.448743,18733.46,18724.324817,18724.324817,18746.426067,-10.385183,1,stop,0.75,23.5,1.25
rw_003,167406,2024-09-11 07:30:00,2024-09-11 07:35:00,1,1.526504,18721.34,18711.777017,18711.777017,18734.913267,-10.812983,2,stop,0.25,12.5,1.25
rw_003,167493,2024-09-11 14:45:00,2024-09-11 14:45:00,-1,1.59697,18804.71,18813.319217,18813.319217,18792.490467,-9.859217,1,stop,1.12,9.13,1.25
rw_003,167553,2024-09-11 19:45:00,2024-09-11 20:00:00,-1,1.561774,18869.09,18896.589713,18896.589713,18830.05815,-28.749713,4,stop,21.63,64.75,1.25
rw_003,167763,2024-09-12 14:15:00,2024-09-12 14:35:00,1,1.336962,19260.3,19261.05,19251.149962,19273.28715,-0.5,5,early_giveback,9.63,7.62,1.25
rw_003,167946,2024-09-13 06:30:00,2024-09-13 06:35:00,-1,1.435125,19423.86,19429.422304,19429.422304,19415.965117,-6.812304,2,stop,3.62,6.38,1.25
rw_003,168291,2024-09-16 12:20:00,2024-09-16 12:20:00,-1,1.477847,19522.09,19515.127917,19526.995104,19515.127917,5.712083,1,target,10.12,0.25,1.25
rw_003,168321,2024-09-16 14:50:00,2024-09-16 14:50:00,1,1.596426,19454.47,19448.533371,19448.533371,19462.896183,-7.186629,1,stop,0.87,11.13,1.25
rw_003,168498,2024-09-17 06:35:00,2024-09-17 06:35:00,1,1.807434,19417.55,19413.024387,19413.024387,19423.97345,-5.775613,1,stop,0.12,9.5,1.25
rw_003,168588,2024-09-17 14:05:00,2024-09-17 14:05:00,1,1.607537,19519.05,19513.043879,19513.043879,19527.574817,-7.256121,1,stop,1.62,6.5,1.25
rw_003,168930,2024-09-18 19:35:00,2024-09-18 19:45:00,-1,1.531754,19423.41,19437.796583,19437.796583,19402.990333,-15.636583,3,stop,10.25,15.25,1.25
rw_003,169056,2024-09-19 07:05:00,2024-09-19 07:35:00,-1,1.499353,19612.03,19625.101021,19625.101021,19593.477583,-14.321021,7,stop,3.87,14.88,1.25
rw_003,169098,2024-09-19 10:35:00,2024-09-19 10:40:00,1,1.364197,19659.91,19671.790183,19651.539871,19671.790183,10.630183,2,target,21.12,1.25,1.25
rw_003,169137,2024-09-19 13:50:00,2024-09-19 13:50:00,-1,1.423073,19748.41,19757.075275,19757.075275,19736.1109,-9.915275,1,stop,2.13,9.5,1.25
rw_003,169152,2024-09-19 15:05:00,2024-09-19 15:10:00,-1,1.4055,19763.53,19771.3079,19771.3079,19752.4904,-9.0279,2,stop,5.0,10.0,1.25
rw_003,169416,2024-09-20 14:05:00,2024-09-20 14:05:00,1,1.560193,19761.86,19754.632996,19754.632996,19772.117683,-8.627004,1,stop,1.5,12.12,1.4
rw_003,169419,2024-09-20 14:20:00,2024-09-20 14:25:00,1,1.511557,19763.61,19756.662383,19756.662383,19773.471133,-8.347617,2,stop,3.13,8.37,1.4
rw_003,169755,2024-09-23 19:25:00,2024-09-23 19:30:00,1,1.35187,19845.44,19829.213308,19829.213308,19868.471433,-17.426692,2,stop,5.0,25.88,1.2
rw_003,169899,2024-09-24 08:25:00,2024-09-24 08:25:00,-1,1.504309,19863.82,19868.943396,19868.943396,19856.548083,-6.523396,1,stop,0.25,6.0,1.4
rw_003,169956,2024-09-24 13:10:00,2024-09-24 13:20:00,1,1.39961,19911.07,19921.008683,19904.067746,19921.008683,8.538683,3,target,10.25,0.38,1.4
rw_003,170028,2024-09-24 19:10:00,2024-09-24 19:25:00,-1,1.618973,19970.54,19948.36565,19986.162838,19948.36565,20.97435,4,target,23.0,13.75,1.2
rw_003,170154,2024-09-25 06:40:00,2024-09-25 06:55:00,-1,1.424022,19905.82,19906.32,19911.443529,19897.838217,-1.9,4,early_giveback,7.88,1.37,1.4
rw_003,170169,2024-09-25 07:55:00,2024-09-25 07:55:00,-1,1.44273,19912.57,19905.484167,19917.562292,19905.484167,5.685833,1,target,9.0,0.0,1.4
rw_003,170247,2024-09-25 14:25:00,2024-09-25 14:40:00,-1,1.343107,19906.82,19905.57,19913.172933,19897.802933,-0.15,4,early_giveback,6.25,4.87,1.4
rw_003,170775,2024-09-27 12:25:00,2024-09-27 12:30:00,-1,1.69015,20087.64,20071.937867,20098.702867,20071.937867,14.302133,2,target,22.63,3.12,1.4
rw_003,170811,2024-09-27 15:25:00,2024-09-27 15:25:00,-1,1.335428,20140.51,20148.379221,20148.379221,20129.340783,-9.269221,1,stop,1.12,9.13,1.4
rw_003,170994,2024-09-30 07:45:00,2024-09-30 07:45:00,1,1.337658,19992.08,19985.390717,19985.390717,20001.574467,-8.089283,1,stop,0.87,11.25,1.4
rw_003,171081,2024-09-30 15:00:00,2024-09-30 15:00:00,1,1.335597,19922.2,19934.593333,19913.468333,19934.593333,10.993333,1,target,13.13,5.5,1.4
rw_003,171267,2024-10-01 07:30:00,2024-10-01 07:30:00,1,1.643896,20068.69,20062.527717,20062.527717,20077.436467,-7.562283,1,stop,0.0,20.25,1.4
rw_003,171405,2024-10-01 19:00:00,2024-10-01 19:00:00,-1,1.605073,19718.29,19739.820275,19739.820275,19687.7309,-22.730275,1,stop,12.87,45.75,1.2
rw_003,171531,2024-10-02 06:30:00,2024-10-02 06:30:00,1,1.517081,19755.54,19767.789417,19746.909729,19767.789417,10.849417,1,target,13.25,1.0,1.4
rw_003,171546,2024-10-02 07:45:00,2024-10-02 07:50:00,1,1.543379,19735.29,19727.466892,19727.466892,19746.393767,-9.223108,2,stop,6.62,8.13,1.4
rw_003,171600,2024-10-02 12:15:00,2024-10-02 12:15:00,1,1.513831,19718.41,19706.008321,19706.008321,19736.012383,-13.801679,1,stop,1.63,12.87,1.4
rw_003,171603,2024-10-02 12:30:00,2024-10-02 12:45:00,1,1.644465,19719.41,19707.106875,19707.106875,19736.8725,-13.703125,4,stop,8.88,14.37,1.4
rw_003,171624,2024-10-02 14:15:00,2024-10-02 14:15:00,1,1.41695,19748.41,19737.112567,19737.112567,19764.445067,-12.697433,1,stop,0.25,20.75,1.4
rw_003,171636,2024-10-02 15:15:00,2024-10-02 15:15:00,1,1.417936,19731.91,19747.26655,19721.090613,19747.26655,13.95655,1,target,24.0,1.62,1.4
rw_003,171813,2024-10-03 07:00:00,2024-10-03 07:15:00,1,1.723826,19746.99,19746.49,19737.444325,19760.5387,-1.9,4,early_giveback,7.5,2.75,1.4
rw_003,171900,2024-10-03 14:15:00,2024-10-03 14:25:00,-1,1.520216,19740.99,19751.480529,19751.480529,19726.100217,-11.890529,3,stop,13.75,12.62,1.4
rw_003,172080,2024-10-04 06:15:00,2024-10-04 06:15:00,1,1.418001,19838.17,19830.005117,19830.005117,19849.758867,-9.564883,1,stop,0.38,15.5,1.4
rw_003,172128,2024-10-04 10:15:00,2024-10-04 10:20:00,1,1.828749,19814.67,19825.021367,19807.376992,19825.021367,8.951367,2,target,17.13,4.87,1.4
rw_003,172230,2024-10-04 18:45:00,2024-10-04 18:45:00,1,1.403291,19872.4,19850.636838,19850.636838,19903.28965,-22.963162,1,stop,2.75,32.75,1.2
rw_003,172374,2024-10-07 07:50:00,2024-10-07 07:50:00,-1,1.422625,20032.64,20023.3802,20039.16395,20023.3802,7.8598,1,target,12.87,0.38,1.4
rw_003,172431,2024-10-07 12:35:00,2024-10-07 12:50:00,1,1.688012,19888.27,19896.02,19878.062217,19902.758467,6.35,4,early_giveback,11.12,5.25,1.4
rw_003,172659,2024-10-08 08:35:00,2024-10-08 08:40:00,1,1.42306,19791.92,19804.3401,19783.169475,19804.3401,11.0201,2,target,17.12,3.38,1.4
rw_003,172662,2024-10-08 08:50:00,2024-10-08 09:00:00,-1,1.567791,19788.67,19797.023337,19797.023337,19776.81365,-9.753338,3,stop,9.0,12.75,1.4
rw_003,172707,2024-10-08 12:35:00,2024-10-08 12:40:00,-1,1.509574,19879.04,19889.939858,19889.939858,19863.569233,-12.299858,2,stop,6.12,11.38,1.4
rw_003,172719,2024-10-08 13:35:00,2024-10-08 13:35:00,-1,1.39256,19877.42,19888.120942,19888.120942,19862.231567,-12.100942,1,stop,4.75,11.12,1.4
rw_003,172722,2024-10-08 13:50:00,2024-10-08 14:00:00,1,1.579097,19889.29,19904.836117,19878.337054,19904.836117,14.146117,3,target,17.13,3.12,1.4
rw_003,172755,2024-10-08 16:35:00,2024-10-08 16:35:00,-1,1.837905,19887.77,19895.595692,19895.595692,19876.662567,-9.025692,1,stop,5.5,39.62,1.2
rw_003,172785,2024-10-08 19:05:00,2024-10-08 19:05:00,-1,1.427824,20037.39,20018.55195,20050.662262,20018.55195,17.63805,1,target,24.37,4.0,1.2
rw_003,172929,2024-10-09 08:05:00,2024-10-09 08:05:00,1,1.516092,20063.66,20058.550167,20058.550167,20070.912667,-6.509833,1,stop,3.12,19.63,1.4
rw_003,173013,2024-10-09 15:05:00,2024-10-09 15:05:00,1,1.576561,20080.16,20089.108317,20073.855504,20089.108317,7.548317,1,target,12.0,0.0,1.4
rw_003,173061,2024-10-09 19:05:00,2024-10-09 19:10:00,-1,1.851111,20226.51,20239.107754,20239.107754,20208.629317,-13.797754,2,stop,13.63,13.25,1.2
rw_003,173271,2024-10-10 13:35:00,2024-10-10 13:40:00,1,1.465684,20246.52,20241.123804,20241.123804,20254.179117,-6.796196,2,stop,1.12,8.0,1.4
rw_003,173280,2024-10-10 14:20:00,2024-10-10 14:35:00,1,1.835236,20237.89,20245.2578,20232.69905,20245.2578,5.9678,4,target,11.0,3.12,1.4
rw_003,173286,2024-10-10 14:50:00,2024-10-10 14:50:00,-1,1.335848,20244.39,20249.177175,20249.177175,20237.5953,-6.187175,1,stop,0.0,8.75,1.4
rw_003,173358,2024-10-10 20:50:00,2024-10-10 20:50:00,-1,1.376363,20245.62,20221.373617,20262.702679,20221.373617,23.046383,1,target,48.63,0.12,1.2
rw_003,173568,2024-10-11 15:20:00,2024-10-11 15:30:00,-1,1.493851,20210.96,20217.211021,20217.211021,20202.087583,-7.651021,3,stop,22.13,25.87,1.4
rw_003,173823,2024-10-14 13:40:00,2024-10-14 13:50:00,-1,1.528091,20347.63,20339.844017,20353.115579,20339.844017,6.385983,3,target,8.75,1.13,1.4
rw_003,173838,2024-10-14 14:55:00,2024-10-14 15:05:00,-1,1.416452,20336.63,20341.464837,20341.464837,20329.76765,-6.234837,3,stop,4.12,6.0,1.4
rw_003,173907,2024-10-14 20:40:00,2024-10-14 21:00:00,1,1.376735,20444.86,20431.668983,20431.668983,20463.582733,-14.391017,5,stop,0.37,18.5,1.2
rw_003,174120,2024-10-15 15:25:00,2024-10-15 15:45:00,-1,1.743515,20449.26,20440.300133,20455.572633,20440.300133,7.559867,5,target,11.88,3.75,1.4
rw_003,174126,2024-10-15 15:55:00,2024-10-15 16:00:00,1,1.353304,20455.51,20464.378383,20449.261821,20464.378383,7.468383,2,target,10.5,0.25,1.4
rw_003,174387,2024-10-16 14:40:00,2024-10-16 14:55:00,-1,1.444042,20210.38,20211.51,20217.299975,20200.5581,-2.53,4,early_giveback,7.25,4.88,1.4
rw_003,174567,2024-10-17 06:40:00,2024-10-17 06:50:00,1,1.425712,20141.49,20136.152446,20136.152446,20149.065883,-6.737554,3,stop,1.12,7.38,1.4
rw_003,174639,2024-10-17 12:40:00,2024-10-17 12:55:00,1,1.65705,20324.24,20328.61,20314.062054,20338.686117,2.97,4,early_giveback,10.25,4.75,1.4
rw_003,174672,2024-10-17 15:25:00,2024-10-17 15:25:00,-1,1.475462,20365.11,20356.0372,20371.5022,20356.0372,7.6728,1,target,15.5,0.0,1.4
rw_003,174723,2024-10-17 19:40:00,2024-10-17 19:55:00,1,1.33491,20310.96,20306.21,20290.939167,20339.376667,-5.95,4,early_giveback,18.75,18.0,1.2
rw_003,174930,2024-10-18 13:55:00,2024-10-18 14:00:00,-1,1.545711,20284.84,20290.680142,20290.680142,20276.550767,-7.240142,2,stop,0.5,8.75,1.4
rw_003,175476,2024-10-22 13:30:00,2024-10-22 13:30:00,-1,1.513289,20250.9,20259.496042,20259.496042,20238.699167,-9.996042,1,stop,3.25,10.75,1.4
rw_003,175491,2024-10-22 14:45:00,2024-10-22 15:00:00,-1,1.544577,20266.78,20275.290533,20275.290533,20254.700533,-9.910533,4,stop,10.75,10.62,1.4
rw_003,175500,2024-10-22 15:30:00,2024-10-22 15:30:00,-1,1.570058,20275.4,20283.660208,20283.660208,20263.675833,-9.660208,1,stop,22.0,8.88,1.4
rw_003,175668,2024-10-23 06:30:00,2024-10-23 06:30:00,-1,1.426677,20377.67,20371.294217,20382.162029,20371.294217,4.975783,1,target,8.37,1.0,1.4
rw_003,175764,2024-10-23 14:30:00,2024-10-23 14:35:00,-1,1.364604,20325.55,20331.890533,20331.890533,20316.550533,-7.740533,2,stop,8.75,8.12,1.4
rw_003,175836,2024-10-23 20:30:00,2024-10-23 20:30:00,1,1.740547,20047.77,20028.605154,20028.605154,20074.971717,-20.364846,1,stop,0.0,25.12,1.2
rw_003,175947,2024-10-24 06:45:00,2024-10-24 06:50:00,-1,1.384671,20195.17,20187.76645,20200.386137,20187.76645,6.00355,2,target,11.37,0.88,1.4
rw_003,176010,2024-10-24 12:00:00,2024-10-24 12:00:00,1,1.802608,20233.05,20226.82055,20226.82055,20241.8918,-7.62945,1,stop,1.12,7.25,1.4
rw_003,176292,2024-10-25 12:30:00,2024-10-25 12:40:00,-1,1.453774,20302.87,20293.865583,20309.214021,20293.865583,7.604417,3,target,9.62,1.38,1.4
rw_003,176313,2024-10-25 14:15:00,2024-10-25 14:30:00,1,1.589476,20281.0,20289.841617,20274.770679,20289.841617,7.441617,4,target,12.0,4.0,1.4
rw_003,176322,2024-10-25 15:00:00,2024-10-25 15:00:00,-1,1.505065,20308.25,20313.789571,20313.789571,20300.387383,-6.939571,1,stop,2.13,8.75,1.4
rw_003,176652,2024-10-28 19:35:00,2024-10-28 19:40:00,-1,1.339526,20409.52,20424.246421,20424.246421,20388.617983,-15.926421,2,stop,20.12,20.25,1.2
rw_003,176661,2024-10-28 20:20:00,2024-10-28 20:35:00,1,1.730898,20415.02,20419.27,20399.278329,20437.363017,3.05,4,early_giveback,10.75,9.12,1.2
rw_003,176769,2024-10-29 06:20:00,2024-10-29 06:20:00,-1,1.448606,20385.6,20377.9638,20390.98005,20377.9638,6.2362,1,target,7.75,0.37,1.4
rw_003,176877,2024-10-29 15:20:00,2024-10-29 15:20:00,1,1.509071,20367.72,20358.499954,20358.499954,20380.806517,-10.620046,1,stop,0.13,13.62,1.4
rw_003,176892,2024-10-29 16:35:00,2024-10-29 16:35:00,-1,1.681238,20317.82,20325.778733,20325.778733,20306.523733,-9.038733,1,stop,10.37,25.75,1.08
rw_003,177084,2024-10-30 09:35:00,2024-10-30 09:45:00,-1,1.402431,20618.86,20624.0122,20624.0122,20611.5472,-6.5522,3,stop,0.75,6.62,1.4
rw_003,177219,2024-10-30 20:50:00,2024-10-30 20:50:00,1,1.677844,20482.58,20468.203621,20468.203621,20502.985183,-15.576379,1,stop,12.25,22.25,1.2
rw_003,177348,2024-10-31 08:35:00,2024-10-31 08:40:00,1,1.347543,20275.51,20282.272433,20270.745558,20282.272433,5.362433,2,target,7.12,2.63,1.4
rw_004,177750,2024-11-01 19:05:00,2024-11-01 19:20:00,1,1.555927,20122.33,20120.83,20103.599412,20148.91535,-2.7,4,early_giveback,12.75,18.25,1.2
rw_004,177768,2024-11-01 20:35:00,2024-11-01 20:50:00,-1,1.456521,20068.33,20078.21,20088.419808,20039.815433,-11.08,4,early_giveback,25.0,13.5,1.2
rw_004,178029,2024-11-04 19:25:00,2024-11-04 19:30:00,1,1.35113,19988.72,20014.029167,19970.888542,20014.029167,24.109167,2,target,26.38,2.87,1.2
rw_004,178035,2024-11-04 19:55:00,2024-11-04 20:05:00,-1,1.371347,20023.72,19997.381783,20042.276471,19997.381783,25.138217,3,target,49.25,10.25,1.2
rw_004,178164,2024-11-05 07:40:00,2024-11-05 07:40:00,-1,1.484084,19995.64,20001.183962,20001.183962,19987.77115,-6.943962,1,stop,0.25,6.25,1.4
rw_004,178179,2024-11-05 08:55:00,2024-11-05 08:55:00,-1,1.776641,20009.39,20013.799104,20013.799104,20003.131917,-5.809104,1,stop,1.25,5.88,1.4
rw_004,178221,2024-11-05 12:25:00,2024-11-05 12:40:00,1,1.66235,20030.89,20031.77,20024.713896,20039.656083,-0.52,4,early_giveback,5.63,5.5,1.4
rw_004,178437,2024-11-06 07:25:00,2024-11-06 07:25:00,1,1.355309,20411.05,20432.511733,20395.929233,20432.511733,20.061733,1,target,39.75,3.18,1.4
rw_004,178461,2024-11-06 09:25:00,2024-11-06 09:30:00,-1,1.590042,20572.42,20587.178583,20587.178583,20551.472333,-16.158583,2,stop,3.87,16.63,1.4
rw_004,178506,2024-11-06 13:10:00,2024-11-06 13:30:00,1,1.534711,20581.8,20568.938875,20568.938875,20600.0545,-14.261125,5,stop,5.87,17.75,1.4
rw_004,178536,2024-11-06 15:40:00,2024-11-06 15:40:00,-1,1.399429,20605.3,20587.8177,20617.617075,20587.8177,16.0823,1,target,20.88,2.0,1.4
rw_004,178542,2024-11-06 16:10:00,2024-11-06 16:10:00,1,1.661585,20579.8,20567.466779,20567.466779,20597.305217,-13.733221,1,stop,7.25,24.5,1.4
rw_004,178716,2024-11-07 07:40:00,2024-11-07 07:45:00,-1,1.700421,20831.58,20837.507588,20837.507588,20823.16665,-7.327587,2,stop,3.13,10.37,1.4
rw_004,178800,2024-11-07 14:40:00,2024-11-07 14:40:00,-1,1.378881,20869.33,20860.4376,20875.5951,20860.4376,7.4924,1,target,12.25,1.37,1.4
rw_004,178872,2024-11-07 20:40:00,2024-11-07 20:40:00,1,1.369124,21073.05,21060.26405,21060.26405,21091.1978,-13.98595,1,stop,0.0,21.37,1.2
rw_004,179151,2024-11-08 20:55:00,2024-11-08 20:55:00,-1,1.449268,21135.21,21145.769504,21145.769504,21120.222317,-11.759504,1,stop,4.0,21.25,1.2
rw_004,179418,2024-11-11 20:15:00,2024-11-11 20:15:00,1,1.447969,21037.22,21023.434946,21023.434946,21056.785883,-14.985054,1,stop,2.75,14.0,1.2
rw_004,179421,2024-11-11 20:30:00,2024-11-11 20:40:00,1,1.842757,21048.85,21068.925,21034.70625,21068.925,18.875,3,target,25.12,3.38,1.2
rw_004,179427,2024-11-11 21:00:00,2024-11-11 21:15:00,-1,1.385191,21087.22,21074.22,21100.490196,21068.384883,11.8,4,early_giveback,16.75,3.0,1.2
rw_004,179616,2024-11-12 13:45:00,2024-11-12 14:00:00,-1,1.442231,21087.25,21096.045087,21096.045087,21074.76665,-10.195087,4,stop,8.75,20.37,1.4
rw_004,179625,2024-11-12 14:30:00,2024-11-12 14:40:00,-1,1.670961,21098.87,21107.869558,21107.869558,21086.096433,-10.399558,3,stop,9.87,19.5,1.4
rw_004,179685,2024-11-12 19:30:00,2024-11-12 19:40:00,1,1.674025,21069.72,21055.972017,21055.972017,21089.233267,-14.947983,3,stop,10.75,21.0,1.2
rw_004,179694,2024-11-12 20:15:00,2024-11-12 20:15:00,1,1.766681,21015.22,21036.905767,20999.941392,21036.905767,20.485767,1,target,29.25,0.25,1.2
rw_004,179886,2024-11-13 13:15:00,2024-11-13 13:30:00,1,1.45199,21057.17,21051.830508,21051.830508,21064.748633,-6.739492,4,stop,7.12,8.38,1.4
rw_004,180093,2024-11-14 07:30:00,2024-11-14 07:30:00,1,1.354129,21034.82,21030.125437,21030.125437,21041.48325,-6.094563,1,stop,1.87,5.0,1.4
rw_004,180156,2024-11-14 12:45:00,2024-11-14 12:45:00,-1,1.797746,21078.82,21085.244233,21085.244233,21069.701733,-7.824233,1,stop,3.25,7.62,1.4
rw_004,180465,2024-11-15 15:30:00,2024-11-15 15:30:00,1,1.353865,20747.55,20741.319258,20741.319258,20756.393633,-7.630742,1,stop,20.75,28.63,1.4
rw_004,180510,2024-11-15 19:15:00,2024-11-15 19:30:00,1,1.456229,20411.52,20413.27,20394.647346,20435.468283,0.55,4,early_giveback,12.0,14.62,1.2
rw_004,180519,2024-11-15 20:00:00,2024-11-15 20:05:00,1,1.445184,20399.77,20382.355104,20382.355104,20424.487917,-18.614896,2,stop,7.25,20.5,1.2
rw_004,180780,2024-11-18 18:50:00,2024-11-18 18:50:00,-1,1.416445,20599.73,20580.619517,20613.194204,20580.619517,17.910483,1,target,27.62,4.25,1.2
rw_004,180942,2024-11-19 09:20:00,2024-11-19 09:20:00,1,1.587239,20586.19,20592.4446,20581.78335,20592.4446,4.8546,1,target,10.5,0.25,1.4
rw_004,181002,2024-11-19 14:20:00,2024-11-19 14:40:00,-1,1.505173,20525.07,20527.82,20540.381158,20503.338033,-4.15,5,early_giveback,10.88,14.0,1.4
rw_004,181209,2024-11-20 08:35:00,2024-11-20 08:35:00,-1,1.406785,20745.69,20750.172083,20750.172083,20739.328333,-5.882083,1,stop,8.5,9.0,1.4
rw_004,181473,2024-11-21 07:35:00,2024-11-21 07:35:00,-1,1.601435,20617.88,20607.50095,20625.192513,20607.50095,8.97905,1,target,19.12,0.88,1.4
rw_004,181560,2024-11-21 14:50:00,2024-11-21 14:50:00,-1,1.432521,20702.26,20683.177383,20715.704571,20683.177383,17.682617,1,target,21.13,4.62,1.4
rw_004,181581,2024-11-21 16:35:00,2024-11-21 16:35:00,-1,1.628878,20723.98,20705.3856,20737.0806,20705.3856,18.5144,1,target,164.87,1.88,0.08
rw_004,181620,2024-11-21 19:50:00,2024-11-21 20:10:00,-1,1.530118,20755.23,20786.041288,20786.041288,20711.49785,-32.011288,5,stop,19.62,30.88,1.2
rw_004,181830,2024-11-22 14:20:00,2024-11-22 14:35:00,-1,1.400811,20711.7,20724.766629,20724.766629,20693.153817,-14.466629,4,stop,9.0,16.25,1.4
rw_004,182172,2024-11-25 19:55:00,2024-11-25 20:05:00,1,1.406353,20787.38,20817.1856,20766.3806,20817.1856,28.6056,3,target,32.5,13.5,1.2
rw_004,182316,2024-11-26 08:55:00,2024-11-26 09:00:00,-1,1.563824,20851.65,20843.712033,20857.242658,20843.712033,6.537967,2,target,22.5,2.37,1.4
rw_004,182361,2024-11-26 12:40:00,2024-11-26 12:40:00,1,1.562248,20816.4,20807.665104,20807.665104,20828.797917,-10.134896,1,stop,0.75,9.13,1.4
rw_004,182382,2024-11-26 14:25:00,2024-11-26 14:30:00,-1,1.731893,20877.27,20885.746563,20885.746563,20865.23875,-9.876563,2,stop,2.62,10.75,1.4
rw_004,182406,2024-11-26 16:25:00,2024-11-26 16:25:00,-1,1.821908,20887.27,20875.809833,20895.344208,20875.809833,10.060167,1,target,20.0,0.0,1.4
rw_004,182670,2024-11-27 15:25:00,2024-11-27 15:30:00,-1,1.550036,20899.98,20906.002008,20906.002008,20891.432633,-7.422008,2,stop,8.38,10.12,1.4
rw_004,182730,2024-11-27 20:25:00,2024-11-27 20:35:00,-1,1.547217,20719.95,20736.623738,20736.623738,20696.28405,-17.873738,3,stop,13.25,23.25,1.2
rw_004,183069,2024-11-29 06:35:00,2024-11-29 06:55:00,-1,1.417541,20874.78,20879.860642,20879.860642,20867.568767,-6.480642,5,stop,1.63,7.37,1.4
rw_004,183213,2024-11-29 18:35:00,2024-11-29 18:45:00,-1,1.51053,20928.0,20939.917433,20939.917433,20911.084933,-13.117433,3,stop,10.0,19.38,1.2
