fold_id,signal_time,entry_time,exit_time,direction,score,entry_price,exit_price,stop_price,target_price,bars_held,exit_reason
rw_001,2024.02.01 06:50:00,2024.02.01 06:55:00,2024.02.01 07:00:00,long,0.364921,17217.25,17212.45,17212.45,17223.85,2,stop
rw_001,2024.02.01 10:55:00,2024.02.01 11:00:00,2024.02.01 11:00:00,long,0.08619,17247.2,17239.72,17239.72,17257.49,1,stop
rw_001,2024.02.01 11:30:00,2024.02.01 11:35:00,2024.02.01 11:35:00,long,0.086576,17230.45,17222.15,17222.15,17241.86,1,stop
rw_001,2024.02.01 12:00:00,2024.02.01 12:05:00,2024.02.01 12:45:00,long,0.230854,17235.5,17247.4,17226.84,17247.4,9,target
rw_001,2024.02.01 13:15:00,2024.02.01 13:20:00,2024.02.01 13:25:00,long,0.19274,17237.05,17228.92,17228.92,17248.23,2,stop
rw_001,2024.02.01 14:05:00,2024.02.01 14:10:00,2024.02.01 14:10:00,long,0.067869,17246.5,17238.84,17238.84,17257.03,1,stop
rw_001,2024.02.01 14:35:00,2024.02.01 14:40:00,2024.02.01 14:45:00,long,0.04645,17246.3,17256.23,17239.08,17256.23,2,target
rw_001,2024.02.02 06:50:00,2024.02.02 06:55:00,2024.02.02 07:05:00,short,0.265934,17507.9,17512.1,17512.1,17502.13,3,stop
rw_001,2024.02.02 07:20:00,2024.02.02 07:25:00,2024.02.02 07:25:00,long,0.123977,17515.4,17520.8,17511.47,17520.8,1,target
rw_001,2024.02.02 07:55:00,2024.02.02 08:00:00,2024.02.02 08:00:00,long,0.107898,17516.45,17512.79,17512.79,17521.48,1,stop
rw_001,2024.02.02 09:45:00,2024.02.02 09:50:00,2024.02.02 10:00:00,short,0.107319,17500.2,17494.17,17504.59,17494.17,3,target
rw_001,2024.02.02 12:00:00,2024.02.02 12:05:00,2024.02.02 12:05:00,short,0.119414,17504.5,17511.33,17511.33,17495.11,1,stop
rw_001,2024.02.02 12:35:00,2024.02.02 12:40:00,2024.02.02 12:45:00,long,0.112091,17527.25,17520.32,17520.32,17536.78,2,stop
rw_001,2024.02.02 13:05:00,2024.02.02 13:10:00,2024.02.02 13:10:00,short,0.102469,17507.5,17514.51,17514.51,17497.85,1,stop
rw_001,2024.02.02 13:55:00,2024.02.02 14:00:00,2024.02.02 14:05:00,long,0.138709,17522.55,17515.6,17515.6,17532.11,2,stop
rw_001,2024.02.05 08:50:00,2024.02.05 08:55:00,2024.02.05 09:00:00,long,0.035164,17601.45,17597.93,17597.93,17606.28,2,stop
rw_001,2024.02.05 09:20:00,2024.02.05 09:25:00,2024.02.05 09:35:00,long,0.072748,17599.25,17604.05,17595.76,17604.05,3,target
rw_001,2024.02.05 11:10:00,2024.02.05 11:15:00,2024.02.05 11:15:00,long,0.056579,17628.05,17622.43,17622.43,17635.77,1,stop
rw_001,2024.02.05 12:05:00,2024.02.05 12:10:00,2024.02.05 12:20:00,short,0.009691,17599.95,17606.41,17606.41,17591.07,3,stop
rw_001,2024.02.05 12:35:00,2024.02.05 12:40:00,2024.02.05 12:40:00,long,0.084845,17625.15,17618.54,17618.54,17634.24,1,stop
rw_001,2024.02.05 13:10:00,2024.02.05 13:15:00,2024.02.05 13:40:00,long,0.126315,17622.95,17616.04,17616.04,17632.45,6,stop
rw_001,2024.02.05 13:40:00,2024.02.05 13:45:00,2024.02.05 13:50:00,long,0.082375,17616.45,17609.34,17609.34,17626.23,2,stop
rw_001,2024.02.05 15:10:00,2024.02.05 15:15:00,2024.02.05 15:15:00,long,0.042976,17637.05,17630.18,17630.18,17646.5,1,stop
rw_001,2024.02.06 06:45:00,2024.02.06 06:50:00,2024.02.06 06:50:00,long,0.397121,17644.15,17648.59,17640.92,17648.59,1,target
rw_001,2024.02.06 07:15:00,2024.02.06 07:20:00,2024.02.06 07:20:00,long,0.034795,17652.1,17648.73,17648.73,17656.74,1,stop
rw_001,2024.02.06 08:05:00,2024.02.06 08:10:00,2024.02.06 08:10:00,long,0.168531,17643.3,17639.94,17639.94,17647.91,1,stop
rw_001,2024.02.06 09:00:00,2024.02.06 09:05:00,2024.02.06 09:10:00,long,0.157341,17650.3,17655.17,17646.76,17655.17,2,target
rw_001,2024.02.06 09:50:00,2024.02.06 09:55:00,2024.02.06 10:00:00,long,0.143691,17670.5,17666.67,17666.67,17675.76,2,stop
rw_001,2024.02.06 12:40:00,2024.02.06 12:45:00,2024.02.06 12:50:00,short,0.06012,17632.1,17638.4,17638.4,17623.44,2,stop
rw_001,2024.02.06 13:25:00,2024.02.06 13:30:00,2024.02.06 13:30:00,short,0.100603,17634.3,17625.54,17640.67,17625.54,1,target
rw_001,2024.02.06 14:20:00,2024.02.06 14:25:00,2024.02.06 14:35:00,short,0.001768,17585.2,17592.75,17592.75,17574.82,3,stop
rw_001,2024.02.07 06:55:00,2024.02.07 07:00:00,2024.02.07 07:30:00,short,0.357555,17573.15,17577.86,17577.86,17566.67,7,stop
rw_001,2024.02.07 08:15:00,2024.02.07 08:20:00,2024.02.07 08:25:00,short,0.204293,17573.6,17568.79,17577.1,17568.79,2,target
rw_001,2024.02.07 09:15:00,2024.02.07 09:20:00,2024.02.07 09:20:00,short,0.116306,17559.9,17554.29,17563.98,17554.29,1,target
rw_001,2024.02.07 10:10:00,2024.02.07 10:15:00,2024.02.07 10:15:00,short,0.154051,17555.4,17559.96,17559.96,17549.13,1,stop
rw_001,2024.02.07 12:15:00,2024.02.07 12:20:00,2024.02.07 12:30:00,long,0.02166,17591.75,17586.14,17586.14,17599.46,3,stop
rw_001,2024.02.07 12:45:00,2024.02.07 12:50:00,2024.02.07 13:05:00,short,0.043665,17572.65,17577.99,17577.99,17565.31,4,stop
