fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_001,124173,2024-02-01 09:45:00,2024-02-01 09:45:00,1,0.375473,long|short_drift_with|medium_drift_with|session_drift_with|drift_alignment_full|fracture_repair_high|pullback_absorption_deep|impulse_with|participation_with|prior_day_drift_against|session_pressure_high|spread_low|europe_morning,17209.65,17203.97,17203.97,17217.46,-7.08,1,stop,0.25,9.4,1.4
rw_001,124182,2024-02-01 10:30:00,2024-02-01 10:30:00,1,0.338437,long|short_drift_with|medium_drift_with|session_drift_with|drift_alignment_full|fracture_repair_high|pullback_absorption_deep|impulse_with|participation_with|prior_day_drift_against|session_pressure_high|spread_high|europe_morning,17244.75,17237.86,17237.86,17254.22,-8.29,1,stop,0.6,10.45,1.4
rw_001,124239,2024-02-01 15:15:00,2024-02-01 15:15:00,-1,0.286768,short|short_drift_with|medium_drift_with|session_drift_against|drift_alignment_partial|fracture_repair_high|pullback_absorption_deep|impulse_with|participation_with|prior_day_drift_with|session_pressure_high|spread_low|us_overlap,17212.5,17202.94,17219.45,17202.94,8.91,1,target,14.45,1.9,0.65
rw_001,124266,2024-02-01 17:30:00,2024-02-01 17:30:00,1,0.410704,long|short_drift_with|medium_drift_with|session_drift_with|drift_alignment_full|fracture_repair_high|pullback_absorption_deep|impulse_with|participation_mixed|prior_day_drift_against|session_pressure_high|spread_low|late_session,17264.25,17250.73,17250.73,17282.85,-13.79,1,stop,2.35,14.95,0.27
rw_001,124272,2024-02-01 18:00:00,2024-02-01 18:05:00,-1,0.456262,short|short_drift_with|medium_drift_with|session_drift_mixed|drift_alignment_full|fracture_repair_high|pullback_absorption_deep|impulse_with|participation_with|prior_day_drift_with|session_pressure_high|spread_low|late_session,17169.0,17184.53,17184.53,17147.65,-15.53,2,stop,9.25,20.45,0.0
rw_001,124286,2024-02-01 19:10:00,2024-02-01 19:15:00,1,0.30924,long|short_drift_with|medium_drift_with|session_drift_with|drift_alignment_full|fracture_repair_high|pullback_absorption_deep|impulse_with|participation_mixed|prior_day_drift_against|session_pressure_high|spread_mid|late_session,17280.3,17261.99,17261.99,17305.48,-18.31,2,stop,6.6,19.8,0.0
rw_001,124295,2024-02-01 19:55:00,2024-02-01 19:55:00,1,0.325393,long|short_drift_with|medium_drift_with|session_drift_with|drift_alignment_full|fracture_repair_high|pullback_absorption_deep|impulse_with|participation_mixed|prior_day_drift_against|session_pressure_high|spread_low|late_session,17296.05,17277.31,17277.31,17321.82,-20.14,1,stop,12.4,29.05,1.4
rw_001,124303,2024-02-01 20:35:00,2024-02-01 20:35:00,1,0.293878,long|short_drift_with|medium_drift_with|session_drift_with|drift_alignment_full|fracture_repair_high|pullback_absorption_deep|impulse_with|participation_against|prior_day_drift_against|session_pressure_high|spread_low|late_session,17285.85,17265.8,17265.8,17313.42,-20.15,1,stop,5.25,49.2,0.1
rw_001,124465,2024-02-02 11:05:00,2024-02-02 11:05:00,1,0.248327,long|short_drift_with|medium_drift_with|session_drift_with|drift_alignment_full|fracture_repair_high|pullback_absorption_deep|impulse_with|participation_with|prior_day_drift_with|session_pressure_high|spread_high|europe_morning,17534.5,17528.78,17528.78,17542.37,-6.37,1,stop,0.4,13.0,0.65
rw_001,124522,2024-02-02 15:50:00,2024-02-02 15:50:00,-1,0.492163,short|short_drift_with|medium_drift_with|session_drift_with|drift_alignment_full|fracture_repair_high|pullback_absorption_deep|impulse_with|participation_with|prior_day_drift_against|session_pressure_high|spread_low|us_overlap,17432.1,17441.1,17441.1,17419.72,-10.3,1,stop,16.3,10.25,1.3
