fold_id,signal_time,entry_time,exit_time,direction,score,entry_price,exit_price,stop_price,target_price,bars_held,exit_reason
rw_001,2024.02.01 06:20:00,2024.02.01 06:25:00,2024.02.01 06:45:00,long,0.322418,17216.75,17211.48,17211.48,17224.0,5,stop
rw_001,2024.02.01 11:30:00,2024.02.01 11:35:00,2024.02.01 11:40:00,short,0.209424,17230.45,17219.04,17238.75,17219.04,2,target
rw_001,2024.02.01 12:55:00,2024.02.01 13:00:00,2024.02.01 13:05:00,long,0.228777,17248.45,17239.96,17239.96,17260.12,2,stop
rw_001,2024.02.01 14:00:00,2024.02.01 14:05:00,2024.02.01 14:05:00,long,0.24052,17234.25,17244.91,17226.49,17244.91,1,target
rw_001,2024.02.01 16:00:00,2024.02.01 16:05:00,2024.02.01 16:10:00,short,0.420459,17222.85,17231.17,17231.17,17211.4,2,stop
rw_001,2024.02.01 17:20:00,2024.02.01 17:25:00,2024.02.01 17:25:00,long,0.374399,17230.4,17248.56,17217.19,17248.56,1,target
rw_001,2024.02.01 18:15:00,2024.02.01 18:20:00,2024.02.01 18:20:00,short,0.43582,17176.45,17192.71,17192.71,17154.09,1,stop
rw_001,2024.02.01 20:20:00,2024.02.01 20:25:00,2024.02.01 20:35:00,long,0.277391,17269.2,17248.93,17248.93,17297.07,3,stop
rw_001,2024.02.02 12:25:00,2024.02.02 12:30:00,2024.02.02 12:55:00,long,0.346545,17521.9,17514.99,17514.99,17531.4,6,stop
rw_001,2024.02.02 13:00:00,2024.02.02 13:05:00,2024.02.02 13:30:00,long,0.274015,17510.5,17520.26,17503.4,17520.26,6,target
rw_001,2024.02.02 14:40:00,2024.02.02 14:45:00,2024.02.02 14:45:00,long,0.39938,17541.95,17535.23,17535.23,17551.19,1,stop
rw_001,2024.02.02 15:35:00,2024.02.02 15:40:00,2024.02.02 15:40:00,long,0.308191,17436.35,17447.62,17428.15,17447.62,1,target
rw_001,2024.02.02 16:40:00,2024.02.02 16:45:00,2024.02.02 16:45:00,long,0.341867,17479.1,17496.44,17466.49,17496.44,1,target
rw_001,2024.02.02 17:35:00,2024.02.02 17:40:00,2024.02.02 17:40:00,long,0.275293,17519.8,17544.52,17501.82,17544.52,1,target
rw_001,2024.02.02 18:05:00,2024.02.02 18:10:00,2024.02.02 18:10:00,short,0.289171,17538.55,17559.25,17559.25,17510.09,1,stop
rw_001,2024.02.02 20:45:00,2024.02.02 20:50:00,2024.02.02 21:10:00,long,0.501121,17623.9,17654.11,17601.93,17654.11,5,target
rw_001,2024.02.05 10:15:00,2024.02.05 10:20:00,2024.02.05 10:20:00,long,0.253804,17619.35,17614.84,17614.84,17625.55,1,stop
rw_001,2024.02.05 12:45:00,2024.02.05 12:50:00,2024.02.05 13:40:00,long,0.275374,17620.0,17616.4,17613.25,17629.28,11,max_hold
rw_001,2024.02.05 16:50:00,2024.02.05 16:55:00,2024.02.05 16:55:00,long,0.31686,17594.6,17606.57,17585.9,17606.57,1,target
rw_001,2024.02.05 17:35:00,2024.02.05 17:40:00,2024.02.05 17:40:00,short,0.252237,17506.1,17489.32,17518.3,17489.32,1,target
rw_001,2024.02.05 18:10:00,2024.02.05 18:15:00,2024.02.05 18:30:00,long,0.24631,17523.45,17542.78,17509.39,17542.78,4,target
rw_001,2024.02.05 20:00:00,2024.02.05 20:05:00,2024.02.05 20:10:00,long,0.333434,17603.25,17625.66,17586.95,17625.66,2,target
rw_001,2024.02.05 20:40:00,2024.02.05 20:45:00,2024.02.05 21:25:00,long,0.4159,17597.2,17619.82,17580.75,17619.82,9,target
rw_001,2024.02.06 12:25:00,2024.02.06 12:30:00,2024.02.06 12:30:00,long,0.295231,17632.4,17626.39,17626.39,17640.67,1,stop
rw_001,2024.02.06 12:55:00,2024.02.06 13:00:00,2024.02.06 13:10:00,long,0.325192,17643.45,17637.07,17637.07,17652.22,3,stop
rw_001,2024.02.06 16:30:00,2024.02.06 16:35:00,2024.02.06 16:35:00,short,0.361462,17636.05,17625.46,17643.76,17625.46,1,target
rw_001,2024.02.06 17:10:00,2024.02.06 17:15:00,2024.02.06 17:15:00,long,0.440276,17536.45,17552.08,17525.08,17552.08,1,target
rw_001,2024.02.06 17:50:00,2024.02.06 17:55:00,2024.02.06 18:05:00,long,0.349687,17539.35,17557.62,17526.06,17557.62,3,target
rw_001,2024.02.06 18:50:00,2024.02.06 18:55:00,2024.02.06 19:00:00,long,0.32285,17499.8,17484.27,17484.27,17521.15,2,stop
rw_001,2024.02.06 19:40:00,2024.02.06 19:45:00,2024.02.06 19:45:00,long,0.339539,17520.1,17502.38,17502.38,17544.46,1,stop
rw_001,2024.02.06 20:20:00,2024.02.06 20:25:00,2024.02.06 20:30:00,short,0.295829,17499.3,17518.27,17518.27,17473.21,2,stop
rw_001,2024.02.07 06:05:00,2024.02.07 06:10:00,2024.02.07 07:00:00,long,0.265482,17573.65,17572.15,17568.99,17580.06,11,max_hold
rw_001,2024.02.07 08:30:00,2024.02.07 08:35:00,2024.02.07 08:35:00,long,0.231961,17551.8,17557.01,17548.01,17557.01,1,target
rw_001,2024.02.07 10:50:00,2024.02.07 10:55:00,2024.02.07 11:00:00,long,0.228135,17568.85,17564.01,17564.01,17575.5,2,stop
rw_001,2024.02.07 16:50:00,2024.02.07 16:55:00,2024.02.07 16:55:00,short,0.365169,17653.85,17641.11,17663.11,17641.11,1,target
rw_001,2024.02.07 18:00:00,2024.02.07 18:05:00,2024.02.07 18:10:00,long,0.374681,17736.9,17756.53,17722.63,17756.53,2,target
rw_001,2024.02.07 19:55:00,2024.02.07 20:00:00,2024.02.07 20:00:00,long,0.300869,17731.2,17713.57,17713.57,17755.45,1,stop
rw_001,2024.02.07 20:45:00,2024.02.07 20:50:00,2024.02.07 21:40:00,long,0.311512,17759.2,17751.2,17741.2,17783.95,11,max_hold
rw_001,2024.02.08 14:05:00,2024.02.08 14:10:00,2024.02.08 14:10:00,long,0.288543,17715.55,17723.01,17710.12,17723.01,1,target
rw_001,2024.02.08 14:45:00,2024.02.08 14:50:00,2024.02.08 14:50:00,long,0.479363,17727.05,17721.67,17721.67,17734.45,1,stop
rw_001,2024.02.08 15:20:00,2024.02.08 15:25:00,2024.02.08 15:30:00,long,0.312988,17710.9,17705.34,17705.34,17718.54,2,stop
rw_001,2024.02.08 15:55:00,2024.02.08 16:00:00,2024.02.08 16:05:00,long,0.284021,17733.5,17727.11,17727.11,17742.29,2,stop
rw_001,2024.02.08 16:25:00,2024.02.08 16:30:00,2024.02.08 16:30:00,long,0.214161,17743.25,17736.62,17736.62,17752.37,1,stop
rw_001,2024.02.08 17:00:00,2024.02.08 17:05:00,2024.02.08 17:05:00,long,0.250369,17760.3,17751.73,17751.73,17772.08,1,stop
rw_001,2024.02.08 17:55:00,2024.02.08 18:00:00,2024.02.08 18:00:00,long,0.441361,17798.0,17786.99,17786.99,17813.13,1,stop
rw_001,2024.02.08 20:00:00,2024.02.08 20:05:00,2024.02.08 20:15:00,long,0.216964,17786.55,17773.82,17773.82,17804.05,3,stop
rw_001,2024.02.09 12:25:00,2024.02.09 12:30:00,2024.02.09 13:00:00,long,0.37889,17830.45,17824.82,17824.82,17838.19,7,stop
rw_001,2024.02.09 13:20:00,2024.02.09 13:25:00,2024.02.09 13:30:00,long,0.314929,17821.75,17829.78,17815.91,17829.78,2,target
rw_001,2024.02.09 16:40:00,2024.02.09 16:45:00,2024.02.09 16:45:00,long,0.651769,17814.75,17825.94,17806.61,17825.94,1,target
