fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_006,222853,2025-06-25 20:10:00,2025-06-25 20:15:00,-1,0.274721,short|favorable_shadow_mid|adverse_shadow_mid|shadow_imbalance_mixed|shadow_cluster_present|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_mid|volume_confirmation_with|prior_shadow_neutral|session_pressure_high|spread_low|late_session,22215.47,22231.8,22231.8,22193.02,-17.53,2,stop,3.25,20.25,1.2
rw_006,222860,2025-06-25 20:45:00,2025-06-25 21:35:00,1,0.257545,long|favorable_shadow_mid|adverse_shadow_mid|shadow_imbalance_mixed|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_mid|range_release_weak|volume_confirmation_with|prior_shadow_neutral|session_pressure_high|spread_low|late_session,22203.84,22205.34,22187.35,22226.52,0.3,11,max_hold,20.75,11.87,1.2
rw_006,223014,2025-06-26 10:35:00,2025-06-26 10:35:00,-1,0.289657,short|favorable_shadow_high|adverse_shadow_mid|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_strong|volume_confirmation_with|prior_shadow_with_trade|session_pressure_low|spread_high|europe_morning,22318.26,22323.55,22323.55,22310.99,-6.69,1,stop,1.0,10.37,1.4
rw_006,223036,2025-06-26 12:25:00,2025-06-26 12:30:00,-1,0.23761,short|favorable_shadow_high|adverse_shadow_mid|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_strong|volume_confirmation_mixed|prior_shadow_with_trade|session_pressure_mid|spread_high|europe_morning,22346.88,22337.81,22353.48,22337.81,7.67,2,target,11.37,4.13,1.4
rw_006,223068,2025-06-26 15:05:00,2025-06-26 15:10:00,1,0.307502,long|favorable_shadow_high|adverse_shadow_mid|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_strong|volume_confirmation_mixed|prior_shadow_against_trade|session_pressure_mid|spread_high|us_overlap,22371.63,22364.73,22364.73,22381.11,-8.3,2,stop,4.88,7.87,1.4
rw_006,223091,2025-06-26 17:00:00,2025-06-26 17:00:00,1,0.309848,long|favorable_shadow_mid|adverse_shadow_mid|shadow_imbalance_mixed|shadow_cluster_dense|current_shadow_mixed|body_follow_flat|shadow_settlement_strong|range_release_strong|volume_confirmation_with|prior_shadow_against_trade|session_pressure_high|spread_mid|us_overlap,22335.48,22351.45,22323.86,22351.45,14.77,1,target,24.75,0.0,1.2
rw_006,223105,2025-06-26 18:10:00,2025-06-26 18:15:00,1,0.301169,long|favorable_shadow_mid|adverse_shadow_mid|shadow_imbalance_mixed|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_strong|volume_confirmation_with|prior_shadow_against_trade|session_pressure_high|spread_mid|late_session,22376.73,22396.5,22362.35,22396.5,18.57,2,target,21.63,4.75,1.2
rw_006,223120,2025-06-26 19:25:00,2025-06-26 19:45:00,-1,0.246131,short|favorable_shadow_mid|adverse_shadow_mid|shadow_imbalance_mixed|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_weak|volume_confirmation_mixed|prior_shadow_with_trade|session_pressure_mid|spread_low|late_session,22412.36,22389.53,22428.96,22389.53,21.63,5,target,23.5,3.12,1.2
rw_006,223126,2025-06-26 19:55:00,2025-06-26 20:05:00,-1,0.353196,short|favorable_shadow_high|adverse_shadow_mid|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_strong|volume_confirmation_with|prior_shadow_with_trade|session_pressure_mid|spread_mid|late_session,22394.61,22410.5,22410.5,22372.76,-17.09,3,stop,5.0,19.75,1.2
rw_006,223138,2025-06-26 20:55:00,2025-06-26 21:05:00,-1,0.405996,short|favorable_shadow_high|adverse_shadow_mid|shadow_imbalance_favorable|shadow_cluster_dense|current_shadow_favorable|body_follow_flat|shadow_settlement_strong|range_release_weak|volume_confirmation_with|prior_shadow_with_trade|session_pressure_high|spread_mid|late_session,22430.23,22443.25,22443.25,22412.33,-14.22,3,stop,3.5,30.25,1.2
