fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_001,124173,2024-02-01 09:45:00,2024-02-01 09:45:00,1,0.218356,long|reference_probe_thin|acceptance_failure_deep_return|rejection_body_with_fade|return_value_deep|opposing_follow_with_fade|acceptance_density_dense|post_probe_stall_high|volume_rejection_with_fade|prior_overextension_high|session_pressure_high|spread_low|europe_morning,17209.65,17203.97,17203.97,17217.46,-7.08,1,stop,0.25,9.4,1.4
rw_001,124239,2024-02-01 15:15:00,2024-02-01 15:15:00,-1,0.180372,short|reference_probe_thin|acceptance_failure_deep_return|rejection_body_with_fade|return_value_deep|opposing_follow_with_fade|acceptance_density_dense|post_probe_stall_high|volume_rejection_with_fade|prior_overextension_low|session_pressure_high|spread_low|us_overlap,17212.5,17202.94,17219.45,17202.94,8.91,1,target,14.45,1.9,0.65
rw_001,124260,2024-02-01 17:00:00,2024-02-01 17:00:00,-1,0.137922,short|reference_probe_thin|acceptance_failure_deep_return|rejection_body_with_fade|return_value_deep|opposing_follow_mixed|acceptance_density_dense|post_probe_stall_high|volume_rejection_with_fade|prior_overextension_low|session_pressure_high|spread_low|us_overlap,17176.5,17187.66,17187.66,17161.15,-12.56,1,stop,10.5,38.1,1.4
rw_001,124266,2024-02-01 17:30:00,2024-02-01 17:30:00,1,0.230449,long|reference_probe_thin|acceptance_failure_deep_return|rejection_body_with_fade|return_value_deep|opposing_follow_with_fade|acceptance_density_dense|post_probe_stall_mid|volume_rejection_mixed|prior_overextension_high|session_pressure_high|spread_low|late_session,17264.25,17250.73,17250.73,17282.85,-13.79,1,stop,2.35,14.95,0.27
rw_001,124272,2024-02-01 18:00:00,2024-02-01 18:05:00,-1,0.202527,short|reference_probe_thin|acceptance_failure_deep_return|rejection_body_with_fade|return_value_deep|opposing_follow_with_fade|acceptance_density_dense|post_probe_stall_high|volume_rejection_with_fade|prior_overextension_low|session_pressure_high|spread_low|late_session,17169.0,17184.53,17184.53,17147.65,-15.53,2,stop,9.25,20.45,0.0
rw_001,124287,2024-02-01 19:15:00,2024-02-01 19:20:00,1,0.14137,long|reference_probe_thin|acceptance_failure_deep_return|rejection_body_against|return_value_deep|opposing_follow_with_fade|acceptance_density_mixed|post_probe_stall_high|volume_rejection_mixed|prior_overextension_high|session_pressure_high|spread_low|late_session,17275.6,17256.87,17256.87,17301.35,-20.13,2,stop,5.15,25.35,1.4
rw_001,124295,2024-02-01 19:55:00,2024-02-01 19:55:00,1,0.129873,long|reference_probe_thin|acceptance_failure_deep_return|rejection_body_with_fade|return_value_deep|opposing_follow_with_fade|acceptance_density_dense|post_probe_stall_mid|volume_rejection_mixed|prior_overextension_high|session_pressure_high|spread_low|late_session,17296.05,17277.31,17277.31,17321.82,-20.14,1,stop,12.4,29.05,1.4
rw_001,124303,2024-02-01 20:35:00,2024-02-01 20:35:00,1,0.14264,long|reference_probe_thin|acceptance_failure_deep_return|rejection_body_with_fade|return_value_deep|opposing_follow_with_fade|acceptance_density_dense|post_probe_stall_high|volume_rejection_against|prior_overextension_high|session_pressure_high|spread_low|late_session,17285.85,17265.8,17265.8,17313.42,-20.15,1,stop,5.25,49.2,0.1
rw_001,124475,2024-02-02 11:55:00,2024-02-02 12:05:00,-1,0.110062,short|reference_probe_thin|acceptance_failure_deep_return|rejection_body_with_fade|return_value_mid|opposing_follow_mixed|acceptance_density_dense|post_probe_stall_high|volume_rejection_mixed|prior_overextension_high|session_pressure_high|spread_low|europe_morning,17513.25,17504.04,17519.94,17504.04,7.81,3,target,10.45,3.0,1.4
rw_001,124488,2024-02-02 13:00:00,2024-02-02 13:15:00,-1,0.125839,short|reference_probe_thin|acceptance_failure_deep_return|rejection_body_with_fade|return_value_mid|opposing_follow_mixed|acceptance_density_dense|post_probe_stall_mid|volume_rejection_mixed|prior_overextension_high|session_pressure_high|spread_low|europe_morning,17512.05,17519.09,17519.09,17502.37,-8.44,4,stop,7.15,7.35,1.4
rw_001,124519,2024-02-02 15:35:00,2024-02-02 15:35:00,-1,0.266699,short|reference_probe_thin|acceptance_failure_deep_return|rejection_body_with_fade|return_value_deep|opposing_follow_with_fade|acceptance_density_dense|post_probe_stall_mid|volume_rejection_with_fade|prior_overextension_high|session_pressure_high|spread_high|us_overlap,17430.0,17436.62,17436.62,17420.89,-6.62,1,stop,15.75,10.05,0.0
rw_001,124536,2024-02-02 17:00:00,2024-02-02 17:00:00,1,0.190617,long|reference_probe_thin|acceptance_failure_deep_return|rejection_body_with_fade|return_value_deep|opposing_follow_with_fade|acceptance_density_dense|post_probe_stall_high|volume_rejection_with_fade|prior_overextension_low|session_pressure_high|spread_low|us_overlap,17494.45,17513.89,17480.31,17513.89,18.19,1,target,23.2,8.7,1.25
rw_001,124545,2024-02-02 17:45:00,2024-02-02 18:00:00,1,0.199454,long|reference_probe_thin|acceptance_failure_deep_return|rejection_body_with_fade|return_value_deep|opposing_follow_with_fade|acceptance_density_dense|post_probe_stall_mid|volume_rejection_with_fade|prior_overextension_low|session_pressure_high|spread_low|late_session,17556.7,17538.06,17538.06,17582.33,-18.79,4,stop,12.95,47.05,0.15
rw_001,124558,2024-02-02 18:50:00,2024-02-02 19:25:00,1,0.155601,long|reference_probe_thin|acceptance_failure_deep_return|rejection_body_with_fade|return_value_deep|opposing_follow_with_fade|acceptance_density_dense|post_probe_stall_high|volume_rejection_with_fade|prior_overextension_low|session_pressure_high|spread_low|late_session,17605.75,17636.13,17583.66,17636.13,28.98,8,target,48.4,9.8,1.4
rw_001,124569,2024-02-02 19:45:00,2024-02-02 19:55:00,-1,0.174316,short|reference_probe_thin|acceptance_failure_deep_return|rejection_body_with_fade|return_value_mid|opposing_follow_mixed|acceptance_density_dense|post_probe_stall_mid|volume_rejection_mixed|prior_overextension_high|session_pressure_high|spread_low|late_session,17585.65,17607.42,17607.42,17555.71,-21.77,3,stop,18.05,27.6,0.0
rw_001,124579,2024-02-02 20:35:00,2024-02-02 20:45:00,-1,0.152504,short|reference_probe_thin|acceptance_failure_deep_return|rejection_body_with_fade|return_value_mid|opposing_follow_mixed|acceptance_density_dense|post_probe_stall_high|volume_rejection_with_fade|prior_overextension_high|session_pressure_high|spread_low|late_session,17603.9,17626.9,17626.9,17572.28,-23.55,3,stop,20.4,28.95,0.55
rw_001,124750,2024-02-05 11:55:00,2024-02-05 11:55:00,-1,0.095073,short|reference_probe_thin|acceptance_failure_deep_return|rejection_body_with_fade|return_value_deep|opposing_follow_with_fade|acceptance_density_dense|post_probe_stall_high|volume_rejection_mixed|prior_overextension_mid|session_pressure_high|spread_high|europe_morning,17584.2,17590.33,17590.33,17575.77,-7.53,1,stop,3.4,7.25,1.4
