fold_id,signal_time,entry_time,exit_time,direction,score,entry_price,exit_price,stop_price,target_price,bars_held,exit_reason
rw_001,2024.02.01 09:40:00,2024.02.01 09:45:00,2024.02.01 09:45:00,long,0.218356,17209.65,17203.97,17203.97,17217.46,1,stop
rw_001,2024.02.01 15:10:00,2024.02.01 15:15:00,2024.02.01 15:15:00,short,0.180372,17212.5,17202.94,17219.45,17202.94,1,target
rw_001,2024.02.01 16:55:00,2024.02.01 17:00:00,2024.02.01 17:00:00,short,0.137922,17176.5,17187.66,17187.66,17161.15,1,stop
rw_001,2024.02.01 17:25:00,2024.02.01 17:30:00,2024.02.01 17:30:00,long,0.230449,17264.25,17250.73,17250.73,17282.85,1,stop
rw_001,2024.02.01 17:55:00,2024.02.01 18:00:00,2024.02.01 18:05:00,short,0.202527,17169.0,17184.53,17184.53,17147.65,2,stop
rw_001,2024.02.01 19:10:00,2024.02.01 19:15:00,2024.02.01 19:20:00,long,0.14137,17275.6,17256.87,17256.87,17301.35,2,stop
rw_001,2024.02.01 19:50:00,2024.02.01 19:55:00,2024.02.01 19:55:00,long,0.129873,17296.05,17277.31,17277.31,17321.82,1,stop
rw_001,2024.02.01 20:30:00,2024.02.01 20:35:00,2024.02.01 20:35:00,long,0.14264,17285.85,17265.8,17265.8,17313.42,1,stop
rw_001,2024.02.02 11:50:00,2024.02.02 11:55:00,2024.02.02 12:05:00,short,0.110062,17513.25,17504.04,17519.94,17504.04,3,target
rw_001,2024.02.02 12:55:00,2024.02.02 13:00:00,2024.02.02 13:15:00,short,0.125839,17512.05,17519.09,17519.09,17502.37,4,stop
rw_001,2024.02.02 15:30:00,2024.02.02 15:35:00,2024.02.02 15:35:00,short,0.266699,17430.0,17436.62,17436.62,17420.89,1,stop
rw_001,2024.02.02 16:55:00,2024.02.02 17:00:00,2024.02.02 17:00:00,long,0.190617,17494.45,17513.89,17480.31,17513.89,1,target
rw_001,2024.02.02 17:40:00,2024.02.02 17:45:00,2024.02.02 18:00:00,long,0.199454,17556.7,17538.06,17538.06,17582.33,4,stop
rw_001,2024.02.02 18:45:00,2024.02.02 18:50:00,2024.02.02 19:25:00,long,0.155601,17605.75,17636.13,17583.66,17636.13,8,target
rw_001,2024.02.02 19:40:00,2024.02.02 19:45:00,2024.02.02 19:55:00,short,0.174316,17585.65,17607.42,17607.42,17555.71,3,stop
rw_001,2024.02.02 20:30:00,2024.02.02 20:35:00,2024.02.02 20:45:00,short,0.152504,17603.9,17626.9,17626.9,17572.28,3,stop
rw_001,2024.02.05 11:50:00,2024.02.05 11:55:00,2024.02.05 11:55:00,short,0.095073,17584.2,17590.33,17590.33,17575.77,1,stop
rw_001,2024.02.05 16:30:00,2024.02.05 16:35:00,2024.02.05 16:35:00,long,0.151663,17637.8,17630.62,17630.62,17647.68,1,stop
rw_001,2024.02.05 17:00:00,2024.02.05 17:05:00,2024.02.05 17:05:00,short,0.270907,17559.45,17568.54,17568.54,17546.95,1,stop
rw_001,2024.02.05 17:40:00,2024.02.05 17:45:00,2024.02.05 17:45:00,short,0.235106,17469.0,17481.47,17481.47,17451.85,1,stop
rw_001,2024.02.05 18:30:00,2024.02.05 18:35:00,2024.02.05 18:40:00,long,0.112177,17547.6,17533.19,17533.19,17567.41,2,stop
rw_001,2024.02.05 19:10:00,2024.02.05 19:15:00,2024.02.05 19:30:00,long,0.159631,17579.95,17601.49,17564.28,17601.49,4,target
rw_001,2024.02.05 19:40:00,2024.02.05 19:45:00,2024.02.05 19:50:00,long,0.100509,17615.5,17599.44,17599.44,17637.58,2,stop
rw_001,2024.02.05 20:25:00,2024.02.05 20:30:00,2024.02.05 20:35:00,short,0.098838,17585.45,17602.54,17602.54,17561.95,2,stop
rw_001,2024.02.06 13:35:00,2024.02.06 13:40:00,2024.02.06 13:40:00,short,0.169671,17583.0,17589.67,17589.67,17573.83,1,stop
rw_001,2024.02.06 14:25:00,2024.02.06 14:30:00,2024.02.06 14:35:00,short,0.113521,17583.45,17591.03,17591.03,17573.03,2,stop
rw_001,2024.02.06 16:45:00,2024.02.06 16:50:00,2024.02.06 16:50:00,short,0.250286,17604.5,17592.19,17613.45,17592.19,1,target
rw_001,2024.02.06 17:20:00,2024.02.06 17:25:00,2024.02.06 17:25:00,short,0.192832,17523.25,17506.84,17535.19,17506.84,1,target
rw_001,2024.02.06 18:15:00,2024.02.06 18:20:00,2024.02.06 18:40:00,long,0.124827,17551.75,17537.36,17537.36,17571.54,5,stop
rw_001,2024.02.06 19:00:00,2024.02.06 19:05:00,2024.02.06 19:20:00,short,0.195646,17491.5,17469.58,17507.44,17469.58,4,target
rw_001,2024.02.06 20:00:00,2024.02.06 20:05:00,2024.02.06 20:10:00,long,0.116648,17515.1,17496.65,17496.65,17540.47,2,stop
rw_001,2024.02.06 20:35:00,2024.02.06 20:40:00,2024.02.06 21:05:00,long,0.136633,17533.45,17514.75,17514.75,17559.16,6,stop
rw_001,2024.02.07 11:15:00,2024.02.07 11:20:00,2024.02.07 11:20:00,long,0.149833,17572.95,17579.77,17567.99,17579.77,1,target
rw_001,2024.02.07 14:55:00,2024.02.07 15:00:00,2024.02.07 15:00:00,long,0.145973,17621.8,17630.51,17615.46,17630.51,1,target
rw_001,2024.02.07 16:05:00,2024.02.07 16:10:00,2024.02.07 16:20:00,long,0.17982,17671.65,17681.55,17664.45,17681.55,3,target
