fold_id,signal_time,entry_time,exit_time,direction,score,residual_band,causal_cost_edge,decision_spread_broker_points,applicable_execution_spread_broker_points,cost_source,execution_spread_fallback_used,gross_broker_points,spread_cost_broker_points,net_broker_points,evaluable_after_cost,exclusion_reason,market_day,market_hour
V2D002,2024-07-11 12:50:00,2024-07-11 12:55:00,2024-07-11 13:25:00,-1,-0.41453478898465373,0.0,0.2444190972788048,125.0,125.0,max_decision_and_execution_spread,False,-0.0,125.0,-125.0,True,,2024-07-11,5
V2D002,2024-07-11 14:10:00,2024-07-11 14:15:00,2024-07-11 14:45:00,-1,-1.0729595150467997,0.0,0.3247456159341813,125.0,125.0,max_decision_and_execution_spread,False,-575.0,125.0,-700.0,True,,2024-07-11,7
V2D002,2024-07-12 07:15:00,2024-07-12 07:20:00,2024-07-12 07:50:00,-1,-0.37221580597283227,0.0,0.24748391354563204,125.0,125.0,max_decision_and_execution_spread,False,1111.9999999998981,125.0,986.9999999998981,True,,2024-07-12,0
V2D002,2024-07-15 03:00:00,2024-07-15 03:05:00,2024-07-15 03:35:00,-1,-0.5044625533566255,0.0,0.09701202949165874,125.0,125.0,max_decision_and_execution_spread,False,-1750.0,125.0,-1875.0,True,,2024-07-14,20
V2D002,2024-07-15 04:40:00,2024-07-15 04:45:00,2024-07-15 05:15:00,-1,-0.5209948520746891,0.0,0.18606959002667467,125.0,125.0,max_decision_and_execution_spread,False,463.00000000010186,125.0,338.00000000010186,True,,2024-07-14,21
V2D002,2024-07-15 06:40:00,2024-07-15 06:45:00,2024-07-15 07:15:00,-1,-0.33891124761702784,0.0,0.2118195297606424,125.0,125.0,max_decision_and_execution_spread,False,125.0,125.0,0.0,True,,2024-07-14,23
V2D002,2024-07-15 12:45:00,2024-07-15 12:50:00,2024-07-15 13:20:00,-1,-0.26818399945173593,0.0,0.20566257626654014,125.0,125.0,max_decision_and_execution_spread,False,436.99999999989814,125.0,311.99999999989814,True,,2024-07-15,5
V2D002,2024-07-15 21:35:00,2024-07-15 21:40:00,2024-07-15 22:10:00,-1,-0.24751962608972208,0.0,0.04198094065294374,125.0,125.0,max_decision_and_execution_spread,False,-1763.0000000001019,125.0,-1888.0000000001019,True,,2024-07-15,14
V2D002,2024-07-17 13:40:00,2024-07-17 13:45:00,2024-07-17 14:15:00,-1,-0.1541773449510991,0.0,0.10251153254741617,125.0,125.0,max_decision_and_execution_spread,False,5225.0,125.0,5100.0,True,,2024-07-17,6
V2D002,2024-07-17 20:35:00,2024-07-17 20:40:00,2024-07-17 21:10:00,-1,-0.48465266558966275,0.0,0.04751496721467282,125.0,125.0,max_decision_and_execution_spread,False,1350.0,125.0,1225.0,True,,2024-07-17,13
V2D002,2024-07-18 03:45:00,2024-07-18 03:50:00,2024-07-18 04:20:00,-1,-0.49810246679315984,0.0,0.17789373814041423,125.0,125.0,max_decision_and_execution_spread,False,236.99999999989814,125.0,111.99999999989814,True,,2024-07-17,20
V2D002,2024-07-22 14:45:00,2024-07-22 14:50:00,2024-07-22 15:20:00,-1,-0.19739033870063208,0.0,0.10410882842864817,125.0,125.0,max_decision_and_execution_spread,False,-1075.0,125.0,-1200.0,True,,2024-07-22,7
V2D002,2024-07-23 22:25:00,2024-07-23 22:30:00,2024-07-23 23:00:00,-1,-0.18488669763914026,0.0,0.07111026832274625,125.0,125.0,max_decision_and_execution_spread,False,6200.0,125.0,6075.0,True,,2024-07-23,15
V2D002,2024-07-29 02:45:00,2024-07-29 02:50:00,2024-07-29 03:20:00,-1,-0.5588264644247333,0.0,0.09979044007584523,125.0,125.0,max_decision_and_execution_spread,False,-3275.0,125.0,-3400.0,True,,2024-07-28,19
V2D002,2024-07-31 07:00:00,2024-07-31 07:05:00,2024-07-31 07:35:00,-1,-1.3288549618321854,0.0,0.15267175572519084,125.0,125.0,max_decision_and_execution_spread,False,61.99999999989814,125.0,-63.00000000010186,True,,2024-07-31,0
V2D002,2024-07-31 14:00:00,2024-07-31 14:05:00,2024-07-31 14:35:00,-1,-1.1016132915964432,0.0,0.0902961714423314,125.0,125.0,max_decision_and_execution_spread,False,-550.0,125.0,-675.0,True,,2024-07-31,7
V2D005,2025-02-04 18:30:00,2025-02-04 18:35:00,2025-02-04 19:05:00,-1,-0.3117913832199556,0.0,0.03401360544217697,120.0,120.0,max_decision_and_execution_spread,False,1750.0,120.0,1630.0,True,,2025-02-04,11
V2D005,2025-02-06 16:00:00,2025-02-06 16:05:00,2025-02-06 16:35:00,-1,-0.25897790055248315,0.0,0.09668508287292706,140.0,120.0,max_decision_and_execution_spread,False,990.0000000001455,140.0,850.0000000001455,True,,2025-02-06,9
V2D005,2025-02-07 10:10:00,2025-02-07 10:15:00,2025-02-07 10:45:00,-1,-0.7297374701669478,0.0,0.16038186157517903,140.0,140.0,max_decision_and_execution_spread,False,975.0,140.0,835.0,True,,2025-02-07,3
V2D005,2025-02-12 02:50:00,2025-02-12 02:55:00,2025-02-12 03:25:00,-1,-0.8449412439093124,0.0,0.16050444253367718,140.0,140.0,max_decision_and_execution_spread,False,2038.0000000001019,140.0,1898.0000000001019,True,,2025-02-11,19
V2D005,2025-02-12 12:30:00,2025-02-12 12:35:00,2025-02-12 13:05:00,-1,-0.2697114865107347,0.0,0.1210243849728051,140.0,140.0,max_decision_and_execution_spread,False,-1800.0,140.0,-1940.0,True,,2025-02-12,5
V2D005,2025-02-24 05:50:00,2025-02-24 05:55:00,2025-02-24 06:25:00,-1,-0.30439855918015796,0.0,0.17046319314088848,140.0,140.0,max_decision_and_execution_spread,False,-150.0,140.0,-290.0,True,,2025-02-23,22
V2D005,2025-02-27 12:25:00,2025-02-27 12:30:00,2025-02-27 13:00:00,-1,-0.5954859321859864,0.0,0.08657116355766281,140.0,140.0,max_decision_and_execution_spread,False,311.99999999989814,140.0,171.99999999989814,True,,2025-02-27,5
V2D005,2025-02-28 01:40:00,2025-02-28 01:45:00,2025-02-28 02:15:00,-1,-0.4742853455507482,0.0,0.05420403949151408,140.0,140.0,max_decision_and_execution_spread,False,-1362.000000000262,140.0,-1502.000000000262,True,,2025-02-27,18
V2D005,2025-02-28 12:50:00,2025-02-28 12:55:00,2025-02-28 13:25:00,-1,-0.3022247096683812,0.0,0.09402546523016306,140.0,140.0,max_decision_and_execution_spread,False,-300.0,140.0,-440.0,True,,2025-02-28,5
V2D005,2025-03-12 02:15:00,2025-03-12 02:20:00,2025-03-12 02:50:00,-1,-0.1499089286700102,0.0,0.030909057457730094,140.0,140.0,max_decision_and_execution_spread,False,-3036.999999999898,140.0,-3176.999999999898,True,,2025-03-11,19
V2D005,2025-03-18 19:15:00,2025-03-18 19:20:00,2025-03-18 19:50:00,-1,-0.0855076753922014,0.0,0.03044783693491771,120.0,120.0,max_decision_and_execution_spread,False,1400.0,120.0,1280.0,True,,2025-03-18,12
V2D005,2025-03-19 16:30:00,2025-03-19 16:35:00,2025-03-19 17:05:00,-1,-0.15545719529295848,0.0,0.07772859764654994,120.0,120.0,max_decision_and_execution_spread,False,-9313.000000000102,120.0,-9433.000000000102,True,,2025-03-19,9
V2D005,2025-03-20 03:00:00,2025-03-20 03:05:00,2025-03-20 03:35:00,-1,-0.34097847358130895,0.0,0.1315068493150685,140.0,140.0,max_decision_and_execution_spread,False,-2850.0,140.0,-2990.0,True,,2025-03-19,20
V2D005,2025-03-24 22:55:00,2025-03-24 23:00:00,2025-03-24 23:30:00,-1,-1.357490781627127,0.0,0.06555287476669655,120.0,140.0,max_decision_and_execution_spread,False,-86.99999999989814,140.0,-226.99999999989814,True,,2025-03-24,16
V2D005,2025-03-27 21:15:00,2025-03-27 21:20:00,2025-03-27 21:50:00,-1,-0.2715746421268214,0.0,0.035694366982710765,120.0,120.0,max_decision_and_execution_spread,False,-3061.999999999898,120.0,-3181.999999999898,True,,2025-03-27,14
V2D005,2025-04-01 19:20:00,2025-04-01 19:25:00,2025-04-01 19:55:00,-1,-0.367615869694316,0.0,0.027147018069734102,120.0,120.0,max_decision_and_execution_spread,False,2825.0,120.0,2705.0,True,,2025-04-01,12
V2D005,2025-04-03 04:25:00,2025-04-03 04:30:00,2025-04-03 05:00:00,-1,-0.34235144363855513,0.0,0.03394419412846235,140.0,140.0,max_decision_and_execution_spread,False,-2537.000000000262,140.0,-2677.000000000262,True,,2025-04-02,21
V2D005,2025-04-08 09:50:00,2025-04-08 09:55:00,2025-04-08 10:25:00,-1,-0.1671499585750118,0.0,0.043496271748136105,140.0,140.0,max_decision_and_execution_spread,False,-7861.999999999898,140.0,-8001.999999999898,True,,2025-04-08,2
V2D005,2025-04-14 07:30:00,2025-04-14 07:35:00,2025-04-14 08:05:00,-1,-0.17131732641142117,0.0,0.08721609344581442,140.0,140.0,max_decision_and_execution_spread,False,-2450.0,140.0,-2590.0,True,,2025-04-14,0
V2D005,2025-04-22 08:10:00,2025-04-22 08:15:00,2025-04-22 08:45:00,-1,-0.548392754240634,0.0,0.08418309823866967,140.0,140.0,max_decision_and_execution_spread,False,-537.0000000002619,140.0,-677.0000000002619,True,,2025-04-22,1
V2D005,2025-04-24 19:20:00,2025-04-24 19:25:00,2025-04-24 19:55:00,-1,-0.2779554830028008,0.0,0.031766340914605805,120.0,120.0,max_decision_and_execution_spread,False,-3900.0,120.0,-4020.0,True,,2025-04-24,12
V2D005,2025-04-29 19:10:00,2025-04-29 19:15:00,2025-04-29 19:45:00,-1,-0.14382022471910114,0.0,0.028764044943820222,120.0,120.0,max_decision_and_execution_spread,False,1300.0,120.0,1180.0,True,,2025-04-29,12
V2D005,2025-04-30 03:10:00,2025-04-30 03:15:00,2025-04-30 03:45:00,-1,-0.1915504948387735,0.0,0.11918697456634797,140.0,140.0,max_decision_and_execution_spread,False,1586.9999999998981,140.0,1446.9999999998981,True,,2025-04-29,20
