fold_id,signal_time,entry_time,exit_time,direction,score,entry_price,exit_price,stop_price,target_price,bars_held,exit_reason
rw_001,2024.02.01 06:00:00,2024.02.01 06:05:00,2024.02.01 06:10:00,short,0.726665,17209.1,17214.45,17214.45,17201.75,2,stop
rw_001,2024.02.01 06:40:00,2024.02.01 06:45:00,2024.02.01 07:00:00,short,0.537411,17216.8,17209.9,17221.82,17209.9,4,target
rw_001,2024.02.01 12:45:00,2024.02.01 12:50:00,2024.02.01 13:00:00,short,0.619941,17243.9,17252.51,17252.51,17232.06,3,stop
rw_001,2024.02.01 17:50:00,2024.02.01 17:55:00,2024.02.01 18:00:00,short,0.574136,17185.1,17164.69,17199.95,17164.69,2,target
rw_001,2024.02.01 18:20:00,2024.02.01 18:25:00,2024.02.01 18:35:00,long,0.256488,17187.8,17210.38,17171.38,17210.38,3,target
rw_001,2024.02.01 18:55:00,2024.02.01 19:00:00,2024.02.01 19:00:00,short,1.032189,17220.3,17238.28,17238.28,17195.58,1,stop
rw_001,2024.02.01 19:40:00,2024.02.01 19:45:00,2024.02.01 19:45:00,short,1.028926,17241.45,17259.89,17259.89,17216.09,1,stop
rw_001,2024.02.01 20:25:00,2024.02.01 20:30:00,2024.02.01 20:30:00,short,0.839381,17269.2,17289.43,17289.43,17241.39,1,stop
rw_001,2024.02.02 06:10:00,2024.02.02 06:15:00,2024.02.02 06:15:00,short,1.146652,17509.65,17513.9,17513.9,17503.81,1,stop
rw_001,2024.02.02 09:00:00,2024.02.02 09:05:00,2024.02.02 09:10:00,short,-0.095682,17500.75,17504.71,17504.71,17495.31,2,stop
rw_001,2024.02.02 15:30:00,2024.02.02 15:35:00,2024.02.02 15:35:00,short,2.803471,17430.0,17436.62,17436.62,17420.89,1,stop
rw_001,2024.02.02 18:10:00,2024.02.02 18:15:00,2024.02.02 18:30:00,long,-0.024612,17554.25,17583.01,17533.33,17583.01,4,target
rw_001,2024.02.02 18:40:00,2024.02.02 18:45:00,2024.02.02 19:15:00,short,1.533718,17599.65,17621.72,17621.72,17569.31,7,stop
rw_001,2024.02.02 19:35:00,2024.02.02 19:40:00,2024.02.02 19:40:00,long,0.883688,17657.1,17635.13,17635.13,17687.31,1,stop
rw_001,2024.02.02 20:10:00,2024.02.02 20:15:00,2024.02.02 20:25:00,long,0.473375,17630.6,17608.27,17608.27,17661.31,3,stop
rw_001,2024.02.02 20:40:00,2024.02.02 20:45:00,2024.02.02 21:00:00,long,0.532333,17621.5,17652.07,17599.27,17652.07,4,target
rw_001,2024.02.05 06:25:00,2024.02.05 06:30:00,2024.02.05 07:00:00,short,2.362479,17587.8,17592.87,17592.87,17580.83,7,stop
rw_001,2024.02.05 09:30:00,2024.02.05 09:35:00,2024.02.05 09:35:00,long,-0.08976,17598.6,17603.4,17595.11,17603.4,1,target
rw_001,2024.02.05 11:15:00,2024.02.05 11:20:00,2024.02.05 11:25:00,short,-0.043554,17610.45,17602.67,17616.11,17602.67,2,target
rw_001,2024.02.05 17:15:00,2024.02.05 17:20:00,2024.02.05 17:20:00,short,0.117467,17519.2,17529.69,17529.69,17504.78,1,stop
rw_001,2024.02.05 19:00:00,2024.02.05 19:05:00,2024.02.05 19:20:00,long,0.150862,17569.3,17590.66,17553.77,17590.66,4,target
rw_001,2024.02.05 19:30:00,2024.02.05 19:35:00,2024.02.05 19:35:00,short,0.658411,17600.1,17615.84,17615.84,17578.45,1,stop
rw_001,2024.02.05 20:05:00,2024.02.05 20:10:00,2024.02.05 20:20:00,long,0.814562,17610.25,17593.85,17593.85,17632.79,3,stop
rw_001,2024.02.05 20:50:00,2024.02.05 20:55:00,2024.02.05 21:05:00,short,0.623125,17592.9,17608.66,17608.66,17571.23,3,stop
rw_001,2024.02.06 06:15:00,2024.02.06 06:20:00,2024.02.06 06:35:00,long,-0.232128,17638.35,17643.01,17634.96,17643.01,4,target
rw_001,2024.02.06 06:45:00,2024.02.06 06:50:00,2024.02.06 06:50:00,long,0.404595,17644.15,17648.59,17640.92,17648.59,1,target
