fold_id,signal_time,entry_time,exit_time,direction,score,entry_price,exit_price,stop_price,target_price,bars_held,exit_reason
rw_001,2024.02.01 14:40:00,2024.02.01 14:45:00,2024.02.01 14:45:00,long,0.156642,17255.85,17248.77,17248.77,17265.59,1,stop
rw_001,2024.02.01 15:10:00,2024.02.01 15:15:00,2024.02.01 15:15:00,short,0.204504,17212.5,17202.94,17219.45,17202.94,1,target
rw_001,2024.02.01 16:45:00,2024.02.01 16:50:00,2024.02.01 16:55:00,short,0.192276,17209.2,17194.64,17219.79,17194.64,2,target
rw_001,2024.02.01 17:25:00,2024.02.01 17:30:00,2024.02.01 17:30:00,long,0.221698,17264.25,17250.73,17250.73,17282.85,1,stop
rw_001,2024.02.01 17:55:00,2024.02.01 18:00:00,2024.02.01 18:05:00,short,0.235444,17169.0,17184.53,17184.53,17147.65,2,stop
rw_001,2024.02.01 19:05:00,2024.02.01 19:10:00,2024.02.01 19:15:00,long,0.150855,17280.3,17261.99,17261.99,17305.48,2,stop
rw_001,2024.02.01 20:00:00,2024.02.01 20:05:00,2024.02.01 20:10:00,short,0.167485,17239.6,17259.05,17259.05,17212.85,2,stop
rw_001,2024.02.01 20:35:00,2024.02.01 20:40:00,2024.02.01 20:45:00,short,0.221418,17244.0,17263.89,17263.89,17216.65,2,stop
rw_001,2024.02.02 12:55:00,2024.02.02 13:00:00,2024.02.02 13:15:00,short,0.153955,17512.05,17519.09,17519.09,17502.37,4,stop
rw_001,2024.02.02 14:15:00,2024.02.02 14:20:00,2024.02.02 14:25:00,long,0.174905,17530.0,17539.42,17523.15,17539.42,2,target
rw_001,2024.02.02 15:30:00,2024.02.02 15:35:00,2024.02.02 15:35:00,short,0.239047,17430.0,17436.62,17436.62,17420.89,1,stop
rw_001,2024.02.02 17:40:00,2024.02.02 17:45:00,2024.02.02 18:00:00,long,0.189394,17556.7,17538.06,17538.06,17582.33,4,stop
rw_001,2024.02.02 18:45:00,2024.02.02 18:50:00,2024.02.02 19:25:00,long,0.190697,17605.75,17636.13,17583.66,17636.13,8,target
rw_001,2024.02.02 20:00:00,2024.02.02 20:05:00,2024.02.02 20:25:00,long,0.203265,17625.3,17602.94,17602.94,17656.05,5,stop
