fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_001,124144,2024-02-01 07:20:00,2024-02-01 07:30:00,-1,0.911907,short|cross_family_fragile_candidate_hardening,17208.35,17201.82,17213.1,17201.82,5.13,3,target,6.75,0.0,1.4
rw_001,124150,2024-02-01 07:50:00,2024-02-01 07:55:00,-1,0.854389,short|cross_family_fragile_candidate_hardening,17201.1,17195.05,17205.5,17195.05,4.65,2,target,8.2,0.1,1.4
rw_001,124202,2024-02-01 12:10:00,2024-02-01 12:10:00,-1,0.821327,short|cross_family_fragile_candidate_hardening,17233.8,17242.63,17242.63,17221.66,-10.23,1,stop,0.85,11.15,1.4
rw_001,124214,2024-02-01 13:10:00,2024-02-01 13:50:00,-1,0.819572,short|cross_family_fragile_candidate_hardening,17238.1,17226.68,17246.4,17226.68,10.02,9,target,16.65,1.15,1.4
rw_001,124230,2024-02-01 14:30:00,2024-02-01 14:40:00,-1,0.883681,short|cross_family_fragile_candidate_hardening,17240.9,17248.27,17248.27,17230.77,-8.77,3,stop,1.65,15.25,1.4
rw_001,124284,2024-02-01 19:00:00,2024-02-01 19:00:00,-1,0.84239,short|cross_family_fragile_candidate_hardening,17220.3,17238.28,17238.28,17195.58,-19.38,1,stop,1.75,34.6,1.4
rw_001,124293,2024-02-01 19:45:00,2024-02-01 19:45:00,1,0.884459,long|cross_family_fragile_candidate_hardening,17241.45,17266.81,17223.01,17266.81,23.96,1,target,37.65,0.75,1.4
rw_001,124481,2024-02-02 12:25:00,2024-02-02 12:25:00,1,0.681464,long|cross_family_fragile_candidate_hardening,17513.2,17522.69,17506.3,17522.69,8.09,1,target,9.95,1.45,1.4
rw_001,124487,2024-02-02 12:55:00,2024-02-02 12:55:00,1,0.833994,long|cross_family_fragile_candidate_hardening,17519.8,17512.77,17512.77,17529.47,-7.55,1,stop,0.3,8.95,0.52
rw_001,124496,2024-02-02 13:40:00,2024-02-02 14:05:00,1,0.908693,long|cross_family_fragile_candidate_hardening,17516.95,17509.93,17509.93,17526.6,-8.42,6,stop,6.75,9.6,1.4
rw_001,124502,2024-02-02 14:10:00,2024-02-02 14:15:00,1,0.646969,long|cross_family_fragile_candidate_hardening,17512.6,17521.93,17505.81,17521.93,7.93,2,target,14.7,2.6,1.4
rw_001,124508,2024-02-02 14:40:00,2024-02-02 14:50:00,1,0.767361,long|cross_family_fragile_candidate_hardening,17538.0,17531.17,17531.17,17547.39,-8.23,3,stop,4.25,16.5,1.4
rw_001,124557,2024-02-02 18:45:00,2024-02-02 19:25:00,1,0.75778,long|cross_family_fragile_candidate_hardening,17599.65,17629.99,17577.58,17629.99,29.99,9,target,54.5,4.65,0.35
rw_001,124584,2024-02-02 21:00:00,2024-02-02 21:00:00,-1,0.076785,short|cross_family_fragile_candidate_hardening,17632.05,17653.35,17653.35,17602.77,-22.65,1,stop,1.7,21.55,1.35
rw_001,124770,2024-02-05 13:35:00,2024-02-05 13:45:00,1,0.726483,long|cross_family_fragile_candidate_hardening,17620.4,17613.32,17613.32,17630.13,-8.48,3,stop,2.25,8.75,1.4
rw_001,124785,2024-02-05 14:50:00,2024-02-05 14:50:00,-1,0.649164,short|cross_family_fragile_candidate_hardening,17629.05,17636.07,17636.07,17619.4,-8.42,1,stop,0.2,9.9,1.4
rw_001,124791,2024-02-05 15:20:00,2024-02-05 15:20:00,1,0.966432,long|cross_family_fragile_candidate_hardening,17633.45,17626.64,17626.64,17642.81,-8.21,1,stop,1.0,18.25,1.4
rw_001,124797,2024-02-05 15:50:00,2024-02-05 15:55:00,1,0.751371,long|cross_family_fragile_candidate_hardening,17612.95,17605.95,17605.95,17622.57,-8.4,2,stop,1.65,16.95,1.4
rw_001,124804,2024-02-05 16:25:00,2024-02-05 16:25:00,1,1.15454,long|cross_family_fragile_candidate_hardening,17619.9,17629.6,17612.85,17629.6,9.05,1,target,10.0,4.9,0.65
rw_001,124839,2024-02-05 19:20:00,2024-02-05 19:30:00,-1,0.713022,short|cross_family_fragile_candidate_hardening,17584.3,17600.07,17600.07,17562.62,-16.47,3,stop,10.55,18.75,0.7
rw_001,124847,2024-02-05 20:00:00,2024-02-05 20:10:00,1,0.921336,long|cross_family_fragile_candidate_hardening,17600.35,17622.83,17584.0,17622.83,21.08,3,target,25.4,13.95,1.4
rw_001,124858,2024-02-05 20:55:00,2024-02-05 21:05:00,-1,0.837196,short|cross_family_fragile_candidate_hardening,17592.9,17608.66,17608.66,17571.23,-17.16,3,stop,10.15,20.1,1.4
rw_001,125042,2024-02-06 13:15:00,2024-02-06 13:30:00,-1,0.755856,short|cross_family_fragile_candidate_hardening,17637.45,17628.83,17643.72,17628.83,7.37,4,target,26.45,4.0,1.25
rw_001,125063,2024-02-06 15:00:00,2024-02-06 15:00:00,-1,0.718601,short|cross_family_fragile_candidate_hardening,17611.95,17619.67,17619.67,17601.34,-9.12,1,stop,3.9,9.15,1.4
